gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Skin-Atrium)	pct_gene_expr	max_pct_tx_expr
IMPDH2	0.002532460639248444	0	2	2	0.3014750264690108	1	1
ZNF514	0.04069734448838025	1	8	0	-0.30095674371471026	1	1
CEP120	0.003163709396646087	0.12459953748738535	5	0	-0.300818849431747	1	1
TSC22D2	0.04042140671982703	0.024314496883443833	3	1	0.30056326861766575	1	1
LAMB1	0.006113432892248178	1	16	0	-0.3004998502759554	1	0.8333333333333334
PAFAH2	0.0016737194223121936	0.2008327393343627	12	0	-0.3003408634266946	1	0.8333333333333334
HSPA4	4.494079473929339e-6	4.0855562725362595e-4	4	2	0.29912708794255705	1	1
ZFAND5	0.03449503483165548	0.6539535463086762	5	0	-0.2989989407239786	1	1
FAM118B	0.0039835202857718055	1	8	0	-0.2981095977222858	1	1
KIF21A	1.6810397689656244e-8	0.03752602648788009	12	1	0.29769907769504766	1	1
S100PBP	0.034728103446806255	1	10	0	-0.2976945200559076	1	1
PYGB	0.001627466246036825	0.008562721253180123	4	1	-0.2976333564320054	1	1
ZNF211	0.015115693742660304	1	7	0	0.2967074378437967	1	1
PPHLN1	0.01361262000634379	0.4693081799721195	9	0	-0.2956575282116707	1	1
CUNH5orf22	5.94630009296771e-4	1	13	0	0.2948804336071601	1	0.8333333333333334
LOC113265233	0.016311931200809236	0.4139427063747728	12	0	-0.29468244792091636	1	1
NASP	3.553469806754529e-4	0.07298375601251673	5	0	0.2936996236545176	1	1
FER	0.00963760627021416	1	8	0	-0.29363209160360454	1	1
CLYBL	0.003422060196128803	0.20676697914138445	8	0	0.2935518664779968	1	0.8333333333333334
ACAD8	1.2428456990277363e-4	0.038453105986218906	6	1	-0.2932432662160176	1	1
VAPA	5.762728835524308e-4	4.936392193573095e-5	3	2	-0.29196141771023676	1	1
XG	2.6664930305091864e-5	0.1588069038469131	6	0	-0.29173023377521595	1	1
ZNF582	0.022551904940100297	0.3722389696223904	6	0	-0.29094165141142325	1	1
LTBP1	6.207141546664074e-5	0.005332919710188947	7	1	0.2907909718089117	1	1
CACNA2D1	1.7299096080574412e-7	0.003076928347786119	7	1	-0.28987247060183813	1	1
ARHGEF7	0.006909760368278972	0.19189018488183035	13	0	-0.2896023669000961	1	1
LOC113254434	5.651226548585052e-4	0.014414069211639373	15	1	0.2883860012406122	1	1
PSMA3	2.326231154577868e-5	0	2	2	-0.28807980127765	1	1
MFF	1.6810397689656244e-8	0.5704102606985911	15	0	0.28804800820235626	1	1
CUNH9orf3	6.910815827433209e-4	0.00262738920011852	5	1	-0.28784351246203477	1	1
LAMA4	0.04053977581918613	0.11690756002551446	12	0	0.2878126981475568	1	1
LPL	0.012299941089074087	0.22629666029455925	4	0	-0.28739403769765887	1	1
LDB3	2.1678457264796258e-7	1	9	0	0.2873908439219883	1	1
SIRT5	0.04464766678523639	0.1404134382985007	6	0	-0.2867869840610411	1	1
OLA1	0.030637548873384615	0.4096599936227499	4	0	0.28639646563789267	1	1
AKTIP	0.011747367490645292	0.20138407899533134	5	0	-0.2859055315604006	1	1
SLC18B1	0.0183751311961833	0.6671091588736869	15	0	0.28587330381442794	1	1
ZNF207	0.020637817132355563	0.044337562184189036	6	1	0.2839393025312527	1	1
CMAS	0.03500427960386969	0	2	2	-0.283756993083106	1	1
TMEM183A	0.0034923002739649547	1	6	0	-0.28289802682672266	1	1
DCUN1D2	1.8869216227515188e-4	1	20	0	-0.2820639535105341	1	1
EIF2B4	0.01629258775051863	1	10	0	0.28185708514463703	1	1
AHI1	0.020599988846705948	0.07775740732312356	8	0	0.28112522841846965	1	1
DLAT	0.009245926613164226	0.07784223069549287	4	0	-0.2805783709145351	1	1
BCL6B	0.01152097208616865	1	9	0	0.2804306060108142	1	0.8333333333333334
PPP2R5C	6.498793014236778e-7	0.09335624282152434	12	0	-0.28030816897977423	1	1
ZDHHC17	0.012684331185173137	1	3	0	0.28023945836432124	1	1
SLC25A37	0.01893848842112573	0.9177821975287289	8	0	-0.2800953676487078	1	1
ZRANB2	0.010180971943479677	0.07754597190359377	5	0	-0.2798447664283063	1	1
AKAP9	1.034328844833595e-9	0.008809963405763788	10	1	0.279042497536887	1	1
LARP4B	0.009295293804759151	0	2	2	0.27885078898628524	1	1
CPT1B	1.0154541107981585e-6	1	12	0	-0.27869804303858886	1	0.8333333333333334
TRIM33	0.01578975930541412	0.014078884496450257	3	1	-0.2785948435645186	1	1
PCBP2	4.3446283707758725e-4	0.6871857875044132	12	0	0.27820167050919176	1	1
BRD8	0.01732674905174907	0.7557153862614491	17	0	-0.27717693621150685	1	1
DCXR	0.008326477631757733	0.132247315003161	5	0	0.27649557012466275	1	1
CEP164	0.0024873495789871003	0.7470706506692781	6	0	-0.2757273132187026	1	1
SREK1	0.03452293937622895	0.1965331042465184	7	0	-0.2756621432557867	1	1
WIPF1	0.01110792714253054	0.5270676008573685	5	0	-0.2755295004838255	1	1
MMD	2.3339388244787693e-5	1	10	0	-0.2754951556307751	1	1
ARHGEF10L	1.0168350159632345e-4	0.024474767891842893	6	2	0.2747018031525188	1	1
IPO7	1.188198398721423e-10	5.630332464543947e-6	7	1	-0.274343864982785	1	1
MYO18A	8.122036863310692e-6	8.09370982810415e-4	8	1	-0.2732908775557773	1	1
CD34	0.018907318539565635	0.050593434174643605	5	0	-0.2731312606480748	1	1
UACA	4.7387547087232046e-7	0.007077917445637184	10	2	0.2725559739529292	1	1
ND5	0.009853486329559773	0.11926322483117457	3	0	-0.272491497697729	1	1
MAP3K20	6.405139101171461e-12	2.4917209295400143e-12	4	1	-0.27097347418341994	1	1
CREBZF	0.0020700274662332333	0.8033670721344695	10	0	-0.2705816239374726	1	0.8333333333333334
PKIA	0.0017050858082738095	0.09089317988255273	7	0	-0.27057949001757964	1	1
RUFY3	0.00625389142899983	1.5409478634175285e-4	8	1	-0.2701652147686429	1	1
CD36	0.009245926613164226	6.581149279195637e-4	8	1	-0.2698867833876927	1	1
NSMAF	0.045883021550004635	1	12	0	-0.2694622938948659	1	1
MRPL18	0.011626564954004591	1	4	0	0.2688386366719667	1	1
CDH5	0.0074056230126245464	1	9	0	0.2681450642570776	1	1
KTN1	0.01505326020987187	0.3895048750324366	10	0	0.2680715567974048	1	1
TTLL12	0.0013601597609761912	0.3224917327156193	5	0	-0.2676916647114703	1	1
RBFOX2	0.007187363362216008	0.3021127031522213	10	0	-0.2676909152517565	1	1
VPS28	0.02404901619046658	1	6	0	-0.26702647053065764	1	1
THY1	0.03810453225451552	0.007157813718202066	3	1	0.2666976622427557	1	1
ZSCAN22	7.264435291389252e-5	1	8	0	-0.2663013368914986	1	1
PACS2	0.035961996411481977	1	8	0	0.2656885132518527	1	1
LOC113248431	0.014699750409054349	0.050279775876223606	15	0	-0.2655722349046066	1	1
CUNH1orf198	0.0011653388361427693	0	2	2	0.26538542246160157	1	1
AAK1	4.9131200064028665e-5	0.8439903812293431	12	0	-0.2652185491478952	1	1
PEX5	0.04734274197322478	1	11	0	0.26519896293832923	1	1
AP2B1	0.001627466246036825	0.16702986201252681	7	0	-0.26464708979338836	1	1
DCTN2	0.001930329269535668	1.982850132878758e-4	3	2	0.26451681941922933	1	1
PREPL	9.81914739962001e-6	0.0022365759895629864	9	1	-0.26395587109601204	1	1
CNOT4	0.0013184590787835636	0.12548509980196051	14	0	-0.2639034029188728	1	1
GYG1	0.008640537144221232	0.03148234314875112	5	1	-0.2638618371964164	1	1
SEPT8	0.01191899202869484	0.008042406279387727	7	1	-0.26367184923780734	1	1
GOLGA4	3.536781735789843e-6	0.015551752139687213	7	3	0.2635045353754133	1	1
MECP2	0.04065426194227314	0.14495055731431192	3	0	-0.26314377364466457	1	1
PACSIN2	0.001098302741710217	1	12	0	0.26267877053283933	1	1
PRKAG2	8.963743173127756e-4	0.08280958578537416	6	0	-0.2626766145036625	1	1
THAP10	0.04004644495424548	1	3	0	-0.26151500702588476	1	1
ADAM10	0.027578136715929635	0.306709436186743	7	0	-0.2611793904077857	1	1
NCL	0.0010787811670676744	0.0010251140270837438	5	1	-0.2611405307083122	1	1
SPTAN1	5.462247584361169e-8	0.006971438745024244	8	2	0.2608582868906389	1	1
ETFDH	0.01411314496536497	0.6692533808757277	9	0	-0.26030284767911743	1	1
MAP3K7	0.023593342315064998	0.10830358681921003	6	0	0.2600382365439717	1	1
EIF5	0.001302295484922025	1	8	0	-0.2599208244657779	1	1
BNIP2	0.001828976415860674	0.02593435434333703	5	1	-0.25951820616119936	1	1
KLHL8	0.03432173116716104	1	8	0	-0.25922891113305657	1	0.8333333333333334
MAP4K4	5.902499740477114e-4	1	10	0	-0.2590715818457182	1	1
LOC113245503	0.027728503654851362	1	10	0	-0.2583631733645791	1	1
GPBP1L1	0.027431442087008172	0.04714588721079785	11	1	-0.25816772152961587	1	1
GSK3B	0.03786743073524729	0.07356696686109375	4	0	0.25785675600141666	1	1
LOC113261754	0.004792879321397843	0.18731842217366562	4	0	-0.25764887940647907	1	1
PNP	0.03250686831917756	0.010985272087431011	3	2	-0.2576110878272484	1	1
TUBB	0.012246176918066499	0	2	2	0.2573629195136544	1	1
RFK	0.007899649404826114	0.2977851302693397	4	0	-0.256741451019068	1	1
STX17	0.0018398101985614645	1	10	0	-0.25625314219158496	1	1
COG5	0.007665499368292104	7.975066215626512e-4	4	1	0.25581812140848925	1	1
MEF2A	3.3007362385000904e-17	0.006102527672157753	14	1	0.255713143233398	1	1
IRF9_REC8	0.030191192657950207	1	11	0	0.25508398387703307	1	1
AP1B1	0.002955729646124193	1	13	0	-0.25430311389139876	1	1
CTNND1	0.009676255487675462	0.19413391786128262	9	0	-0.25338209544893653	1	1
RPS6KA3	0.030325318072624233	0.2786243169429183	8	0	-0.25314533903776654	1	1
COMTD1	0.004296718355168835	0.16704676562245926	6	0	0.2530633546913022	1	1
SEC31B	0.01279413138627252	1	17	0	-0.2524292701034547	1	1
ABCF3	0.013365333828107381	0.1046993678477704	4	0	0.2521684563214979	1	1
USP53	0.002606927599987158	0.019914866042069292	5	1	0.25172253361846414	1	1
EEF1A2	0.016311931200809236	0.43619639295619334	3	0	-0.25124519355945346	1	1
BTD	0.017371615694784532	1	8	0	0.25080952192503386	1	0.8333333333333334
B4GALT7	0.01948580939812386	1	5	0	0.25061823304356085	1	1
WDR82	0.03060342604248617	0.17844311927205786	3	0	-0.2504746010695835	1	1
DYNC1I2	0.01904804007397679	1	7	0	-0.24974556458745334	1	1
NCBP1	0.03326543571471028	1	7	0	-0.24938460206800828	1	1
TPM2	1.5458092375859625e-9	0.09041296978312267	5	0	0.24928098769929508	1	1
NUP107	0.03990199075499181	1	5	0	-0.24900614064366028	1	1
TEX10	0.038367078737823426	0.8916569044109319	7	0	-0.24871334119340582	1	1
PCSK6	0.011241553059340536	0.03301351520479187	3	1	0.24799635659509944	1	1
NAA60	0.0318151493598213	0.1600046661789602	8	0	-0.24720668174415733	1	1
WDR5	0.02216397791622589	1	7	0	-0.2471127867409466	1	1
HADHB	0.017012317377122724	0.7128163595808543	10	0	-0.24708894120642724	1	1
WNK1	1.0113003419706108e-4	9.095332265866683e-4	11	1	-0.24707190442805915	1	1
CTTN	0.009117212722970064	0.21723600752467323	6	0	-0.24684113101924973	1	1
CLCC1	0.02392278830537289	1	15	0	-0.246233526702332	1	0.8333333333333334
NDUFS2	1.6874079404019445e-4	3.3358068668727447e-6	5	1	0.24587342183012617	1	1
JKAMP	0.0018451920872215308	1	11	0	-0.24563966624080016	1	1
DDX27	0.017983110179300228	1	3	0	0.2455872697180675	1	1
MPDZ	0.002314525794386389	0.2533259591523276	11	0	0.24526925614966577	1	1
PAFAH1B2	0.019156795069572834	0.0035675852503865607	6	1	-0.2445769534553086	1	1
METTL3	0.04776687324686342	1	14	0	-0.24423055876570857	1	1
VEZT	0.016242096660816437	1	10	0	-0.2441597288670665	1	1
CCDC141	0.0034033298429932326	0.04404944057932121	6	1	-0.24414786981915962	1	1
NDRG2	3.704864940350896e-16	6.506893701945189e-11	6	2	0.2435728133451872	1	1
DAZAP1	0.0268820467099639	0.02410346360499302	7	1	-0.24352131568536292	1	1
GHITM	0.0023210619539695758	1.6054027789108558e-4	3	1	-0.2431806521604124	1	1
RBM12B	0.0019578535369650842	1	12	0	-0.2426862343530532	1	1
RALY	0.019207618594649856	0.016849143532400995	4	1	-0.24261564463924945	1	1
LOC113254576	5.445642312518832e-4	1	5	0	0.2425905280184126	1	1
LOC113249104	0.004014823434594051	0.001505065643269439	10	1	0.24244706874743174	1	1
TIMMDC1	0.0029064574536410643	6.122545191901537e-4	5	1	0.24224040426506577	1	1
ENDOV	6.340754729449184e-4	0.4749530282543643	15	0	0.24203410704576975	1	0.6666666666666666
HIF1A	0.001004282748989417	0.05598785239871559	7	0	-0.24071825078624454	1	1
PAM16	0.0014199191651561394	3.9608476952346213e-5	4	1	-0.24069858078843265	1	1
CREM	0.0021487483981680188	1	14	0	-0.2405425279001841	1	1
CMC2	0.03661171539152503	0.8130824820286497	10	0	-0.24020814333435364	1	1
KAT2B	0.002955729646124193	0.0013630991036854877	5	1	-0.23995938758818952	1	1
PHF14	0.01604326009791106	0.2951490954133849	9	0	-0.23988957265924582	1	1
MRPL15	0.035890706804466065	0.8861933879210764	8	0	0.239545010459536	1	1
ZNRF1	0.038367078737823426	1	4	0	-0.23946888532475552	1	1
BIN1	0.0032087489167037866	1	17	0	-0.23861576245245789	1	0.8333333333333334
SUOX_RAB5B	0.011442620880041093	0.0011008339493106204	3	1	0.2385959684727971	1	1
APPL2	0.0021054396646075914	0.12393863336932938	8	0	-0.23857078621437283	1	1
RBM6	0.01732674905174907	1	14	0	-0.23805831817762746	1	1
DMTF1	0.0051787701772381635	1	15	0	-0.23739688443325016	1	1
CSNK1A1	8.547384533260765e-14	3.197777610117679e-10	8	2	0.23696397813928405	1	1
MIA3	6.1097657897445375e-6	0.3112023980127672	7	0	0.23455153498885192	1	1
PSMD4	0.030325318072624233	0.5449554776426858	5	0	-0.23404858981160148	1	1
USF1	0.005279586240477489	0.8635720099789301	13	0	-0.23300490832991302	1	1
TBRG1	0.0051787701772381635	1	7	0	-0.23242830568056436	1	1
CREBRF	0.034728103446806255	1	4	0	-0.2324086090968354	1	1
TLN2	0.013565748557131302	0.27897897894668466	10	0	-0.23226126152669269	1	1
DZIP3	0.03466729977698085	1	17	0	-0.2319725463145359	1	1
LAMP2	0.03046136378756042	0.01677485456685857	3	1	-0.23121209822290734	1	1
NCOR1	0.016357777451472176	0.30438067872993224	10	0	-0.2303612085103492	1	1
ACAA2	1.6576933338240264e-6	9.348005510470274e-7	4	2	0.2298835964652523	1	1
MAP4	2.401774861845627e-17	2.646427431504959e-5	14	1	-0.22865826271822134	1	1
GALK2	0.04755256336357177	0.5399935761037846	6	0	-0.22827488189093262	1	1
DMTN	0.045963779807473584	1	5	0	-0.2280801499169004	1	1
FRY	0.045129857051322046	1	6	0	0.2279184193848961	1	1
NDUFB5	0.02246140970182137	0.0030167113743576886	3	1	0.2274516696466391	1	1
BROX	0.004629368665113323	0.934660963903904	9	0	0.22697981381563914	1	1
CDK10	0.022077106691609713	1	9	0	0.22674439102058772	1	1
MTMR3	4.0138334678902697e-4	0.25871996958287186	13	0	-0.22645292095656092	1	1
PAM	4.6288419325108923e-110	1.8028175215484663e-36	13	1	-0.22552868687411212	1	1
IL6ST	0.045963779807473584	0.17687822162368255	4	0	-0.22528831625921392	1	1
SCP2	8.194288542888072e-7	0.015070905941091652	5	1	0.223969668858099	1	1
PBRM1	0.00963760627021416	0.11412826877120034	10	0	0.22388663494846245	1	1
NFAT5	0.04670799463073049	1	7	0	-0.22365342196213833	1	1
PICALM	0.007798142130104421	1	8	0	-0.22197897545437162	1	1
SMAD4	0.024189705070131656	1	8	0	0.22069462073302296	1	1
CALD1	6.444787116677171e-4	0.8948740374985089	10	0	-0.22066380438034366	1	1
ZNF664	0.02044069377908314	0.058618449498408935	6	0	0.22041279987665793	1	1
LOC113261698	0.006531142957571791	0	2	2	0.2200211257574496	1	1
SPECC1L	0.02394876630126625	0.08917017804464644	5	0	-0.2198275202512471	1	1
B3GALNT1	0.031524252570956236	1	15	0	0.2196725639486934	1	1
ERI2	8.612222140136423e-5	0.7607885319634282	10	0	-0.21942636378861863	1	1
NET1	0.022099904545243382	0.2764335727865275	5	0	0.21923375119736896	1	1
TUT7	0.009295293804759151	1	14	0	-0.21885951292537653	1	1
SYNE1	2.5931344495260643e-6	1	12	0	0.21842733695189687	1	1
SYTL2	0.019231641277070177	1	9	0	0.21822454455760398	1	1
FUNDC2	3.080982760221998e-4	3.1542727972160895e-5	3	1	0.21787824308849402	1	1
KLHL7	0.010714654574001992	0.644628806061032	10	0	0.2169865984570105	1	1
LOC113244847	0.020933449969170893	0	2	2	-0.2168443989569132	1	1
PPP1R7	0.034860500646042514	1	6	0	-0.21643220834428906	1	1
CLASP2	1.6474583409273418e-5	0.033974034785548064	16	1	0.2163226669126094	1	1
SDCBP	5.51549351768083e-4	0.015146772179127247	5	1	0.2161579647327928	1	1
SYPL1	0.04586356885989582	0.012353135844113574	3	1	-0.21611475889071735	1	1
PTK2	2.718170540541201e-10	0.3899121113360374	10	0	0.215969876675284	1	1
OSBPL8	2.1230876382888158e-8	1	14	0	-0.21580596913857705	1	1
SMARCC2	8.108668405974803e-4	1	6	0	-0.21577336854061446	1	1
FUBP1	0.030280863826585423	1	10	0	-0.21559534409920988	1	1
COQ3	0.034860500646042514	1	6	0	-0.21523501849682686	1	1
GTPBP6	0.024189705070131656	1	5	0	0.21513151542427972	1	1
DARS	0.001683321701256038	1	7	0	0.2149137291275049	1	1
OPTN	0.0014696778567991249	0.9249564654635151	7	0	0.21387436803937787	1	1
EXOC1	0.0017183633864750558	0.9321671434883071	7	0	-0.2137965308509799	1	1
USP11	0.01051658181473758	1	13	0	-0.21356251810121318	1	1
CTNNB1	0.03994560211492972	0.08493495527005286	6	0	0.21323619041820424	1	1
AMBRA1	0.04320008488561821	1	11	0	-0.21317353002126935	1	1
ZNF655	2.076232816980972e-5	1	17	0	-0.21304906368599882	1	1
AP1S2	0.002407381050239833	0.0026787107737236506	5	1	0.21288990989798776	1	1
FAR1	0.010958267124289203	0.02196941424683639	5	1	-0.21213689876741942	1	1
G3BP1	0.02397827482890288	0.9185591730854035	4	0	-0.2116168038801866	1	1
FUCA2	0.04150071774340739	0	2	2	0.2115272302114357	1	1
MNAT1	0.026026473558350714	0.5270669023455221	4	0	-0.2112686941374194	1	1
LOC113246855	0.03675826817153424	1	7	0	0.21100526536902303	1	1
LOC113248376	0.009295293804759151	0.669617152975772	9	0	-0.21055275428920164	1	1
TACC2	1.2338105298864892e-12	1	18	0	-0.21031156436095097	1	1
OAZ2	6.582744420063547e-4	1	4	0	-0.21003829088206416	1	1
GPX8	0.0025449094647897264	0.01137538624582723	7	1	-0.20932078820895836	1	1
LOC113244552	0.001871897140150989	0.027777201847177573	4	1	-0.20918105752174498	1	1
TBL3	0.03482370750344427	1	14	0	-0.2079767588528596	1	1
MYO6	0.023343043149	0.309070206620639	13	0	0.2076412732574804	1	1
AP2M1	0.021858776768529622	0.04289748373934613	3	1	0.20744811360755266	1	1
MAGED2	0.010300574319723713	0.9092065996832042	6	0	-0.20659065649611996	1	1
CREB1	0.017983110179300228	0.21258597724143297	5	0	-0.20645330139152146	1	1
ABCE1	0.04992924012868083	1	6	0	-0.20615554430868047	1	1
ALDH1L1	0.01154927048336092	1	12	0	-0.2059727921831642	1	1
TSPAN12	1.562401907711604e-7	1	15	0	-0.20588497899636235	1	1
HSD17B4	0.04821736448080199	0.014528452344227423	6	1	0.2055490834790175	1	1
CLIC4	0.0010058614708484445	0	2	2	0.20547027665491102	1	1
GTF2H1	2.5040380888730074e-4	1	11	0	-0.2051533587744985	1	1
BZW2	2.51572186837736e-7	1.2491857365782833e-7	3	2	0.2038390558939423	1	1
HNRNPH3	0.010906487705250278	0.3725123534534162	11	0	0.20359453799244323	1	1
FAM45A	0.001489232952850643	1	10	0	-0.2023593666738463	1	1
DRAM2	0.04145243208292633	1	11	0	-0.20206015556538237	1	1
HNRNPC	0.001606959883674631	0.18149034003616032	14	0	-0.20191260048484805	1	1
CLK4	0.019231641277070177	1	20	0	-0.20093855554985696	1	0.8333333333333334
VNN1	4.820899858857883e-4	1	9	0	-0.2008246521902696	1	1
CDC42	0.010112047615765252	0.1939433460014084	5	0	0.200479434287547	1	1
ILK	0.04586356885989582	0.024298021591457185	3	1	0.200179568755199	1	1
CNBP	0.016889019341545068	0.028215328735022725	6	1	-0.19986937712033395	1	1
TMCO3	9.980734052420206e-4	1	15	0	-0.19954237626093768	1	1
IPO5	0.0014893375201494397	1	8	0	-0.19899682860858836	1	1
BICD2	0.009295293804759151	0.0072790374694931695	3	1	-0.19873169491944276	1	1
TECR	0.04464766678523639	0.25008690771486297	3	0	-0.19768146623473482	1	1
CPEB2	0.025133998432476264	1	7	0	0.19699205458797514	1	0.8333333333333334
KLHDC3	0.004369698916272618	1	9	0	-0.1969233747754304	1	1
MRTFB	0.04711386727492321	1	6	0	-0.19465953679447345	1	1
ARNT	3.780242058105628e-5	1	10	0	-0.1946095894491479	1	1
CEP350	0.016556677321191378	0.44665449310194555	4	0	0.1942730928760177	1	1
TM2D1	0.01731310093734989	0.04436904945312636	12	1	0.19250013097193228	1	1
DNAJC4	0.04103959432185822	1	7	0	-0.1924865016522716	1	1
HUWE1	0.007665499368292104	0.1354650465635503	4	0	-0.19221036486510817	1	1
LAMA2	0.002664478665846282	0.012321849756016827	4	1	-0.1919265522139152	1	1
LOC113270817	0.03163892194270874	1	9	0	0.190744441413069	1	1
MKLN1	2.7233104147332273e-5	0.020313110194228923	10	1	0.19038535267012135	1	1
RPA1	0.0025339462973199	1	4	0	-0.18977973519150637	1	1
RABGAP1L	4.667315029410841e-5	1	3	0	-0.18872999503628107	1	1
LIMCH1	0.02397534466061074	1	9	0	-0.18792089962312064	1	1
GGA1	0.025590522369354482	1	5	0	-0.18791547919296148	1	1
LOC113246573	0.049806577302411566	1	19	0	-0.18494525198884926	1	0.8333333333333334
YTHDC1	0.03947389548053472	1	6	0	-0.1847781165367229	1	1
MRAS	0.011779976259304223	1	9	0	-0.1847212551424569	1	1
RUSC2	0.0011653388361427693	1	16	0	-0.18444721469843836	1	1
GALNT11	0.003792252805136828	1	14	0	-0.18428563169250906	1	1
SEC24C	0.015298396104303372	0.7591032662558983	9	0	-0.1842219347377036	1	1
LOC113240981	0.02032002366306478	0.003763261248132227	3	1	-0.1838169538111657	1	1
LOC113243115	0.035206140719812394	1	18	0	-0.18380605957148693	1	1
C2CD5	3.9086348587335834e-4	0.15968992502811424	15	0	-0.1834502251009911	1	1
IDS	2.7112387350941975e-8	1.9636682905819526e-5	5	1	0.18279681995533492	1	1
MKKS	0.00963760627021416	0	2	2	0.18237208867868926	1	1
LTA4H	0.007667009583489912	1	3	0	-0.1821718923571074	1	1
KIF1C	0.045963779807473584	0	2	2	0.18148729451132484	1	1
IDE	0.03374824381666482	0.05385934733895289	4	0	0.18137051746489366	1	1
PLA2G7	0.0016539589829427331	0.5719586455394756	13	0	-0.18102271619015106	1	1
EIF3L	0.008392797395579788	0.683455203236645	6	0	-0.17923889561352216	1	1
GPR89A	0.004590588179643309	1	8	0	0.17805968488863538	1	1
IMP4	2.245007172230238e-4	1	7	0	0.17713952870426028	1	1
LARP1B	0.04951237161335289	1	14	0	0.17708060956672086	1	1
GNA13	0.014939701810111191	1	3	0	0.17679442289785552	1	1
YBX1	0.004629368665113323	0	2	2	0.1752396182513808	1	1
YWHAE	2.5140043937417305e-12	1	4	0	0.17483198249283088	1	1
CNOT1	4.418460025709768e-4	1	6	0	-0.17475394485909623	1	1
USP8	0.0014786624955897948	0.21871729356142733	5	0	-0.17466092909988015	1	1
IFI44L	0.03901633127363216	1	12	0	-0.17461905111515902	1	1
DDX24	0.038124915623193874	1	6	0	-0.17356204354880456	1	1
LOC113256407	0.005555657017074008	0	2	2	0.17339966042028643	1	1
SNX14	0.0032179412519696107	1	18	0	0.17239805448892329	1	1
HNRNPM	0.002478954174748177	0.4862773169657912	8	0	0.17166379570994444	1	1
RAPGEF3	0.0026644294282149217	1	16	0	0.1712201281301725	1	0.8333333333333334
ASCC3	0.0014543113660508457	1	10	0	0.17050958752387088	1	1
LOC113253249	5.4786258518106034e-8	1	5	0	-0.16973971874949545	1	1
STAU1	0.002532460639248444	1	16	0	0.1693291585811736	1	1
UAP1	0.018163659300900758	1	11	0	-0.16835552923556854	1	1
COPS2	7.88220058635147e-4	1	4	0	0.16751353764326826	1	1
APLP2	0.009255813596032227	1	6	0	-0.16524322380629608	1	1
IVNS1ABP	0.011472894735428625	1	9	0	0.164666911575181	1	1
PARD3	0.013431561908100204	1	9	0	-0.1644865131122579	1	1
SEPT2	0.02130424761777208	0	2	2	-0.1621654443249787	1	1
DDX6	0.027578136715929635	1	5	0	-0.1619877524896594	1	1
NUDT4	0.01960712113139904	1	3	0	0.16198380353010866	1	1
SPTBN1	7.545524313062594e-7	1	6	0	-0.16114905768731635	1	1
HNRNPDL	0.017012317377122724	1	5	0	0.16069540311120445	1	1
LOC113253335	0.006561279822910202	1	5	0	0.1602476839420358	1	1
SLC25A3	1.030553797538477e-8	0	2	2	0.1583362831298244	1	1
COL6A3	0.0031842874561942855	1	6	0	-0.15779596573150798	1	1
LOC113244843	0.01505326020987187	0	2	2	0.15746566737918455	1	1
LOC113242011	0.03296994461461335	0.14006635780231974	5	0	-0.1573664327556657	1	1
BNIP1	0.03216668548819238	1	6	0	-0.1572716078214615	1	1
LOC113244307	2.4241802374577774e-5	1	16	0	0.15715277778975334	1	1
HSPA9	6.405139101171461e-12	1	5	0	0.15712422601399462	1	1
EWSR1	0.002955729646124193	1	5	0	-0.15635516156607174	1	1
LOC113249039	0.007272766851799476	0	2	2	0.15605707181999573	1	1
LMAN2	0.03712162944574232	1	5	0	-0.15602280747322217	1	1
EEF1A1	8.081129231776182e-8	1	3	0	0.15373371063562022	1	1
MEF2C	0.02731515668675677	1	17	0	-0.15291206750312647	1	1
CLTB	0.012640999276279947	0	2	2	0.1523507985300827	1	1
CHTOP	1.8933187194458536e-6	1	15	0	0.15146665063581025	1	1
APPL1	2.076496269481179e-6	0.019457970351133943	7	1	-0.1499324939336436	1	1
KIAA0513	0.040550210391941406	1	3	0	0.14668613020080196	1	1
HDLBP	0.006773493813109833	1	10	0	-0.14644791915453692	1	1
MBNL1	2.5931344495260643e-6	1	11	0	0.1458689548965954	1	1
PLA2G16	0.018094328482615878	1	6	0	-0.14555103152431367	1	1
DDX5	0.0075411478981695056	1	8	0	-0.14469543320930944	1	1
SF1	0.041531301682403945	1	15	0	-0.14312139844153854	1	1
OGDH	0.023270212737085787	1	4	0	0.14253332205611968	1	1
SUPT16H	1.1052216070123807e-4	1	4	0	-0.1389090178302236	1	1
WDFY3	0.007640901954372732	1	5	0	-0.13868621991843844	1	1
CPD	4.993113104629291e-4	1	3	0	-0.1380378034463685	1	1
HSP90B1	1.5515383543434035e-9	1	4	0	-0.13789209235413613	1	1
ND1	0.04453860123643613	0	2	2	0.13573858031002017	1	1
MLX	0.0410690961533073	1	7	0	0.13442757414753034	1	1
ATP11B	0.009117212722970064	1	6	0	0.13049141960250887	1	1
TRIP12	4.269505168488564e-6	1	14	0	-0.1300795135338752	1	1
PRDX6	0.0268820467099639	1	4	0	0.12722516629105976	1	1
LRPPRC	2.1080592840015707e-4	1	5	0	0.12690359738540122	1	1
CXCL12	0.012472267084861691	1	4	0	-0.124456961837555	1	1
PPP6R2	0.021240876848391436	1	6	0	0.12185730278110236	1	1
ACTG1	4.993113104629291e-4	0	2	2	0.11970506074011078	1	1
