gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Adipose-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
ADGRF5	0.013446765826364112	0.07925646524119787	6	0	0.30563362074588946	1	1
TEAD1	0.039870936898364503	1	6	0	-0.30439822056273647	1	1
ARAP3	0.04967478124304415	1	8	0	-0.30409467884579916	1	1
SNW1	0.002965196345421675	0.003903307267543057	4	2	0.3038546081013579	1	1
RND3	6.633152250971381e-4	1.7223195045524695e-5	4	1	0.3020362026299487	1	1
KLHL7	0.01616791214406044	0.19719750793812413	11	0	0.3018995908619231	1	1
PAWR	0.0023667713114286747	1.3760081581676488e-4	4	1	-0.30178141011620396	1	1
VIPAS39	0.026668128540625242	1	7	0	0.30152906114443134	1	1
WDR75	0.03230005166094035	0.014728619907540234	8	1	0.3014221064079027	1	1
MAZ	0.0442208492880381	0.018054503656598216	5	1	-0.3007101944193205	1	1
PPM1K	0.0468232934385637	0.8835889214513947	7	0	-0.30064260000913523	1	1
ATXN1	4.655053233436382e-5	0.0018182208226803023	7	2	0.30031557097888306	1	1
CA12	0.004379082254276429	1	5	0	0.3002909127448381	1	1
BLVRA	7.62708619768865e-4	0.0012548731211063958	4	1	0.2994448043736786	1	1
SIRT3	4.557644400558145e-5	0.00910072976905772	10	1	-0.2991429337091138	1	1
CRLF3	0.012311691303003613	0.2416050793209666	5	0	0.29913188204208	1	1
EPS8	0.0011477314958506467	0.0010648845218284436	9	1	0.2988862806585834	1	1
ANKRD13C	0.049433602111097374	0.576279933166385	5	0	0.29800149545357135	1	1
LOC113242775	0.046473296017843224	1	6	0	-0.2978726858068072	1	1
SLC12A4	0.04529093226155684	0.21336046530380764	13	0	0.29784447219544014	1	1
CSTF1	0.0442642032001136	1	6	0	-0.2978400618156916	1	1
TMEM87A	0.046985372053481	1	10	0	-0.297468886115896	1	1
CPEB3	0.034543239435690674	0.0818861836412822	5	0	-0.29741520691843926	1	1
PICALM	6.0889775701565326e-18	2.5223701246523464e-5	8	3	0.29728011971682355	1	1
VAT1	9.100135555500494e-4	0	2	2	-0.2970327467238051	1	1
PPP1R13B	0.0012819609279068288	0.34678495006637267	5	0	0.2965996945085513	1	1
VDAC2	0.027341623822478747	0	2	2	-0.29606635162679573	1	1
TEK	0.0017978754998909919	0.002540462387304029	4	2	-0.29580739018061303	1	1
UGP2	8.690031176980546e-4	1	13	0	-0.29571248807318107	1	1
DDX1	0.003566152478848732	0.44967311318137404	6	0	0.29528974764107485	1	1
SLC44A1	0.0010216667626568529	5.36483094732141e-4	4	2	-0.2949626630475797	1	1
HAAO	0.008316859758474227	1	8	0	0.29478044305121	1	1
SNX4	0.0011442679819398227	0.015364995339932222	5	1	-0.29468309372610824	1	1
ZNF212	0.02443101196699316	0.05340865640600228	6	0	-0.29429226979994333	1	1
HMGXB3	0.030296850754226612	0.5674480356749547	3	0	-0.2937012079409108	1	1
HEATR5A	0.027733430815963113	0.6725602724753572	11	0	-0.29317276269759174	1	1
RPS24	0.008024927340243349	0	2	2	-0.29291660321651547	1	1
SYNCRIP	0.02288894562993657	0.021166252719887545	6	1	-0.292683373066997	1	1
ARSJ	0.017949145921823735	1	6	0	-0.2926436416695983	1	1
ROCK1	0.011101798931519719	0.07290800799314172	8	0	-0.29250583644077077	1	1
ZNF507	0.009303745166181052	0.12803285520065913	12	0	0.29250111080503133	1	1
LOC113252724	0.03444107162218175	1	8	0	-0.29247738484276203	1	1
TUBGCP4	0.045471382134562914	0.26638950488243296	12	0	0.29216504280076616	1	1
RFC1	8.145810299805489e-5	6.437351171789754e-7	4	1	0.2916525857011266	1	1
TMEM43	3.6521059158102024e-8	1.4492268682177295e-7	5	1	0.291516470009272	1	1
VPS13D	8.449402362086137e-4	0.2836473795860995	4	0	-0.2914246961776096	1	1
PPP4R3A	0.029056050751129475	0.008319271482624175	6	1	0.2907892542871097	1	1
FHL1	4.069841806702077e-9	0.005416873121424313	13	1	-0.29003165099752176	1	1
ARHGEF7	2.1149950164412923e-5	1	14	0	0.2894423332175438	1	1
MFF	0.0010216667626568529	0.06288287418503807	14	0	-0.2891395978601473	1	1
ZFP30	0.033417495864184875	0.883314600843361	11	0	-0.288825675010587	1	1
DNAJC3	0.0029147812320073183	0.056346755744067605	5	0	-0.28830490903851835	1	1
SOX5	0.010211217089509244	1	11	0	0.2882690769385679	1	1
GOLIM4	0.00185683097301127	1	9	0	-0.2878617447036663	1	1
PATL1	0.0038069380966091575	0.8567418731005326	8	0	0.287720187926144	1	1
ACADSB	7.247908838637024e-4	0.007715866003284466	6	1	0.2873542604621342	1	1
PLD1	0.0013315547963018278	1	4	0	-0.2873354292274639	1	1
SPPL2A	0.033417495864184875	0.6254185923953777	4	0	0.28689757099687485	1	1
PRKAG1	0.0012393824010029416	0.11309389143996987	6	0	0.28673723513540617	1	1
BTBD3	0.009375663553176226	0.8024704430152163	4	0	0.2866214593537817	1	1
MEIS2	0.0280804242597821	1	5	0	0.2865233114907769	1	1
MSMO1	0.0036557011075853507	1	5	0	0.2860145691234355	1	1
ZNF462	0.0014156682787039214	0.37475495814816295	9	0	0.2860003858097451	1	1
CCNL2	1.727523551402672e-4	0.827912945142486	9	0	0.2859144977856918	1	1
ARID4B	0.03930255013895325	0.04928807423635052	6	1	0.28574885478782464	1	1
NFE2L2	0.00697545041409406	0.12957263448914283	8	0	0.2857108902381985	1	1
MRPS10	0.045292494924454155	0.7181112081577009	6	0	-0.28566830885929134	1	1
CAPN15	0.048703772580493965	1	4	0	-0.2855187732549626	1	1
CUNH17orf80	0.0067357860456051105	1	13	0	-0.28534945114681143	1	1
CCT4	0.03772994233128856	0.052775570928798934	5	0	0.28517594695811216	1	1
LOC113248505	0.030465332270218304	1	10	0	0.2850047486795166	1	1
INVS	0.033417495864184875	1	9	0	0.28484375468469686	1	1
CEP95	0.01496584380548475	0.03871969078946087	11	1	0.28442135615961406	1	1
IL11RA	4.903931411822268e-4	0.41373011048280467	13	0	0.2838328298986538	1	1
MATN2	0.003336338999695309	0.023052316111368532	6	1	-0.2835229576074182	1	1
DMTN	0.049433602111097374	1	5	0	-0.28324167559990066	1	1
EOGT	0.014929825278337463	0.14842718464685967	4	0	-0.2831802067893843	1	1
SLC30A7	0.031421832956257355	0.6922099350714762	4	0	0.2824132225244892	1	1
ZNF883	0.037295912759180865	1	6	0	0.28238251582231844	1	1
AUH	0.02418927767540465	0.1897841899323952	6	0	0.28213346467684153	1	1
HIF1A	2.665929851524658e-5	7.048174878084944e-4	10	1	0.28166614323716027	1	1
AUP1	0.024668874340381786	1	5	0	0.28160605998928634	1	1
PLK2	5.989718098320401e-4	4.780201738426933e-5	4	1	0.28095406099959874	1	1
YAP1	0.003812453547349306	7.565151948797553e-5	5	1	-0.2808948075900968	1	1
GPD1	0.024789636949485643	1	11	0	0.2807877243727876	1	1
CAV2	0.009411231299834904	7.084582818163172e-4	4	2	0.2807140724341145	1	1
ZC3H7A	2.557323528344361e-6	1	7	0	0.2806580626813515	1	1
UBA3	0.012915598029051043	0.6013164640910155	6	0	0.28045981049221985	1	1
XG	0.00780705118860946	1.2562553131144447e-4	8	1	0.28019639840138716	1	1
ABLIM1	0.0018331139174858854	0.004408330977330378	6	2	0.27928292390286824	1	1
DEF8	0.035470802860663946	1	6	0	0.2791502056461619	1	1
SREK1	0.010890672314736642	0.05047217651553687	7	0	0.27912746920585685	1	1
SPART	0.03410926864011898	1	8	0	0.2789732742258325	1	1
SRSF5	0.04860773589538566	0.045996388260097255	11	1	0.27890262421282613	1	1
N6AMT1	0.029645642387463086	1	7	0	-0.27886233208969846	1	1
SUGP1	0.02352587241245615	1	5	0	0.27879230062881943	1	1
C3	0.015605506566103948	1	9	0	0.2784714602792299	1	1
MICAL3	0.016425012013741736	0.06441159550085836	3	0	-0.27831894229335685	1	1
MPG	0.01488977652562154	0.647054688983013	3	0	-0.27762603134222724	1	1
CUNH9orf3	0.04487896742675115	0.08620384638889038	5	0	-0.27747790170082937	1	1
SLC25A25	0.025687956520174422	0.8170209866895659	12	0	0.27673381544528286	1	1
GTF2H1	0.0036931207711132373	1	10	0	-0.2763814328370916	1	1
FNBP4	0.0026459770471269446	0.016980015190390076	8	1	0.27601381627277094	1	1
RREB1	6.425201805497125e-4	0.012140808330226611	7	1	0.27530943705200805	1	1
SETD4	0.023162559889395334	1	11	0	-0.2750053524414745	1	1
MTIF2	0.03930255013895325	1	5	0	0.27496967665247896	1	1
CSGALNACT1	0.031748370613870355	0.005802625354098057	3	1	-0.27484030379475705	1	1
ZNF207	7.58499773262946e-6	0.014657783566638941	7	1	-0.27482703515294377	1	1
XDH	0.005761369934796623	0	2	2	0.2746598893453376	1	1
OCIAD1	0.007570885972627873	0.1126712143303889	7	0	-0.2743341814633471	1	1
EXOC3L1	3.5935036831250744e-5	1	20	0	0.27401723213426965	1	0.75
RBM26	0.0025705339566916585	0.5409147824636025	7	0	0.27376227675805165	1	1
RNF41	0.0011821297109332258	0.21981237281130145	5	0	-0.2737604061428909	1	1
LOC113246149_EPAS1	0.027325656768447847	1	6	0	0.27348949412486634	1	1
SAR1A	1.467430410342173e-4	0.002524068344242915	5	1	-0.27344665056765544	1	1
VGLL3	3.4809494389174685e-4	0.06615761941624979	7	0	0.2730860252976758	1	1
LRP1	0.002763692103512175	0	2	2	0.27306395660569616	1	1
KANK2	0.016411354080268434	0.0010774792333394898	5	1	0.27304440930768875	1	1
EXOC6	0.030465332270218304	1	8	0	-0.2728598526298089	1	1
IL34	0.015139331274523429	1	5	0	-0.27285337263165466	1	1
ERAP1	0.01127054508376795	1	9	0	0.2727221585069476	1	1
ABCC9	0.003949456395007751	0.6050865608529405	12	0	0.27261353895918444	1	1
EXOC6B	0.006652466136810194	0.003891092190380241	8	1	0.2725959642694201	1	1
PIK3IP1	0.03444107162218175	0.010455354747819137	6	1	-0.2721002762554404	1	1
DENND4C	0.00791999779859376	0.01796544994824207	4	1	-0.2717064033206755	1	1
BTAF1	0.019096930808350725	1	3	0	-0.27168547003665844	1	1
CENPH	0.03063765119134689	0.5600597909843427	4	0	0.2714116595215248	1	1
COPS7B	0.0414220628451379	0.37573008476925934	8	0	0.27127488485599077	1	1
PTPRB	6.927522177406346e-6	8.211893331061205e-6	3	2	0.2710414275022077	1	1
TARS	1.9186309539373345e-7	1.3781440860412237e-4	7	1	0.2706359606693459	1	1
ACSL4	0.0014156682787039214	0.41240011022742507	10	0	0.2706244723718433	1	1
CFB	0.019669671696211945	1	15	0	-0.27025760171462054	1	0.75
ERLIN2	0.03673348822054056	0.008408371611085114	5	1	0.2697926918999866	1	1
KCTD9	0.005038424849445135	1	8	0	-0.2696296510129232	1	1
DIAPH2	0.009926039312327068	0.008688207327387756	4	1	-0.26945325050888463	1	1
CWF19L2	0.011858223471632378	1	8	0	0.26927264812726043	1	1
TIE1	0.045443285246446544	1	5	0	0.2691644564773699	1	1
ZNF573	0.04305908524039373	1	7	0	-0.2691158218231505	1	1
SNRNP48	0.029186969861496142	0.579401515096689	4	0	0.26909645357658196	1	1
PHKA1	0.018446463968383484	0.3823678998067962	8	0	0.26897694006472855	1	1
CTSH	1.967113728903218e-6	0.012004907901314952	8	1	0.2688194265937882	1	1
PLEKHB2	0.020783300911762358	0.2300647828324312	6	0	0.26873771492878007	1	1
LOC113249104	3.0792446961986335e-6	2.7163676979331507e-7	9	2	0.26812526249523705	1	1
TAX1BP1	0.013622231044066156	0.004981201856951383	8	1	0.267694379022141	1	1
SMNDC1	0.038484492607066184	1	4	0	0.2676539589757177	1	1
ZNF557	0.022310115266870247	1	4	0	0.26733906100962673	1	1
novelGene_LOC113257589_AS	0.03016747218733734	1	3	0	0.2671318110190157	1	1
ZSCAN22	0.04137235919380307	0.32696228716939124	7	0	0.266562521992128	1	1
PAFAH1B1	0.03522324356068519	0.003446220010116236	9	1	0.2665095820663417	1	1
KDM3B	0.0175416957288498	0.002194282107870484	3	1	0.26640678920257094	1	1
HCFC1	0.039409237855749485	0.003687899324801812	5	1	-0.26630863826149953	1	1
CHTF8	0.04472768938334668	1	10	0	-0.26603537110923364	1	0.75
CASP8AP2	0.03030881856988021	1	6	0	-0.26603284655036097	1	1
NISCH	0.02695083732134503	1	6	0	0.26577994258104765	1	1
LGALS8	2.5294561574467923e-4	1	10	0	0.2655850315922168	1	1
TUBGCP3	0.005203512033331489	0.4893765357127808	12	0	0.26537029668834394	1	1
ARMT1	0.014929825278337463	1	7	0	0.2653675573403174	1	1
ISOC1	0.027348584533882298	0.048583727780678126	4	1	-0.2648228596168913	1	1
EIF4G2	0.0414228661099648	0.1607905183373834	6	0	-0.2642907031337681	1	1
LOC113253334	1.9893619316846303e-4	0.09567545858843528	6	0	-0.26352857358707604	1	1
CAVIN1	2.6857085690063533e-14	4.823159935970693e-18	4	2	0.2634607630289708	1	1
RIOK3	4.852871063732322e-4	0.3979355875180888	11	0	-0.263439497821195	1	1
UBTF	0.02185946097837971	0.21269497915196087	8	0	-0.26285861835560625	1	1
ZDHHC20	0.0023667713114286747	4.263159291883663e-5	6	1	0.2625644114806195	1	1
LAMB1	0.0010504321251927331	0.059831380619302293	12	0	-0.2625041633952114	1	1
ABCE1	0.011181089468313928	0.6036462053086615	10	0	0.2618788638774437	1	1
SP3	5.6473783528810974e-8	0.016932108160251383	6	1	-0.2615105643194201	1	1
ABCD3	0.03926172590065564	1	11	0	0.2607889305376098	1	1
PHLDB1	7.992097856175999e-5	0.002344136987775187	10	2	0.26070391919709834	1	1
RPS6KC1	0.00185683097301127	1	11	0	0.26064687167863004	1	1
ENOSF1	0.04459647245747917	0.27655766191605713	6	0	-0.2604412820457284	1	1
BCL6B	3.2071468904123357e-4	1	11	0	0.2603558924785407	1	1
YES1	0.003863071247809748	0.0011090582435433856	5	1	0.26024487103762006	1	1
TMEM138	0.0014560914983084584	1	7	0	0.2601873973023311	1	1
FBXO21	0.001865311798509022	9.277284489643592e-4	10	1	0.2598855234342818	1	1
CCDC47	0.004751580016677424	0.1429080197167728	6	0	-0.25945802795360834	1	1
TNKS1BP1	0.011856863998621375	0.0010244248866664975	3	1	0.2593123348881267	1	1
UAP1	1.0416858475946467e-13	1	14	0	0.2587154890350719	1	1
LDB3	0.018634671369247575	1	11	0	-0.2575913931622453	1	1
ANKRD17	0.0037171758927255355	0.05084537035298681	7	0	0.25745206811411114	1	1
PEAK1	0.037881805240861974	1	14	0	-0.2574423401138516	1	1
ACBD4	0.04857844250656814	1	12	0	-0.2570460131341993	1	0.75
PIGG	0.026008685494289693	0.009734154344514367	5	1	0.256420623373098	1	1
HIPK3	3.225440153998232e-4	0.0010996983833141997	6	1	-0.256287823767035	1	1
CTC1	0.003343992210352183	1	11	0	0.25578026341741045	1	1
ABL2	0.003018786190525814	0.36797737572228223	7	0	-0.255398742617448	1	1
CDV3	6.3607460246545236e-6	0.031893432266275897	5	1	0.2549238828593434	1	1
DCUN1D1	0.004706943259457069	0.007670492152915002	14	1	0.25469175044270204	1	1
PDHX	0.003358036533312665	0.34533360522679085	11	0	0.2543565291571055	1	1
B2M	0.0040566121223106376	2.5122963584421116e-4	3	2	0.2540111448287873	1	1
TRA2A	4.557644400558145e-5	1	10	0	-0.2531448107371206	1	1
NF1	0.0331300401930499	1	6	0	-0.25311142400461784	1	1
IARS	0.003566152478848732	1	8	0	0.252017302618766	1	1
DNTTIP2	0.03839276668060962	0.4971760204344317	4	0	0.25161856911214575	1	1
LOC113243115	0.0016446843961953304	0.13576035009719697	15	0	-0.25150173723719704	1	1
GPAM	8.855753898513991e-6	1	14	0	-0.251092185740515	1	1
SUGP2	0.009837733339785932	0.12102112570091673	9	0	0.2509307793962454	1	1
HK2	0.02457832446024427	0.07908269365407626	3	0	0.2507597335082794	1	1
RXRA	0.0023828410130268705	1.223985895463979e-4	3	1	0.2500965402944344	1	1
LOC113248381	0.03048703492715611	0.5821299213487663	7	0	-0.24992049482226514	1	1
ANXA5	3.0901229495299264e-8	3.621941607544817e-11	5	2	-0.24984484534028595	1	1
PLCD1	0.04174470404177891	0.6365229344047096	9	0	-0.2495722579489621	1	1
RAPGEF1	0.013947049289601708	1	6	0	-0.24911335103481008	1	1
ARF1	0.028816631924900356	0.02803596722979859	4	1	0.2487060955410928	1	1
MAP4K4	6.202011379695193e-5	0.0027533110376859607	9	1	-0.24869580595061186	1	1
CSGALNACT2	0.018521700616991134	1	9	0	-0.24868271275490783	1	1
SEMA3B	0.011855978237750866	0.032790965975525686	6	1	-0.24819320972066744	1	1
TMEM131	0.012007924736856853	0.05130184834831697	3	0	0.24790564418075578	1	1
LAMA4	0.007132412259292802	0.009768359543062266	9	1	0.2478237842331623	1	1
NOL12	0.044348069512328	1	9	0	0.24753459592436167	1	1
WDTC1	0.014771894220140616	0.008421133648722656	4	1	0.24732282756455792	1	1
LOC113242608	0.006375673846476378	1	3	0	0.24729009726452902	1	1
KAT7	0.034543239435690674	1	9	0	0.2471551305869132	1	1
FOPNL	0.0018288700163281689	0.13741232925587551	6	0	-0.24706047720555346	1	1
LOC113250851	0.00695898886722342	0.5867228192309315	10	0	-0.2466176124197484	1	1
CLPTM1L	0.017814411471353528	0.9659266239292706	7	0	0.24631646726882006	1	1
RAPGEF3	1.4535402469561506e-4	0.344821073652227	12	0	0.24630288497735656	1	1
TMEM254	0.012311691303003613	1	8	0	0.24606577580689165	1	1
TACC1	0.0044204073145052685	0.927076136045501	10	0	-0.24603171987400044	1	1
GTDC1	0.04604284052785612	1	12	0	0.24573697836056113	1	1
LIMCH1	4.8848648606992985e-8	0.03008066135496545	10	1	0.24545850551468798	1	1
LOC113262286	0.025687956520174422	1	14	0	0.24544296929615428	1	1
LOC113254434	0.022252990779994146	0.4010337418258594	11	0	0.24535151503591268	1	1
ADD1	0.004719396994761719	0.05746438461537796	5	0	0.2447411152209844	1	1
MPDZ	1.0508026190715084e-9	1.0907855988285884e-6	9	1	-0.24462555128293173	1	1
KIAA0930	0.022969943920901636	0.45889735972976603	3	0	-0.24447261219828886	1	1
REV3L	0.011812332662910945	0.00465695093222388	8	1	-0.24439439276984348	1	1
GAPVD1	0.01485074278459034	1	6	0	0.2443666262376095	1	1
CRBN	0.015380163695297202	1	6	0	0.2442588702477454	1	1
LMF2	0.012321671883072524	1	14	0	0.24404796291820569	1	1
PLPP1	0.010693930909262725	0.3382237061279264	6	0	0.24386714315899227	1	1
MAN1A1	0.046473296017843224	0.18992119455335277	4	0	-0.24348408926942705	1	1
FYCO1	0.0027302355153159025	0.02744751777441924	4	1	0.24245450141653885	1	1
DELE1	0.03016747218733734	1	4	0	0.24199526654830916	1	1
LAMC1	0.019470917608174654	0.0024735593566293074	3	1	0.24186585153726065	1	1
RBBP5	0.03410926864011898	1	12	0	0.24091085302653903	1	1
ZSCAN18	0.0015076649125439997	0.0022476206716133392	7	1	0.24054232095353337	1	1
FERMT2	0.003475298035083026	1	10	0	0.24046242053608524	1	1
LOC113252869	0.008024927340243349	0.5473524291609272	5	0	0.24021179177668828	1	1
CAT	4.1168371291533e-7	0.021633735096854477	13	2	-0.2397702968102442	1	1
FN1	0.006743111763069664	1	11	0	-0.2392939958003684	1	1
MFSD14B	0.016781251808449058	1	4	0	-0.2391237407591228	1	1
HSPA4	0.003208698328523342	0.20818734328949792	5	0	0.2388414114827458	1	1
RNF10	0.005339666778621523	0.3535818338667153	7	0	0.23882938137897336	1	1
ST3GAL1	8.698707363054221e-4	0.04810154490682867	5	1	0.23796314344170172	1	1
FYN	0.005038424849445135	0.0840375637200154	6	0	0.2378566911822971	1	1
TRAF3IP2	0.012725000390850876	0.027015709493292704	6	1	0.23749048009360785	1	1
LDB2	0.04510705132840023	0.4810337917590728	11	0	-0.23738772808685335	1	1
KIF13A	0.0015215214688433967	0.05273299611095122	5	0	-0.23678668295920313	1	1
LOC113261698	0.04520220306898143	1	3	0	0.23661988308904103	1	1
TPD52	0.012321671883072524	0.10588796988527481	5	0	0.23622967621362437	1	1
KDM2B	0.035635077672713296	1	5	0	0.2359554475021408	1	1
CALCOCO1	0.001427651301643872	0.037260046880302954	6	1	0.23540887344871142	1	1
NAPA	0.033288359247995294	0.010610370385605538	5	1	0.23501821540993872	1	1
SECISBP2L	0.028251170459130656	0.10963152039932055	6	0	-0.23482023288557854	1	1
LOC113261047	5.966168008667133e-6	0.07277861421183715	7	0	0.23479273080439544	1	1
LOC113244149	0.005387620364866342	1	12	0	0.23474261020047935	1	1
ALDH9A1	0.012429100122008083	0.5094420381164021	7	0	0.2344768879741798	1	1
DOCK9	0.0015083756823364078	1	7	0	0.23428339753032415	1	1
TOPBP1	0.008822717209953387	0.3503838613645884	8	0	-0.2340894766804339	1	1
FLNA	0.0442642032001136	0.012438007227286099	4	1	0.2340150444942918	1	1
IL1R1	0.0075377223267291075	0.20342789842998715	8	0	0.23354423112789255	1	1
PACS1	0.013947049289601708	1	3	0	-0.23347622193037978	1	1
FAM13A	5.6598332347927655e-9	6.472564763324078e-4	17	1	0.23307444269352778	1	1
FMNL2	0.011050604022074823	1	6	0	-0.23257854184103577	1	1
PPP6R3	2.864959399705374e-7	6.180467720842069e-4	16	1	0.2325033488540884	1	1
DDOST	0.019096930808350725	0.005599448152061235	4	1	-0.2318649534166462	1	1
PCGF2	0.017593021866295796	0.19654891484019643	7	0	0.23182171000862586	1	1
ANGPT1	0.02841555948600631	1	4	0	0.23179125995191271	1	1
STX10	0.007355673542665432	1	5	0	0.23161189759035597	1	1
SF3B1	0.03230005166094035	1	10	0	0.2314210113445575	1	1
PRELP	0.00325066221696233	5.783176947143389e-4	3	1	-0.23001515298725073	1	1
ERGIC1	0.02431469510446717	1	8	0	0.22978868699720933	1	1
EPB41L5	0.04926505706640536	1	8	0	-0.22926371787755892	1	1
PCYT1A	0.0014560914983084584	1	7	0	0.22878037256779685	1	1
HERC3	0.0031575961030200724	0.06246834512985264	15	0	0.22874439119034973	1	1
PABPC1	1.0508026190715084e-9	4.726645432165593e-4	6	2	-0.22839314689001147	1	1
SMIM7	0.0456591618709666	0.4965273689949711	5	0	0.22803969834937443	1	1
ING4	0.008644925598236822	1	10	0	-0.22801816787927043	1	1
PTPRG	0.014386550288421871	0.3852199973199213	4	0	0.2277172211603995	1	1
SPRYD3	0.004096764943153516	1	12	0	-0.22763232666594443	1	1
COL6A3	0.009197358930816968	0.4417212090289156	6	0	-0.22706034536223457	1	1
RUFY3	2.8520068631173937e-4	0.20058377881211809	7	0	0.22688007563786616	1	1
NR3C1	0.02693581731741413	0.01661267036752087	10	1	-0.2264701812541895	1	1
RIPOR1	0.0171062060114276	1	11	0	0.22600514890518897	1	1
MYO18A	0.0018288700163281689	0.614908725374774	9	0	0.22589177492206045	1	1
EMP1	0.005761369934796623	0.020571486054139995	5	1	-0.22579287649975682	1	1
BCAS3	0.02200854737779752	1	14	0	0.22560575186579582	1	1
KANSL3	0.030540860651480966	0.10388798384969558	14	0	0.2254894826183236	1	1
TIMP2	0.0414606980381053	0	2	2	-0.22538302006014832	1	1
SRSF4	0.0038069380966091575	1	4	0	0.22493545702741657	1	1
ZBTB20	0.004725502440163206	0.0023054650332210444	9	1	0.22418637063660268	1	1
MARCH6	1.3181513158430747e-4	0.006104119629119517	6	1	0.22415530596242245	1	1
PPP2R5C	0.015146098155560362	1	13	0	0.22314066709029523	1	1
ABI1	1.2984591895863078e-4	0.4348504871654008	9	0	0.22311228262250718	1	1
DNAJC7	0.013613413922345113	0.894081630633283	9	0	-0.22283037253582888	1	1
TBC1D23	0.041808733195752984	0.07235698672543638	9	0	0.2220615720596799	1	1
AP2A2	0.031718060885025844	1	9	0	0.22109076824156176	1	1
ARHGEF3	0.033508628629752034	1	14	0	0.22093367482798976	1	1
SPRY1	0.04764853660836354	0.035434259358575214	6	1	0.22078641560803616	1	1
ARFGEF1	0.04764853660836354	0.004721132984915684	4	1	0.22077964659963195	1	1
VCAN	1.2984591895863078e-4	1	8	0	-0.22072793063308818	1	1
KIDINS220	0.012321671883072524	0.8671819373279163	10	0	0.22058474638607933	1	1
BRD2	3.9514081646174876e-5	0.012853903979022398	11	1	0.22036927155086836	1	1
KLC1	0.030022860792173246	0.11145349276134124	13	0	-0.220368282876954	1	1
RCN3	0.03167492000494201	1	3	0	0.2201116928567597	1	1
PSAP	0.0028179949353780626	0	2	2	-0.21993510298652477	1	1
WASF3	6.466012452144633e-4	1	5	0	-0.2196401689226472	1	1
SUOX_RAB5B	0.00351015713490093	1	3	0	-0.21938575549083947	1	1
PRRX1	0.0101658719285308	0.0013292050143520607	4	1	-0.21910647534579286	1	1
RASA4B	0.012262669725811587	1	14	0	0.21826673292154009	1	1
HDAC7	0.025687956520174422	1	6	0	0.2178698764360876	1	1
HNRNPU	0.013622231044066156	0.001445338436897449	6	1	0.21778408382650427	1	1
RBM6	0.012218259594541854	0.729127709596932	14	0	0.21771058545691327	1	1
ZNF391	0.025440859248076785	1	12	0	0.21737214883723402	1	1
HNRNPL	0.020336643756808624	1	6	0	0.2173127071137359	1	1
RTKN	0.004347472357617195	1	9	0	0.21695264779703793	1	1
SLC12A6	0.026687106295746707	1	5	0	0.21632724540436227	1	1
NOL4L	0.008464260498501998	1	5	0	0.21563087472572368	1	1
TCF4	0.0453279952083877	0.45445068621679613	12	0	0.2147981275511901	1	1
LMCD1	0.04074093749545232	0.022066401704759334	5	1	0.2144781955894337	1	1
SMC1A	0.04499969314966247	1	9	0	-0.21379122638943882	1	1
SLC16A5	0.04137235919380307	0.08448450500249188	5	0	-0.21327876591402184	1	1
CALD1	0.004022290526915148	0.2576795354763259	8	0	0.21309251983723818	1	1
BIRC2	0.001963214069251246	0.4263437747361375	8	0	-0.21224153117549086	1	1
SEC63	0.023520450341681803	1	7	0	0.21198402389942475	1	1
ZNF664	0.030308161010388215	0.049794437894506924	7	1	0.21183849534249646	1	1
STAG2	0.004217483521763551	0.09101855398992595	10	0	0.21125661605951865	1	1
SLC20A2	2.950627435158978e-4	1	5	0	0.2106988510050142	1	1
SERINC3	6.927522177406346e-6	1	8	0	0.20984600622054592	1	1
RNPS1	0.0063818986054170095	1	5	0	-0.2097814558845516	1	1
GNE	0.017922636262613263	1	13	0	0.20908800845792283	1	1
KDM3A	3.6098166307185626e-5	0.11511306196378472	9	0	-0.20814116568927182	1	1
CTNND1	1.0508026190715084e-9	0.02369995549889998	12	1	0.2080087747220327	1	1
PXN	0.049433602111097374	1	10	0	-0.20762112817226697	1	1
ATP2B4	0.0014156682787039214	1	9	0	-0.20738604728426258	1	1
DNAJB12	0.04363449516474881	0.9742597864916669	4	0	-0.2071413614148685	1	1
G3BP1	0.02323891664025279	0.06343289108079556	5	0	-0.20695883461451337	1	1
TMCO3	0.002710008883623348	1	14	0	0.2069172085570838	1	1
ETFDH	0.049433602111097374	1	11	0	0.2067672648524781	1	1
ZMYND11	0.005067586656287386	0.44348798096903913	11	0	-0.2066812406254744	1	1
SLC10A6	0.026008685494289693	1	6	0	-0.2066175134456395	1	1
THRB	9.908036711597796e-4	0.012326694106288925	12	1	-0.20516019135844835	1	1
AFDN	1.0815157200034821e-4	1	11	0	0.20488467374155947	1	1
SNX14	3.1584042332623306e-10	0.6611768565106693	18	0	0.20468671927550222	1	1
TMEM164	0.015605506566103948	1	14	0	0.2045252764891332	1	1
NFE2L1	0.005802445880352384	1	6	0	0.2044253009531124	1	1
ANXA11	3.806936770285046e-7	0.04034118420099926	10	1	0.20356593816279245	1	1
EGFR	0.02422592808830272	0.6770917892566389	7	0	0.20297565549597904	1	1
NEDD1	0.004785236465862168	1	12	0	-0.202880935575353	1	1
TMEM59	9.644547897466801e-7	0.006952654945766017	7	1	0.20252896796581665	1	1
TBL1XR1	0.029355626877115695	0.7808463106921975	9	0	0.2017544860138959	1	1
