gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Adipose-Lung)	pct_gene_expr	max_pct_tx_expr
HNRNPH1	0.03913323348130068	0.04177635188971921	9	1	0.19019900739418671	1	1
CD34	0.03686576269199767	1	4	0	0.19015322868551388	1	1
MPHOSPH8	0.04396631846209377	1	5	0	0.1900741137062059	1	1
TRAF1	0.027042091976796204	1	6	0	0.18993116412853717	1	1
MOCS1	0.003851083851547869	0.13787763302294104	7	0	0.18969641096401138	1	1
LZTS3	0.013559718699153069	1	3	0	-0.1892085212219166	1	1
WAC	2.5427693740895395e-6	1.2171991546796362e-8	5	1	-0.18887385774577975	1	1
MTHFSD	0.027489703127750176	1	16	0	-0.18871189556254736	1	1
PPP4R3B	2.3999471457822843e-9	0.3388581865816045	6	0	0.18864566067202126	1	1
WWP1	0.026920883383677024	1	15	0	0.18845175935903963	1	1
USP47	0.029169146648475575	1	11	0	-0.18833461578220648	1	1
LSM14A	0.03395388696997462	1	7	0	0.1880240100404995	1	1
UROS	0.023602598870825147	0.9044581323835028	12	0	0.1876109796687356	1	1
ARL5A	0.0049510034487595025	0	2	2	-0.18731829111865964	1	1
SLC11A2	0.007733478544821896	1	15	0	0.1870658412766935	1	1
ARL10	0.031422897611823	0.15426656624499108	4	0	0.18633703896274834	1	1
VGLL3	0.04021224663426629	0.11353657715914055	6	0	-0.18588482369741652	1	1
FXR1	8.039704568376e-4	1	8	0	-0.1856977428768876	1	1
CELF2	0.0013920883891087644	0.16139281284572302	10	0	0.18399564546398584	1	1
ALCAM	0.044106432108791366	1	6	0	-0.18366897989244313	1	1
HNRNPH3	2.574384615322346e-4	1	11	0	0.18262794899124662	1	1
HNRNPDL	5.318625038748385e-6	1	6	0	0.18243382553102513	1	1
SLC39A9	0.03694099562114919	1	4	0	0.18228035835918222	1	1
SPPL2A	0.04330710043890883	0.8136468557395117	4	0	0.17966484099228575	1	1
ACACA	0.026817959272512824	1	14	0	-0.1795350911718581	1	1
INO80	0.015095039659356711	1	3	0	0.17894910570578798	1	1
FBXO3	0.03269924470750331	0.3663878120271137	7	0	0.17857610797138257	1	1
GGNBP2	0.031278740451377116	0.005696768236341355	5	1	-0.17836030707706307	1	1
ECHDC3	0.0338035169235676	1	6	0	0.1780039248444673	1	1
KIF13A	0.01187099839446295	1	5	0	-0.17782661930596183	1	1
LOC113248381	7.245245981773699e-5	0.04593774626341494	9	1	0.17763804061521984	1	1
RBM45	0.004068723736344663	1	9	0	0.17761153906475505	1	1
ADAP2	0.046870205757942	1	5	0	-0.1771621655736328	1	1
HNRNPM	0.004846784019761013	1	9	0	0.1760933272791937	1	1
SERBP1	0.006659324861508223	1	4	0	0.17573066514632518	1	1
MYO1C	0.003813338951884381	1	6	0	-0.17510880772915471	1	1
LDB2	0.009895258300191005	1	10	0	0.17487194968989198	1	1
DRAM2	0.02006678014378137	0.3020967767994671	11	0	-0.1744279828342764	1	1
EIF4G1	0.013847574030421772	1	15	0	-0.17430522428705647	1	1
MTFR1L	0.007348128178915181	1	9	0	-0.1740918725837643	1	1
ZNF131	0.03275220047173858	1	8	0	0.17384174255797838	1	1
TGS1	0.04388111368529599	1	3	0	-0.17301355023629528	1	1
MARK3	9.56861625023574e-6	1.1570376831313653e-4	8	1	-0.17280199675910488	1	1
VMP1	1.3246080169736182e-5	1	6	0	-0.1727090160993594	1	1
ALDH1A1	0.035411597104841853	0	2	2	-0.17240195182809193	1	1
FYN	2.0610799889491334e-7	5.135828437185959e-5	7	1	-0.17220135138043483	1	1
UBQLN1	0.03292880179481254	1	5	0	0.17202892489776236	1	1
ATP2B4	0.0057659741416789725	1	9	0	0.17161729684935237	1	1
ABI1	8.006976247257632e-6	0.9629734544320354	9	0	0.17035133892242907	1	1
NAMPT	0.0022051558078995687	0.005457752978501921	5	1	0.16991726669849339	1	1
CNTN4	0.04256164793066166	1	3	0	-0.16874458141758014	1	1
ZNF532	0.01047868991061476	1	8	0	0.16854375048161502	1	1
GOLGA4	0.0031481607352945532	1	5	0	0.16778745846763551	1	1
UBR5	0.003474947725705748	1	6	0	-0.1675206079408167	1	1
MOSPD1	0.020694052102680684	1	9	0	-0.1673858665153886	1	1
ABCE1	0.0321211757002613	1	7	0	-0.16711723340287177	1	1
CLK4	0.01860271479277383	1	17	0	-0.1671114041220211	1	1
RASA4B	0.02569252470752601	1	18	0	0.16702388680668628	1	1
IPO5	0.03292880179481254	1	8	0	0.16659925740954945	1	1
ZNF280D	0.041455400740611756	1	14	0	-0.1664305850882436	1	1
MYLK	3.1114984468141128e-12	1	9	0	0.16556447509140515	1	1
DDX41	0.026751526852783904	1	14	0	0.16539052979971836	1	1
HECTD1	2.9063723324158913e-4	1	9	0	0.16493244061211226	1	1
CWF19L2	0.04207170542479717	1	8	0	-0.16489721178918967	1	1
SYNPO2	0.02815485955780775	1	10	0	0.16469437561604108	1	1
EIF4G2	0.004555938220188596	1	5	0	0.16439656658012047	1	1
GAS8	0.008347959268512593	1	9	0	0.1643552198802541	1	1
LARS	0.03762854319057341	1	6	0	-0.16399338711303435	1	1
ETS1	0.033005591405966005	1	5	0	0.1623259276129695	1	1
AP1G1	0.038495966626843126	0.12241531262353443	4	0	-0.16134680255483247	1	1
LOC113266361	0.04860979147917882	0	2	2	0.16102268794406838	1	1
ELF1	0.0041012098322009876	1	7	0	0.1610078071744776	1	1
DDX5	2.1329457154393076e-9	1	8	0	-0.16076516244286443	1	1
PDXDC1	0.005995825698125589	1	9	0	0.16045433725127992	1	1
TTN	0.0401902649195796	1	25	0	-0.16002780627093702	1	0.8333333333333334
UBE3A	0.026835255427379863	1	4	0	0.15833525837725626	1	1
RNF13	0.014112397543291747	0.016798220948609274	11	1	-0.15795780867681297	1	1
CFH	0.009218399223659735	1	6	0	-0.15714491871689867	1	1
LOC113247645	0.043951560400401664	1	8	0	-0.15703793958123358	1	1
TRIP12	0.0017684645728566167	0.8716823657005571	8	0	-0.15661828628581764	1	1
SREK1	0.0024587431773494426	1.5511448086520527e-4	9	1	-0.15659076156781304	1	1
PABPC1	4.827446198766516e-7	0.39964158054637366	6	0	0.15647311652271423	1	1
UBR7	0.013284652280098157	1	4	0	-0.15616189404885045	1	1
SUPT20H	0.00342328077146354	1	20	0	0.15596426104834402	1	1
APPL1	0.0041012098322009876	1	7	0	0.15581169293292219	1	1
KIDINS220	0.01063260650796863	1	6	0	0.15541898329126588	1	1
RBM22	5.139841513162107e-5	1	7	0	0.155258308914257	1	1
MAP4	1.4591879140830413e-4	1	12	0	-0.15318459952007413	1	1
XRN2	0.03261605876319862	1	6	0	0.15241118586077315	1	1
G3BP2	0.037480031482255705	1	7	0	-0.15231951157304108	1	1
SMARCA5	0.010002451105716317	1	3	0	0.15066321212934702	1	1
TMPO	0.0013601058709331718	1	5	0	0.14860529092796115	1	1
DDX24	0.046870205757942	0.05882250229327884	6	0	-0.148202265415331	1	1
SYNCRIP	2.6373329939307006e-4	3.280177835223538e-5	5	1	-0.14772003538120926	1	1
SLC40A1	0.03395388696997462	1	4	0	0.14652145122895066	1	1
WDFY3	0.004409286839211235	1	5	0	0.14604414793120712	1	1
WDR5	9.998732069303382e-4	1	8	0	-0.1459752554540329	1	1
LIMCH1	5.994075651865779e-20	1	8	0	0.14595733263241764	1	1
WWTR1	0.014007249853423888	0	2	2	0.14587285177832465	1	1
SUCO	0.0017847308004356787	1	6	0	-0.14548178947872578	1	1
CDC42BPA	0.004337665676613105	1	7	0	0.14530321719993922	1	1
ACSL1	0.0031481607352945532	1	23	0	0.144932639655965	1	1
MYO18A	0.04873148791696246	1	9	0	-0.1444863464034743	1	1
RBM18	0.02277461450543275	1	6	0	0.14384146479526808	1	1
VAPA	5.069225302577564e-4	1	4	0	0.14368135407535726	1	1
OGA	1.7512908893262724e-4	1	3	0	-0.14344819655945962	1	1
PPP6R3	0.0013843584959190994	1	19	0	0.14165274623575994	1	1
SEPT11	0.01684756309982907	1	5	0	-0.1416177626827944	1	1
LOC113265233	4.488017009561167e-6	1	14	0	-0.14143565645995648	1	1
GPBP1	0.02304343798004499	1	7	0	-0.14139712506349542	1	1
TP53BP2	0.031646655843810455	1	5	0	0.13972546324757762	1	1
AGAP1	0.02815485955780775	1	5	0	-0.13957447955897695	1	1
MDC1	0.026940327930309278	1	16	0	0.13788830619641673	1	1
CALU	3.145265262883147e-4	1	6	0	-0.13763865473431008	1	1
RCN1	0.002673032804833604	1	4	0	0.1367887670314538	1	1
HPS1	0.002553140727170241	1	20	0	-0.13586293455681564	1	1
EFR3A	0.020694052102680684	1	7	0	-0.13445857897728303	1	1
TSPAN9	0.005291153591550893	1	9	0	-0.13351862155037797	1	1
UNC45A	0.0025868586509008923	1	8	0	-0.13349496644828435	1	1
ITSN1	0.00880615315649259	0.07999576039549515	12	0	-0.13269234913750272	1	1
CREB3	0.03883131485720067	1	4	0	-0.13240254750849634	1	1
SZRD1	0.006350394850297352	1	6	0	-0.13032610602188832	1	1
ARHGEF12	0.0032394891830759354	1	3	0	0.12821133333597923	1	1
VRK2	0.00786938126944312	1	12	0	-0.12782910520149474	1	1
RAPGEF2	0.0017111385670961702	1	10	0	-0.12742856979760014	1	1
PSMD13	0.019980739302343606	1	3	0	-0.12698079908401247	1	1
SPARCL1	0.002652921555225487	1	5	0	0.1258306174645078	1	1
CALD1	2.2351474519326006e-4	1	11	0	0.12548412050526175	1	1
MAGED2	0.023646845386327418	1	5	0	-0.12529758625524212	1	1
LOC113246573	0.00993013560625361	1	16	0	0.12516392527335768	1	1
DST	5.087433767161334e-6	1	16	0	0.12510848678031586	1	1
FLNA	0.046155706826584424	1	4	0	-0.12407203685379509	1	1
CPD	4.152876900782783e-6	1	3	0	-0.12392057174072413	1	1
FUBP1	3.4235322075271314e-4	1	15	0	0.12232675827903361	1	1
CDH5	0.009545118660928546	1	8	0	-0.12231890174567704	1	1
ANKRD13C	0.019980739302343606	1	5	0	-0.1199282645822484	1	1
DDX3X	0.016433592328369537	1	3	0	-0.11868295274747498	1	1
TACC1	6.57777439007145e-6	0.0874451928458236	11	0	0.11806530433508132	1	1
AZIN1	2.0451839331505375e-4	1	8	0	-0.11769513645039659	1	1
LOC113253249	1.603278236807246e-4	1	5	0	-0.1165370833771886	1	1
SON	0.002777942828168951	1	8	0	-0.11450204895610408	1	1
CDC42SE2	2.8883296644172893e-4	1	14	0	-0.11398149027671767	1	1
NSD3	0.029169146648475575	0.0028722331134233177	4	1	-0.11354029871902903	1	1
HSPD1	0.04553631298745978	1	3	0	-0.1131623305976465	1	1
LMNA	0.035149195126473416	1	4	0	-0.11258995497951857	1	1
BET1L	0.009895258300191005	1	8	0	0.11238580211147814	1	1
PHF3	0.010574970026157308	1	10	0	0.11211210904159141	1	1
THRAP3	0.04384045917480282	1	7	0	0.11144366396617082	1	1
ADGRF5	0.001593197973962894	1	4	0	-0.11138224305123162	1	1
RPL5	9.108481238899976e-7	1	4	0	0.10917883511881055	1	1
CAV1	0.003293555853287134	1	4	0	-0.1081638540361019	1	1
NR3C1	0.03355150576215087	1	11	0	-0.10777628349891367	1	1
VNN1	0.023274895040476244	1	8	0	-0.10724752239552132	1	1
ZEB2	0.014192751429154304	1	10	0	-0.1065789900697989	1	1
VIM	2.041803332811735e-4	1	3	0	0.10612381366978751	1	1
VCP	0.031553948964548995	1	5	0	-0.10328279209488525	1	1
WNK1	0.006414854102842416	1	6	0	-0.10251595775188954	1	1
HNRNPU	0.013354382399220825	1	6	0	0.09886333891476362	1	1
NSD1	8.881545385601475e-5	1	9	0	-0.09167211847644066	1	1
LOC113267793	0.015250736547523965	1	5	0	-0.09124313865490391	1	1
PTEN	0.046205777203870285	1	3	0	-0.09060951339168682	1	1
PAM	2.3515267487453424e-4	1	14	0	0.09040824031233867	1	1
NCOR2	0.045208825135920575	1	7	0	0.08962322620574939	1	1
ILF3	0.040844853807698776	1	6	0	-0.08828965818018343	1	1
SLC12A7	0.0021119118082006637	1	6	0	0.08612940424215665	1	1
FNTA	0.02129773230764557	1	4	0	-0.08547739804256949	1	1
CTNND1	6.775810062194325e-12	1	8	0	0.08443049170370628	1	1
RDX	0.005291153591550893	1	4	0	-0.08270418378132097	1	1
ERI2	0.04459290872210035	1	9	0	0.08241561550268403	1	1
IST1	0.03151144095897115	1	6	0	-0.08152627208016186	1	1
LTBP4	0.03994293437513508	1	5	0	0.08085276513798687	1	1
LOC113250851	5.450526449170051e-4	1	10	0	-0.07635467662525525	1	1
JUP	0.011345771301127591	1	5	0	0.07592375185051337	1	1
C7	0.03179748645693711	1	5	0	-0.07423097833216857	1	1
SPTBN1	1.0244212852814762e-9	1	7	0	0.07275165894945503	1	1
LOC113264927	3.735256578391919e-4	1	11	0	0.07044861167397191	1	1
RBM8A	0.03292880179481254	1	4	0	-0.07006238249048967	1	1
RPL13A	0.0015149090649425308	1	3	0	0.06094827655566859	1	1
