gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Ventricle-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
SPATA13	0.0452485773831047	0.37543590396739013	5	0	0.4531253421756476	1	1
XAB2	0.006814271980852311	0.005297086695756798	3	2	0.45285495037343315	1	1
TNNC1	0.018348968795446362	0	2	2	-0.45249075351464113	0.8333333333333334	0.8333333333333334
LOC113264440	4.360691038064086e-8	4.748869130783395e-4	5	3	0.45214639750347163	1	1
MCOLN1	0.0068334634557327785	0.27592340312105523	4	0	0.4511374153047216	1	1
DCUN1D3	1.419260236768627e-6	0.9008885231704441	5	0	0.4509477971485839	1	1
KBTBD12	0.022011396327080417	1	9	0	0.4505559193167564	1	0.6666666666666666
SLC4A3	0.038610350650317565	0	2	2	0.4504575423958439	1	1
PHOSPHO2	0.03941287859172219	0.007148537902210468	3	2	0.44973143832969886	1	1
WDR12	0.014601679183318261	0.030478754380529133	3	1	0.44952518735143876	1	1
CUNH1orf115	0.028409676551568244	0	2	2	0.4495121078657234	1	1
NICN1_AMT	0.016457061779628118	1	11	0	0.44940522450842496	1	1
MTG2	0.001878441693924151	1	15	0	0.44919468065321266	1	0.6666666666666666
DEK	0.004025418144200673	0.0013196954335970884	7	1	0.4490214327884304	1	1
TBL1XR1	3.35057895134014e-4	0.8834681961595285	10	0	0.4487765629643707	1	1
NARS2	0.013793045155117041	0.06971664214634923	6	0	-0.44858210571656076	1	1
STAMBP	0.049441960766768794	0.6992280026706011	6	0	0.4484081429896273	1	1
DDX23	0.004653552763818472	0.100071668213941	5	0	0.4482871859419507	1	1
BTBD1	0.0021847674946645977	5.318939231472432e-4	4	2	0.4482325414167126	1	1
PER1	0.0019559797850262164	0.011138974589981646	12	1	0.4469646697438773	1	1
CLU	0.010079243508918076	1	10	0	0.44694764437359824	1	0.8333333333333334
CUL1	0.002355563012284171	0.03222841714360874	10	1	0.4468985443837983	1	1
ICK	0.005184123245887586	0.38577347375428234	6	0	0.4468021716398024	1	0.8333333333333334
TPP2	6.452243775105378e-7	0.43752235679345386	8	0	0.4466763550669214	1	0.8333333333333334
ATP6V0D1	0.019654306616264643	0.010712755315123113	3	1	0.4466484799152324	1	1
GNA12	0.010125535487673082	0	2	2	-0.4466150615833492	1	1
LOC113251202	0.038105374741155995	0.2509139091014861	8	0	0.4460644775280432	1	0.8333333333333334
USP18	0.03724063425430767	1	6	0	0.44576591494641815	1	0.6666666666666666
ECPAS	2.5693275718783897e-5	0.0031454772883039335	12	1	0.4457206327169011	1	1
PIK3C3	0.03883597238353305	0.036047897852558464	4	1	0.44513731686312574	1	1
TMX1	0.0039569810726112	0.003047668980100995	6	1	0.4442281699035388	1	1
ATP6V1A	0.0029129442079319284	0.03259159397493553	5	1	0.44409156861043275	1	1
ARHGEF25	0.014866519012298515	0.04119571720692564	4	1	0.44385315449937623	1	1
ZCCHC9	0.025889285189370056	0.02074995167845123	3	1	-0.4426037085115173	1	1
MED27	0.03721142644389913	0.14232987097028466	5	0	0.44212677765788955	1	1
LOC113241692	0.0425225957375296	0.02668638176713075	3	2	0.44211273167099696	1	1
PNRC1	1.3192699987565441e-5	0	2	2	-0.44206362786447734	1	1
PTGES3	6.275280175527716e-8	2.496791234416855e-6	7	1	0.44191240031778095	1	1
DYRK1B	0.04961619953185133	0.0498145782511408	6	1	-0.44174447394635713	1	0.8333333333333334
SUPT20H	3.2227221007007914e-4	0.02237886970811976	16	1	0.44060137057983617	1	0.8333333333333334
ACSS3	0.003198202382317677	0.006526467190645361	3	1	0.44056049335351266	1	1
TRIP4	0.004844982953996903	0.022137492075925854	7	2	0.44045114499409527	1	1
ANGPT4	0.00118967523442775	0.01058543465691993	4	1	0.4403633640964216	1	1
SIL1	0.0028084094231811594	0.5204011069806412	6	0	0.43996397912575025	1	0.8333333333333334
CKM	2.8736623611986365e-7	2.2848508635424285e-8	4	2	0.43978586526479335	1	1
PLAT	0.034220377734364336	0.018818220089898818	3	1	0.4391590649172644	1	1
CSDE1	4.2784014570469604e-7	1	12	0	0.43894408651912536	1	1
MPEG1	0.011360045618588546	0.01581517716636649	3	1	0.4388466097177635	0.8333333333333334	0.8333333333333334
N4BP1	5.108203882894341e-5	4.594204767520739e-5	4	2	0.43799914195134815	1	1
PKP4	4.931428598849581e-4	0.773037360013458	9	0	0.43704865185259295	1	0.8333333333333334
GIGYF2	0.022055694100926296	0.19173474453057954	7	0	0.43685789150636545	1	1
SNX27	0.005611284179655771	0.004819839351208604	3	2	0.43664275557633414	1	1
LOC113262557	0.03542404143297249	0.012090355641641445	4	1	-0.436639278546528	1	0.8333333333333334
CD44	8.907016498208085e-4	0.0026237831838120946	6	1	-0.4363266407803714	1	1
LOC113270622	0.0036403906261568042	0.32669569045635394	9	0	0.4357615445232978	1	1
TMEM134	0.04798540788889589	0.08317078648553025	3	0	0.43533736348615387	1	1
PANK4	0.002127577608347823	1	15	0	0.43513498377017035	1	1
LOC113255376	0.017688980515250162	0.022227804124950963	6	1	0.4350957764780865	1	1
FILIP1	1.1529369185423258e-15	7.599289186262099e-12	4	3	-0.43468525681830306	1	1
LOC113258015	0.0188472365210357	0.030246572120087682	4	1	0.4341808140055926	1	1
ERC1	8.441406582492343e-4	0.004729491356481225	4	2	0.43412783944512984	1	1
EIF3B	7.042277885195739e-4	0	2	2	-0.4337947622035481	1	1
TAP2	0.03572599265410287	0.12353932152959467	5	0	-0.43366875102754776	1	0.8333333333333334
FES	0.047556174803202476	1	7	0	0.43338394222615484	1	1
EIF5	1.5557713715469517e-8	2.2211924477577415e-5	9	1	0.4331156180585749	1	1
PDCD6IP	0.005216491918123998	0.016542575989821538	9	1	0.43292718636634375	1	1
KLHL8	0.0037000608791254936	1	9	0	-0.43262665469098754	1	0.8333333333333334
MCM3AP	0.02793000382763621	1	9	0	0.4321797130001377	1	1
PTPRA	0.0023201168066917565	0.008358881916698131	5	2	-0.4317393568573211	1	1
CCT8	2.0867161568863728e-5	0.03540261433744963	6	1	0.43173828840411776	1	1
PRR12	0.034287049066195584	0	2	2	-0.43165448299977327	1	1
GMPS	0.001302186909687046	0.0018324824267172723	6	2	0.43147578201320136	1	1
NFATC3	0.020773425250238373	1	9	0	0.4314529960241915	1	0.8333333333333334
KANSL3	2.7234092944994073e-6	0.6874039861263692	18	0	0.43061756679014446	1	0.8333333333333334
UBAP2L	3.5725794812640783e-4	0.6944452586019997	15	0	0.4305554891541068	1	1
TECR	0.003698459422633266	4.1762888748613614e-4	3	2	0.4305332455308698	1	1
PLK2	3.840663388908355e-4	6.515302795088957e-4	4	2	0.43016407272973944	1	1
MAP3K20	0.0023970521009817657	0.06221217892656764	4	0	-0.4298822288345066	1	1
ENAH	5.151879689836924e-10	0.020398018813149548	5	1	-0.42965195720775157	1	1
NQO2	0.04225070205148447	0.48127733660030464	8	0	0.4296109540923323	1	1
KLF12	0.018546937982156744	0.22216216472528527	6	0	0.4296035142011455	1	0.8333333333333334
PCNP	0.009195449187517902	1	11	0	0.42887860289200525	1	1
NOP58	9.457621247939263e-4	0.1383827039645108	5	0	0.42884860891921023	1	1
SPNS1	0.0018438539775781238	0.01765791757189268	9	1	0.4287296122424333	1	1
CUNH9orf3	3.6150557898341827e-10	1.3254800145259384e-10	5	2	0.4284463527490854	1	1
LOC113240981	7.531650331842803e-6	2.9042262182535038e-8	4	2	0.42818380826032293	1	1
TUBA8	0.003698459422633266	4.1710606044844566e-4	4	2	-0.4277034281490413	1	1
HIP1	0.004020103552420939	0.13154426696822324	5	0	0.42757016934648107	1	1
PARL	0.013662526634494075	0.06932968855751886	6	0	0.4273664082253335	1	1
LRRC20	0.03063395486192568	1	7	0	0.4270632296735689	1	0.8333333333333334
LAMP2	0.002566804833107868	0.0025883025272384302	5	2	0.42676371619661263	1	1
IMPDH2	3.558535179402063e-5	1.861088406562794e-5	4	2	0.4262321394917141	1	1
LIN7C	0.01589328376905153	0.0015437811540565752	4	1	0.4260793216722435	1	1
PABPC1	0.011177907408526023	0.2208919535777684	6	0	0.4255875544989787	1	1
EPS15	9.91120530184116e-4	0.7730934670124895	13	0	0.4247967222092074	1	0.8333333333333334
NMRK1	0.032634006290046806	0.16346655619412467	6	0	0.42394338952749966	1	1
PEX26	0.007476361166141426	0.7135587643882205	8	0	0.4236071379891017	1	1
G3BP1	8.284966522967575e-7	2.8365343886986992e-5	5	1	0.42303843822410836	1	1
TLE2	0.021068536596661098	1	6	0	0.42291007634522837	1	0.6666666666666666
CCDC80	0.040302713204646005	0.2718449155192726	5	0	-0.42284032423960505	1	1
APLP2	1.3003888985117583e-10	1.4088393787210009e-6	6	3	-0.42258464954380426	1	1
DENND5A	0.0033144991743293945	0.0075558792032030826	3	1	0.4223682320946414	1	1
TRAPPC6B	0.03343700808306595	0.21648885698995063	7	0	-0.4223637940151216	1	1
ENSA	4.330684969888628e-6	1.140816733598363e-6	6	1	0.4220775688129475	1	1
MORC2	0.0029116247670091283	0.5880518581058513	8	0	0.4218428126439144	1	1
ACADL	4.4394428972214075e-9	4.0392985481062276e-5	7	2	0.42111910629875476	1	1
NUAK1	0.0028059393309820004	0	2	2	0.4211168944664455	1	1
CREBRF	0.0058380150621679455	6.3588794765155e-4	5	1	0.4210998902074433	1	1
METTL24	0.04455395829766007	1	4	0	0.4206394698532063	1	0.8333333333333334
ST7	0.03229881168459486	0.12756635121553064	8	0	0.4204118763198149	1	0.8333333333333334
PEPD	0.03206652817828042	0.13473108857334573	5	0	0.4202166651301882	1	1
DNPEP	2.5693275718783897e-5	0.04688573475167216	8	1	0.41951199781233495	1	0.8333333333333334
CUNH17orf75	0.01926308168600144	0.4713920459247596	8	0	0.4188358807104251	1	0.8333333333333334
SCHIP1	0.00956660106109835	0.006030753559527448	6	1	0.4187620128104591	1	1
VEZT	2.7714753095027593e-4	0.11444913781724693	11	0	0.41869259574570533	1	1
KAZN	0.011226669212764044	0.04952055261202027	3	1	0.418526475638903	1	1
COPS4	9.246297631633715e-5	1	6	0	-0.41838635267240687	1	1
LDB3	7.384651674411641e-22	5.715914440302422e-4	10	1	0.41814451809918146	1	1
CCP110	0.04843631354166224	1	8	0	0.4180416527837761	1	0.8333333333333334
OAZ2	0.02955396685028373	0.39633138812438634	7	0	0.4174684987382267	1	1
PDZRN3	0.0023516907253122153	0	2	2	0.4173444945008935	1	1
KEAP1	9.869788512536953e-4	8.881140512044222e-4	7	1	0.4171969281442629	1	1
GPAA1	0.04122316803439389	0.4098018705379738	5	0	0.41715273401194874	1	1
DNASE1L1	6.232897886369109e-4	0.06339292274630277	6	0	0.4168112692071789	1	1
DCAF6	6.436363177720301e-6	1	15	0	0.4164983332590311	1	1
LIMCH1	7.309154504315168e-8	3.30023761196714e-5	9	1	0.4163740925628298	1	1
NCAM1	1.670229083253691e-4	0.023348770092500682	5	1	-0.41628833238725926	1	1
EXOC3	4.0555825682774764e-5	0.008135799966711245	10	1	0.4162511858097026	1	1
SMAD4	1.5512388401527805e-5	0.9714519339574271	9	0	0.4161933322255681	1	1
GAPVD1	0.009018343754704606	0.9848898231705184	6	0	0.41510366105359475	1	1
SFT2D1	0.036562170558140525	0.1350352087231325	4	0	0.4149683065504495	1	1
HBP1	0.0014120869145087614	0.37608182765892817	8	0	0.4148737881314981	1	1
LAS1L	0.002185509762161322	1	21	0	0.41484312994832123	1	0.8333333333333334
PFN1	7.025182161016418e-5	0.014204027952228616	3	1	0.4146724892769368	1	1
UCP3	0.02292542639577388	0.462178654103126	6	0	0.4143736181333117	1	0.8333333333333334
NFAT5	0.0016854689800377856	0.03261250036316629	7	1	0.4137476704963558	1	1
NUP93	0.025556685917297234	1	9	0	0.41352960697598834	1	1
EMC3	0.013382712254959295	0.010504818914305037	5	1	0.41351540547532334	1	1
PFN2	0.029609939781439304	0	2	2	-0.41350405150079483	1	1
SCP2	3.219362922855934e-6	1.5485649540156003e-4	5	3	-0.4133307476165591	1	1
NBR1	5.376133472479766e-4	0.013701580937647517	9	1	0.41300114957265077	1	1
ARAF	0.03390582384441441	0.7742760011664869	8	0	0.41248381042464977	1	1
DDX6	0.039134175176519424	0.1470543072717262	5	0	0.4123034531786599	1	1
NUDCD2	0.008377728991028224	0.07392127290440556	4	0	-0.4107393253741208	1	1
RPRD1A	8.147261557229828e-4	0.004123246232711619	9	1	0.41050556445314673	1	1
MORN4	4.1876380403016137e-7	5.8474195168706024e-9	6	2	-0.4099301608081459	1	1
CLUAP1	0.0037242679867868765	1	8	0	0.4096029189433724	1	0.6666666666666666
LRRFIP2	6.781242227227969e-5	0.0038714678921821324	16	1	0.4091997300107866	1	1
GEMIN2	0.04225070205148447	0.05824906482556207	5	0	0.4091698638905881	1	1
NPR3	0.030615449966705895	1	7	0	0.409023226311261	1	1
GSTK1	0.017124476542513006	1	5	0	0.40873621894518597	1	1
CAMK2D	2.253436195299559e-10	0.05416691972632631	9	0	-0.40865378980009437	1	1
SETD6	0.040994980680382466	0.8613568013689736	7	0	0.40843706430419646	1	1
NMB	0.015292038649447946	0.16135581323031098	4	0	0.4081869826649115	1	1
FBXO21	1.588957563757115e-5	0.006350322849387923	9	1	0.40816887134391755	1	1
ADGRA3	0.022758693381129163	0	2	2	0.4080992011046588	1	1
NUDT17	0.0332546857747095	0.16466767875436983	9	0	-0.40807368676841543	1	0.8333333333333334
PLEKHA5	0.0034131769024486713	0.10579073796436542	8	0	-0.4077270893718733	1	1
PRKD3	0.014760507763764147	1	7	0	0.4067800294427977	1	1
OSBPL8	1.0545950148514101e-6	0.005167167273653529	15	1	-0.40673288202900165	1	1
LOC113255141_ATP6AP1L	0.01031846419551376	1	11	0	-0.4061127483548206	1	1
HBS1L	0.0010163645291300894	0.10088762854396414	7	0	0.40588195517517445	1	1
JAM2	0.015520731454336134	4.684829111305905e-4	5	1	0.40582723591004233	1	1
MRPL39	0.01766486684684468	0.23800862604540043	6	0	0.4054609147278875	1	1
PUDP	0.01004130639750795	1	10	0	0.40522773791187305	1	1
SAT1	6.284576179248978e-5	0.6562079283491408	12	0	0.40499091120440733	1	1
PHTF2	0.04397637896382144	0.5193773832438026	8	0	-0.4049841783520365	1	1
LOC113261698	1.7562109917827233e-9	4.654584664938196e-11	3	2	0.40487808473374687	1	1
WHAMM	0.02150082137733197	1	8	0	0.40483472843115414	1	0.8333333333333334
LCOR	0.036972151215255857	0.01181182823083779	4	1	-0.4048083748171472	1	1
SMIM20	0.014582259346095227	0.17721731121284576	8	0	0.4043782826639807	1	1
ACSL4	9.399394808042647e-7	1	10	0	0.40432374035627744	1	1
CD99L2	0.03703038041137608	0.46222130408880213	10	0	0.40411420360111794	1	1
TAPBPL	0.04396940091362028	0.8427015615546168	6	0	0.40393494026813215	1	1
LOC113249190	0.004668838278558276	6.242010695701839e-4	3	2	0.40342418329107355	1	1
DDHD2	0.033655779473694504	0.5469101582356471	8	0	-0.4028155338325705	1	1
GOLGA5	0.030968770459802206	0.022716168673468734	9	1	0.40268991908247614	1	1
F8	7.62928557794411e-5	0.1685485270860532	6	0	-0.4024182796318544	1	1
SLC35A4_LOC113261831	0.02852366169261315	0.04736089326697557	3	1	0.4021174478652997	1	1
POLE3	0.016645401743109724	0.08105508167374482	4	0	-0.40197843365379105	1	1
PROX1	0.001608493417302477	0.003546489977266714	7	1	0.4018116996150471	1	1
BCL6	0.0104565233741102	0.044713939991276846	4	1	0.4015710881316	1	1
DLD	0.004464519981128098	0.00447333180872765	5	1	-0.4010861816116244	1	1
CARS	6.030822226112494e-5	0.04545814135218079	7	1	0.40108128516307284	1	1
DNAJB6	5.08021919676385e-7	4.563733746832823e-4	10	1	0.40018418756060714	1	1
RPS6KB2	7.710016519178477e-4	0.1605116023882144	13	0	0.39990688569253924	1	0.8333333333333334
HIF1A	9.91120530184116e-4	1	11	0	0.3997101768446188	1	1
APPL1	1.3358474602829558e-6	4.1977687134158554e-4	10	1	-0.39968016565767117	1	1
LOC113246178	7.158581436493483e-4	0.2138249478604693	9	0	-0.39912825167457844	1	0.6666666666666666
TOM1	0.02150082137733197	1	12	0	0.3988256835960714	1	0.8333333333333334
CAMK2A	4.6442374216127514e-5	0.058433719589018676	9	0	-0.39880172348093423	1	0.8333333333333334
CNEP1R1	0.04309713333779716	0.12223231096078327	4	0	0.3985957324021201	1	1
EAPP	0.033659335129026184	0.21320910045074368	4	0	0.3982011481797446	1	1
LOC113247193	0.041636928041057564	0.33896784068638586	3	0	0.3981607611965917	1	1
CEP70	0.011016765452792187	0.021584007152751675	9	1	0.3978536136810686	1	0.8333333333333334
SLC25A51	0.046736873262976646	1	18	0	0.3978530555412082	1	0.6666666666666666
TSPAN9	1.5628700997756343e-5	7.137756890396626e-5	8	1	0.39771418527717345	1	1
STXBP6	0.03744765175587451	0.010825981419196776	3	2	-0.3976341367892471	1	1
BFAR	0.0034019519487395555	0.1988200974219501	8	0	0.3973264283451126	1	1
WDR41	1.702533114228046e-4	1	11	0	0.3972650865869884	1	1
PRKAA2	3.0414238911246065e-4	0	2	2	-0.39701544781123166	1	1
IFT140	0.02007942798278801	1	7	0	-0.3969004163563072	1	0.8333333333333334
RICTOR	0.04339477999394034	0.09658608943630818	7	0	0.3967798851699562	1	1
CROT	0.027470872377087292	1	16	0	0.3958397103286763	1	0.8333333333333334
EFR3A	0.011959325359707418	0.01761717684240522	8	1	0.39570320425249617	1	1
THOC1	5.95158958488045e-4	0.3552890213022483	8	0	0.3956841969404905	1	0.8333333333333334
NAPEPLD	0.001056877242219423	0.03651674279502128	7	1	0.395475943355151	1	1
TMEM143	6.232897886369109e-4	0.5611653394909492	7	0	0.3954724608710819	1	1
STARD13	0.03247660441679304	1	5	0	0.39536663929520105	1	1
METTL25	6.157328538035055e-4	1	17	0	0.395083773052043	1	1
CTBP1	5.607053168433791e-4	9.326468108826721e-4	4	2	-0.3949255934963243	1	1
UNKL	0.01199253229198852	1	6	0	0.3945652314258959	1	1
NUP85	0.047556174803202476	0.28077650212767347	8	0	-0.39386518280580307	1	0.8333333333333334
CIRBP	0.0014576448449135397	0.017512471792276493	8	1	0.39383782750877516	1	1
SH3TC1	3.0414238911246065e-4	1	7	0	0.39361652578579653	1	1
DDX1	0.0034822491233599466	1	7	0	0.393322803327212	1	1
SMARCA2	0.0011039369008572582	0.002073932768373859	13	1	0.3931448701724921	1	1
SMARCAD1	0.0357084300115283	0.5192625158018211	7	0	-0.3919993894699265	1	1
STX12	0.018443639331132272	0	2	2	0.3919870181387686	1	1
CAMK2B	0.044424405526106936	0.1834199823835504	8	0	0.39187393421056116	1	0.8333333333333334
SEH1L	0.04961619953185133	0.0482321398207101	4	1	0.39157608204188077	1	1
LRRC2	0.009266716597342597	1	13	0	-0.3911977626645505	1	1
CLK3	6.996420813177237e-5	0.14755565625093167	9	0	0.39099046656705255	1	0.8333333333333334
KIFAP3	0.0053019385470003755	0.046806963508381566	6	1	0.39098212154967316	1	1
LOC113264443	0.04376207837187595	0.02988356733991697	6	1	0.39070049385363403	1	1
PSMD4	0.007444131639108147	0.13450398767225863	8	0	0.39010651233835697	1	1
PPIP5K2	6.494076189351155e-7	0.16925393829067426	14	0	0.38973369036177263	1	0.8333333333333334
WDYHV1	0.04903372331356632	0.3175208372116953	4	0	0.38972634944149454	1	1
FAM156A	0.014500519223466107	0.06870495509108578	14	0	0.3889959970889835	1	0.8333333333333334
GLUL	5.030766718298129e-12	2.9066460496789884e-14	5	2	0.38873438205050137	1	1
ATG4B	0.002308821762100465	0.18707281253856742	6	0	0.3883393841289082	1	1
GYPC	0.00939056041066762	0.22865293783523108	4	0	0.3881209563022918	1	1
CLIP1	1.669688967919462e-14	0.05357564660560766	14	0	0.3881019945648065	1	1
FAM214A	6.841750806408777e-4	0.37643278167210087	10	0	0.38785234775343685	1	0.8333333333333334
PHF20L1	0.00960631102282801	0.010976232573293583	5	2	-0.38685225557316916	1	1
MEIS2	0.004072146461470179	1	5	0	0.38673709756909413	1	1
MXD1	0.02255568595984338	0	2	2	0.3863099191664282	1	1
ARF1	1.8512896466646112e-8	9.75925491476676e-9	4	2	0.3859413183973893	1	1
PCMTD1	5.108203882894341e-5	1	11	0	0.38584833371629235	1	1
FIG4	0.010876075771112688	0.8321623877735903	8	0	0.3857764448043113	1	1
TFDP1	0.002419527371373135	0.09690054850726147	4	0	-0.3854276850952564	1	1
LMAN2L	0.0425225957375296	0.831647299931761	7	0	0.3853770427381302	1	1
MAP1LC3B	2.1130125431112548e-5	7.431405834279344e-6	4	2	-0.38536059669697675	1	1
MRC2	0.03542404143297249	0	2	2	0.3853425051401218	1	1
TCOF1	0.0360328916180024	1	9	0	-0.3849194220014906	1	0.6666666666666666
SLC30A9	0.045006969563857024	0.23378788791850214	4	0	0.3847157725352132	1	1
SSU72	0.0011321274680776861	0.001562742683189499	5	1	0.3846883041640424	1	1
CPEB4	0.023362286139319934	0	2	2	-0.38446068382988885	1	1
UTRN	3.000186547280166e-4	6.342959633648377e-4	6	1	0.3843426542402671	1	1
PKIA	4.088775716600496e-11	0.007534266665227167	7	1	0.3843185416933976	1	1
SNX7	0.03632316732989846	0.037208465401990895	4	1	0.3842902206222134	1	1
KDM5A	0.04410276024338483	0	2	2	0.3841878743575072	1	1
PAPLN	0.0060315460797107714	0.022822665891392445	7	1	0.38388848582711843	1	0.8333333333333334
RAB28	0.016011700349729898	0.09899649344397086	6	0	-0.3837719843311155	1	1
FAM53C	0.001302186909687046	0.6151240811209708	5	0	0.38369424633648963	1	1
PECAM1	0.00148310923890196	0.024906398863109053	6	1	0.3831952736683935	1	1
SCARB2	0.0039649670305712086	0	2	2	-0.3831819488338615	1	1
LRCH1	0.001608493417302477	0.009269281129203107	6	1	0.38308522648874593	1	1
CELF1	0.0010636448418174238	1	14	0	0.3824865140097238	1	1
WDR43	0.04919451307158815	0.6364108782570456	7	0	0.3824012978680442	1	1
ATP8B2	0.0029116247670091283	0.20143405364039757	4	0	0.38224337821459203	1	1
PCF11	0.015304264355751392	0.01305191403665386	5	1	0.3821004915058417	1	1
SPG21	0.04485526710058319	0.12454075191745118	3	0	0.3820650430616843	1	1
RABGAP1L	5.354114188419047e-4	0.0636536028139616	5	0	0.3814100056576052	1	1
MIB2	0.009287911297269006	0.8528306472354686	4	0	0.3812798418937001	1	1
LOC113244149	0.02128602649900405	0.17892718569322857	9	0	0.38116162811454424	1	0.6666666666666666
HFE	0.016901460010032263	1	5	0	0.38114478906305216	1	1
PTK2	0.002460651022358788	0.044472853927631534	12	1	0.3808954687705839	1	1
CCDC136	0.014649437305533147	0.5351290050289051	4	0	-0.38060376726148676	1	1
ADK	0.0028631151975896433	0.06733101407768813	11	0	0.3799711503775959	1	1
ACTR3	1.040698429904414e-5	6.592842069060973e-7	4	1	0.3796575612387427	1	1
GSN	3.7458382400731e-14	9.424621111156124e-14	6	3	0.3795001355715372	1	1
KLHDC3	2.0845962149442532e-6	5.938679432826184e-4	11	1	0.3793485030372089	1	1
SEC31A	4.4081034053263614e-4	1	15	0	0.3787590992176895	1	1
CEP85	0.0012658154547981343	0.43796663413105574	17	0	-0.3783865135961809	1	0.6666666666666666
SOD2_LOC113259616	2.7950978203373453e-4	0	2	2	0.3775935247648502	1	1
USP47	3.3002839006816026e-11	6.683533901266199e-7	11	2	0.37687753375257277	1	1
GMPPB_AMIGO3	0.03709911300700428	0.4550729383390602	3	0	-0.376840082843095	1	1
NDRG2	1.0696971746487053e-8	0.07550900894059728	9	0	0.37648412971793854	1	1
CXCL12	1.8584538448267907e-5	7.419268191815752e-4	4	1	0.37526718609328535	1	1
HELQ	0.0031735931844556094	0.04134226887017721	9	1	-0.37501153723998937	1	1
GUSB	2.665537238219589e-5	0.016541101062162073	6	1	0.3748161957942006	1	1
GCC2	0.025718777643725182	0.017234824561648005	3	1	0.37479030617549974	1	1
SH3D19	0.04775268174027038	1	6	0	0.3742488611434796	1	1
KLHL21	0.0352531607488442	0.008326289960962636	3	1	0.3742385819815781	1	1
RIN2	2.1626322501634924e-4	0.0033543800628393714	8	1	-0.37390068193006876	1	1
CLTCL1	0.025980559307182804	1	8	0	0.373857292559376	1	0.6666666666666666
ETV6	0.03127374279802172	0.17906544437775934	3	0	0.3737435830718543	1	1
KLHL24	2.3157157136902667e-5	0.020400164988236276	13	1	0.3736603885097638	1	1
CCBE1	0.024340476364423165	0	2	2	0.3733335412947135	1	1
ASCC3	0.0013079007391928305	1	11	0	0.3731112777678627	1	1
SLC8A1	0.0019358054086900845	7.342709106360739e-6	7	1	0.37304298695437194	1	1
NSMAF	5.207812383572982e-4	0.09421304412906521	10	0	0.3729850532559191	1	0.8333333333333334
NIPSNAP2	7.961164543747931e-7	2.1025691409806163e-6	6	1	0.37291216062505816	1	1
RGL2	4.824305305387669e-4	0.11277658259264076	11	0	0.3727423691356574	1	1
MPC1	0.020038258911388513	0.006522063926176003	5	1	0.3716955019918068	1	1
DNTTIP2	0.0014390819822508395	0.03661913756436402	4	1	0.37159984596236517	1	1
GPD2	1.9352278101861952e-4	0.08845592201102612	7	0	0.3713726000318354	1	1
PTRHD1	0.048070752225483696	0.010008728391780691	3	1	-0.37135524983837054	1	1
APBB2	0.0018207885758451962	0.8151063969452991	9	0	0.37122319376245283	1	0.8333333333333334
ABR	4.27303885994626e-8	4.5270694746491096e-5	5	2	-0.37098948705980156	1	1
SETD4	0.03963931882151606	1	10	0	0.37055733267891533	1	0.6666666666666666
SGMS1	0.013925927670343102	0.06751830790379036	7	0	0.37046521767208873	1	1
IGBP1	0.03688509264327373	0.06819452827048735	4	0	0.3697599393634735	1	1
EMID1	0.014203019857842355	0.6071525465442479	7	0	0.36939702226225146	1	1
SRP19	0.023467295386939663	0.44426727404641175	4	0	0.3692877712213433	1	1
ATR	0.013826542189460889	0.10556977085336006	5	0	0.3688960702609699	1	1
RMND5B	0.003191048097818492	0.890036809930761	6	0	0.36868570952695123	1	1
CFLAR	0.021413637342938323	0.5774461176775944	10	0	0.3686590461700902	1	1
RIOK1	0.01841136725989498	0.2101840531971224	6	0	0.36836371677638957	1	1
ADD1	2.6925793393611392e-9	0.010759280018943863	7	2	-0.3681688805802214	1	1
PIM1	0.039872040253646324	0.09092037246487818	3	0	0.3679371763794339	1	1
UBE2G1	0.049649236171000546	0.5769186035762847	5	0	0.36787616374524396	1	1
RBFOX2	2.331653869355734e-6	7.452479120960332e-4	9	2	0.36775483337292336	1	1
ANK2	5.503762824205766e-7	1.7494797332690264e-4	12	1	0.36741122465828024	1	1
ANP32A	7.69661242024194e-4	1.6593888993735433e-4	4	1	0.3669868530468044	1	1
ARHGAP29	1.942849213353161e-5	0.28219924202839825	11	0	0.3668702531706286	1	1
TIMM21	8.565085939441867e-4	0.09481692363993087	4	0	0.3664794010805011	1	1
TSC1	0.030542921014794035	0.18253979233887654	7	0	0.3659749880225732	1	1
MTO1	0.025447286838198486	0.1556818176652471	8	0	0.3658135470776361	1	1
STEAP3	0.007310856978108744	0.025302114528980384	5	1	-0.3655011488102154	1	1
LOC113249140	9.984888773427942e-5	0.0015906670829304958	5	2	-0.365106906145362	1	1
ITGA7	4.753233073191199e-6	1	16	0	0.36509768488151323	1	1
CISD1	0.017921308655318977	0.011070171887590451	3	1	0.3647228539980593	1	1
WNK1	5.418883104000552e-15	2.207166006078994e-4	11	2	-0.36438818516977844	1	1
LOC113253952	5.525109669623233e-4	0.1826174228026849	8	0	0.36436299085693225	1	1
MAP2	0.031096757519605542	0.2419094121569121	5	0	0.3643131066305991	1	0.8333333333333334
PYGB	5.546930409965593e-4	2.3483856023878775e-4	4	2	0.36358925319779767	1	1
CLCN4	0.0011895218152134623	0.6676928224603221	7	0	0.36352359001383366	1	1
MANBA	0.00827380444549289	0.6168382002929385	8	0	0.3627783664775358	1	1
