gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Lung-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
GPR108	0.03447229097594969	0.11332089131297239	7	0	0.3303530521242598	1	1
KLHL7	0.0031867709145402333	6.749649880956025e-4	12	1	-0.3296982009493392	1	1
ADGRF5	9.212785705472416e-9	1.721595641188876e-6	5	1	0.3296723635158533	1	1
LRCH3	0.002263065029890206	0.6431573591793254	5	0	0.3295264247975041	1	1
CCDC47	1.3692829760530127e-7	7.838315943983767e-5	7	1	-0.32951865281925075	1	1
PRMT9	0.0024732166802089394	0.0015688218732619068	6	1	-0.32876836653321895	1	1
ABCD3	0.009981680485046555	1	12	0	0.3281923928854768	1	1
DERL2	4.840530683643432e-4	0.340091496969896	8	0	0.32797599368326497	1	1
TESPA1	0.011483611987862801	0.020407252649625732	8	1	0.3276402646406966	1	1
LRP6	0.004838642414701433	4.7540843525037787e-4	3	2	-0.3273583903420541	1	1
ZFYVE16	0.0018310878663590465	0.011225799641359328	5	1	0.32729627448906906	1	1
CRY2	4.233912072779806e-4	9.264114541506086e-5	14	1	0.3268833596544307	1	1
TRIP10	0.03880702966895719	1	9	0	0.3266355141192411	1	1
TMEM14A	0.02251453317830363	0.9659322456439229	6	0	-0.32662137161470683	1	1
ADK	0.019957998639861446	0.08274169069058894	11	0	0.3262201137238977	1	1
GFM2	0.00422115441619262	0.02509951696934763	15	1	-0.3261970945045647	1	1
KATNAL1	1.2231004321529456e-4	0.0725865819705515	5	0	-0.32597978204679834	1	1
GNA12	0.036254866515233686	0	2	2	-0.32576275772750374	1	1
ZNF664	0.011056935910996563	1	8	0	0.32521277730205694	1	1
RIOK2	0.029124904811665586	0.040529637991270025	4	1	0.32498966224260617	1	1
ITFG1	1.5115617031772966e-6	2.4267150923520202e-6	4	2	0.32432338340146843	1	1
EPHX2	0.026946940988479984	1	12	0	0.3241535764462012	1	1
MSN	1.740913174538699e-8	1.6539657676039502e-8	3	2	0.32399598109841943	1	1
SMNDC1	0.0010837258817064151	0.21199841018217655	4	0	0.32382527207103945	1	1
IFI44L	3.279347884022721e-4	4.335380843471131e-4	13	1	0.3236838737228565	1	1
CAMK2A	0.04299218707025547	1	7	0	0.3233460478354258	1	1
CALM3	0.02482858857465119	0	2	2	0.3231777984911747	1	1
SORBS1	3.3640610200542686e-5	1.5686214360173277e-5	13	1	0.32291785793864486	1	1
VAT1	5.523269449899281e-7	0	2	2	-0.3228425955783648	1	1
VEPH1	0.0015247780825557082	0.10259544433500165	7	0	-0.32267793980774845	1	1
WDFY1	0.0011957564717208474	0.0026522391593917787	5	2	0.3225999771741685	1	1
VMP1	5.509572947421787e-6	7.401940273692539e-5	4	2	-0.32206520204700007	1	1
MARVELD2	0.015166504033334713	0.005318321900543281	7	1	0.3217619198587144	1	1
BAP1	0.014780616937537879	0	2	2	0.32121309990810265	1	1
SYNE3	0.046683632428094875	0.05692162932914902	6	0	-0.3209447896485935	1	1
PPIP5K2	0.042887919407673114	1	15	0	0.3208881834322839	1	1
SFPQ	0.0033059599889342186	6.182514782677548e-4	3	2	-0.3208365554207886	1	1
FRMD4B	5.27292711433876e-4	0.2031204297713228	8	0	-0.32077999300763615	1	1
MIDN	0.005690816675962223	0.0034020974091517183	3	2	0.3205643377473122	1	1
TRAP1	0.0013653679792828657	0.022021262392658794	14	1	0.3203818099555106	1	1
TFCP2	0.012603184106898634	0.02637896877822097	7	1	-0.32026882586297684	1	1
MAN2A2	0.00525311093976233	0.0025845154550340485	4	1	-0.3202338311211559	1	1
ARFGEF1	1.332950693257182e-7	3.9046073453779203e-10	4	2	0.3201120314990496	1	1
HYAL2	0.013634367080170507	0.012991358407382615	3	1	-0.31983884477024604	1	1
GMPS	0.02632710263970933	0.01022498862225288	5	1	0.3195914629443517	1	1
PITPNC1	2.3430892777666063e-6	1	5	0	0.3193539898181106	1	1
GUSB	0.002818191123588031	0.03564928545833795	6	1	0.31863649233190305	1	1
ASPSCR1	0.043406066791756306	0.14329166482128164	11	0	0.31856709002947586	1	1
BCR	2.8440866752383335e-4	9.636731127575048e-4	4	2	0.31848547231730095	1	1
PRKG1	4.978070082001787e-4	8.989422866173639e-4	4	1	0.31828530200432503	1	1
GABPB2	0.029124904811665586	0.004895780018907619	4	1	0.31825633413993865	1	1
AFF1	4.6826208439135404e-4	0.015435880607031362	4	1	-0.3179093245932615	1	1
HSD17B13	0.046220648144677016	1	5	0	-0.31784054496241887	1	1
PPP1CC	0.015512776337704471	0.003719648533802183	4	2	0.31768040003543907	1	1
HTRA3	0.03445035166044343	0.2924138204457445	6	0	0.31759276025256344	1	1
FOXO3	0.016226585614977224	0	2	2	-0.3165380369816262	1	1
TRPM3	0.001980789689264533	2.540857632003376e-4	4	1	-0.3164921705691444	1	1
SPICE1	0.04094232698967713	0.006298430778338391	7	1	-0.31640281408973236	1	1
CEP170	0.02382654266344793	0.07672873961142393	5	0	0.3161054981220225	1	1
LOC113263209	0.015015897794651614	1	10	0	-0.31575370132359326	1	1
PPA1	0.025444730178017266	0.016921359622274045	5	1	0.3156210897106606	1	1
ABCB1	0.03442178090757215	0.807011815251408	6	0	0.31537242883179145	1	1
DAZAP1	0.002397345606674987	4.331803087279186e-5	8	1	0.315009749808666	1	1
FAM45A	0.028548451588457802	0.03259887327838075	14	1	0.3149052459342509	1	1
GTF2IRD1	0.002397345606674987	1	4	0	-0.31481571910292905	1	1
MPDZ	1.6330529977499206e-6	0.0026190808128265936	10	1	0.31448987228770336	1	1
ADSS	0.004469664611082683	3.352751738825911e-4	3	1	0.3143287023018225	1	1
LOC113258594	0.004559217207478767	0.17658720420010013	8	0	-0.31424293160611266	1	1
FPGT	0.03878795227645341	1	4	0	0.3141419133147907	1	1
GPBP1L1	4.865283067905117e-8	0.0035021205135216758	13	1	-0.31359523770725883	1	1
SSU72	0.012305697989882352	0.013186033392340892	5	1	0.31350934348555926	1	1
THOC1	0.001156966255025349	0.7292282175886958	11	0	0.3133870499520139	1	1
PDPN	0.02316572851332988	0.015366566569880115	3	1	0.31336039462114484	1	1
HPRT1	0.01991969636392783	0	2	2	0.3131765459465192	1	1
TSTD2	0.0286103251719476	0.1985504872723505	5	0	-0.3129168904963211	1	1
EIF4G2	1.0920229816945523e-6	0.004567993838421497	6	4	0.31273904555923127	1	1
LOC113246298	0.012319142327444313	1	12	0	-0.3126353241577244	1	0.8333333333333334
CLU	4.220991830746476e-6	0.010998576668268303	8	1	0.31256253736380274	1	1
DENND2D	0.003490502968012372	0.058471493291308685	14	0	0.31241250913752927	1	1
SLC25A25	0.00492403233735195	0.05300402087873484	13	0	0.3123259479937155	1	1
XRN2	0.046367550336555374	0.14118261279779454	6	0	0.31197885313056906	1	1
MCTP2	0.047493429325493934	0.14786024500368905	6	0	-0.31188465328207676	1	1
ANK3	0.0034038159917045637	0.02912712897543264	7	1	0.3115373667272024	1	1
LOC113267063	3.679505197235276e-4	1	8	0	0.3113514089998495	1	1
HSPA4	4.71546982060689e-6	1.2862536184024502e-4	5	1	-0.31122294548808305	1	1
VWA5A	0.013055484346066197	0.03093260428194974	9	1	0.31098275627282285	1	1
LOC113267808	0.0037019833921492283	0.9068427319279071	13	0	-0.3105805757655181	1	1
EOGT	0.020292248910219128	0.11207382394358312	4	0	0.3102420718911344	1	1
HMGXB3	0.0016462933558491052	0.1060928446425805	4	0	-0.31001806882450067	1	1
RND3	2.7920794800919085e-4	1.7674276811425084e-5	4	1	0.3099005921599405	1	1
QKI	1.0920229816945523e-6	2.3042002136464637e-6	6	2	-0.30881553751952406	1	1
RTCA	0.020236672550439313	0.08927026700492847	7	0	0.30822684945286116	1	1
ICE2	0.001954958200171384	0.9523361355497855	6	0	0.30803787064898575	1	1
GPX3	0.008425149677181382	1	4	0	0.30797276252833083	1	1
SARAF	9.615781937455115e-5	3.0139402729256777e-5	7	1	0.30780785374540665	1	1
ACAP2	0.009436375198054979	0.5265925337455593	6	0	0.307780354305084	1	1
SPTLC2	0.019072196418682557	0	2	2	-0.307462651671655	1	1
PLK2	0.011632857934483001	0.016665817168080885	5	1	-0.3072426975615538	1	1
SCARF1	0.0017899660049433852	0.0046544358290432405	7	1	0.3071955607836875	1	1
COPS3	0.006062781515653458	1	10	0	0.3061414041470618	1	1
XDH	7.301965516701444e-5	0	2	2	0.3060216470177296	1	1
SLC36A1	0.001980789689264533	0.016621421750084443	7	1	0.30574929017037555	1	1
GPRC5A	3.8407320845921974e-4	0.004903800141559554	4	1	0.30514841223553507	1	1
CUNH1orf115	0.037755143255525044	0	2	2	-0.3043312504229052	1	1
RBKS	0.0010644000554088716	1	9	0	0.3042314234267355	1	1
THAP9	0.016075455217125407	0.006648067993535569	4	1	0.3040892183424077	1	1
ANGPT1	4.4255747613117946e-4	1	4	0	0.30400878582455176	1	1
UBA3	0.0192069756376179	0.11783798337978812	8	0	0.30365265286004967	1	1
PPP1R9B	0.03513810653956157	0.005798927016582133	3	1	0.30355670574810795	1	1
LOC113244807	0.02425702915652005	0	2	2	-0.30318948652880967	1	1
CTSH	4.398037474443253e-8	0.0010255649726363097	8	2	0.30306178364278324	1	1
ARHGEF12	8.55361215014595e-9	7.823559085758035e-11	3	2	-0.30305830793211375	1	1
NARS	2.5501137286321527e-4	0.0060231122377058955	5	2	-0.302968148589003	1	1
MON2	0.0024012066430591744	0.13340793257020725	5	0	-0.3027004068907986	1	1
ARHGEF3	5.2333357825519046e-9	0.07356925004654492	14	0	0.3022570693723483	1	1
SLC18B1	0.0352610880998614	1	17	0	0.30193483098823487	1	1
PIK3CD	0.01164150797533616	0.9146699318509666	6	0	0.3018824006088126	1	1
PJA2	0.0024876013873884485	9.007720002023801e-4	4	2	-0.3016784524470444	1	1
CWF19L2	0.035782743856504144	0.12243531819307286	9	0	0.3015709167782842	1	1
MAPK14	3.786532425175381e-4	0.0018452999242267569	12	1	0.3005876408353165	1	1
MECP2	0.015675965317999623	0.036513728307930926	3	1	-0.3004853422035969	1	1
IZUMO1	0.033403945624165224	0.01929835407297091	7	1	0.30015730251589023	1	1
GPAT4	0.011746908062234437	0.005721727310558538	11	1	-0.3001230977162619	1	1
ABI3BP	0.0013481956956736794	1	13	0	0.2997820430150142	1	1
PTPN12	7.89662126139944e-4	0.009365592957502007	5	1	-0.2996652575211254	1	1
STK24	0.046367550336555374	0	2	2	0.29934516315258775	1	1
FGD4	0.04440364668477814	0.06897074858363905	6	0	0.29902653420754544	1	1
ITCH	0.010431480001139677	0.0010634726076721194	3	2	0.29867529175403396	1	1
NPNT	1.5392327525617335e-7	4.667293869041889e-4	6	2	0.2985701255168694	1	1
ARNT	4.1494681342540365e-8	5.417778082089702e-9	10	1	0.2983336154043754	1	1
HMGXB4	0.045067716176490136	0.343651908192202	5	0	-0.29801249505677574	1	1
APC	3.923737244121644e-5	1.1181860987176614e-5	8	1	0.2978560662988816	1	1
PHF20L1	0.015525957524104489	0.01714397129286371	5	1	-0.2978174123403917	1	1
CELF1	0.006442413788350475	1	13	0	0.29769257788831577	1	1
RMDN3	0.04869267817136637	0.29687761185313255	11	0	-0.29680062692816667	1	1
GAS8	0.0055061399786494125	0.15065992536161535	10	0	0.29623054776646573	1	1
PCDH7	0.017588562716356164	0.0021956565546029623	3	1	-0.29589612409378674	1	1
TCF3	0.040093706904475605	0.05891398594560352	10	0	-0.2955962276663987	1	1
LRPPRC	0.018162180191224824	0.0023767445469765245	8	1	0.2954646455028136	1	1
ZNF217	2.8166337309716734e-4	0.8636614810577976	3	0	0.2952994572554417	1	1
MRPS31	0.0041074022607246845	0.26799216433077666	6	0	0.2951812103553395	1	1
TNS3	7.483171293553004e-4	0.0052734955054494	10	1	0.294982275174817	1	1
MKLN1	0.022969128935749233	0.8874112036734116	10	0	0.2948479387973524	1	1
HDAC7	4.2974915484344446e-5	1	6	0	0.2943800995882405	1	1
CNTN4	0.022289415297781272	0.17330624226365912	3	0	-0.2942350004902935	1	1
LOC113263700	1.0789462936925046e-6	2.002413924688746e-6	4	2	0.29408822206597257	1	1
LOC113267752	0.015871052206457282	0.14378595802382266	7	0	-0.2938425218095151	1	1
TP53BP2	0.03807482963992111	0.013209468920421347	6	1	0.29383986472238677	1	1
PAPOLA	8.848592087654799e-4	0.0023400908517769124	11	1	0.2937349394503235	1	1
HMBOX1	0.006405943717140612	0.06865910251697807	6	0	0.29340693726698	1	1
STX12	0.023745064369943062	0	2	2	0.2929087990667789	1	1
NDUFA10	0.010470212112679254	0.07846801501501074	10	0	0.2927521241713281	1	1
KCTD9	0.029262453630572706	0.939022292466186	9	0	-0.29258670850181356	1	1
SH3BP5	0.017941356507316625	0.00386170019085033	7	1	0.29248459611503597	1	1
INO80	2.5615963149588477e-4	8.260820749688782e-4	3	1	-0.2920006020109318	1	1
JKAMP	0.03473115709807285	0.2835226720694496	9	0	0.29166941180269174	1	1
CCPG1	0.0015382781108668564	5.053123466108872e-4	8	1	-0.2915409473005074	1	1
FAM172A	7.890059679720754e-5	0.0146394124130597	10	1	0.2913604731334534	1	1
MAPK3	0.01244992559791917	0	2	2	0.2913157395184726	1	1
TMCO4	0.003916473316741347	0.1483313321032155	9	0	0.29051806790539914	1	1
ERBIN	0.0013721110531344032	0.012404092964393865	6	1	-0.29036201847781007	1	1
ADGRL2	0.014377507868980234	0.26260943369891754	10	0	-0.2900166540303778	1	1
GLUL	0.0013653679792828657	1.3571852533883694e-4	5	2	0.28975402510771797	1	1
TDRD3	0.035094984380183304	0.37876390210233685	8	0	0.28787570152450603	1	1
NFIB	2.772628402007784e-4	0.0037152782894815683	7	1	0.28762871485213104	1	1
CAB39	0.026501283239699195	0	2	2	0.28736242302297604	1	1
ANXA5	1.8785220591175057e-15	7.084564492466296e-18	5	2	0.2873593349438096	1	1
LOC113244308	0.01164009847726027	1	8	0	0.28677139163269566	1	1
TTC3	2.2036064815165692e-8	9.545217021376799e-14	11	1	0.28646323792761086	1	1
HNRNPF	1.2162214391343053e-7	4.043401027375877e-6	11	2	0.286394985824758	1	1
MFSD8	0.0055544372787132285	1	10	0	0.28623954253291795	1	1
EIF4A1	0.0033837552932934824	3.85426797308804e-4	3	2	0.2862042869033669	1	1
PTK2	0.0014160019223812073	0.003119475186042381	8	1	-0.28607287185075975	1	1
SLTM	0.0018310878663590465	0.022944325300610847	5	1	-0.28572207035314023	1	1
LOC113246149_EPAS1	0.001099037060380749	0.013612640974867796	6	1	0.2856384841694097	1	1
DCLRE1C	0.0344643316283523	1	4	0	0.2852325712089332	1	1
LRRFIP1	0.004297953229785505	6.250073058336899e-6	11	1	0.28488693706708634	1	1
ABCE1	9.250996784156905e-6	0.08134822105837447	10	0	0.2848153376936596	1	1
TFG	0.024178334241666377	0.3969781863339518	8	0	-0.2847685359409566	1	1
ACADSB	0.0192069756376179	0.0030703196690376137	6	1	0.28435611650627873	1	1
PTBP1	0.0018128703941214727	0.008249916340668531	7	1	0.2843016160651095	1	1
MYO6	7.950515730077383e-5	0.11475056660163925	10	0	0.2840705869616644	1	1
TOP2B	6.908466595501819e-5	1.9056421086552777e-6	7	1	0.28402593948394833	1	1
AUH	0.008435684988154207	0.02173832270027977	7	1	0.28373397003067424	1	1
TMEM254	0.015501440316842953	1	12	0	0.2836882423220055	1	1
ACBD4	0.014739979209355304	1	16	0	0.28366989726921465	1	0.6666666666666666
CES1	3.0970466072007006e-6	0.004036719291877519	6	1	0.2833119250914995	1	1
HM13	0.006960773451183761	1	8	0	0.28294365215477535	1	1
PSMB1	0.048527164734645974	0.14185738459406877	5	0	0.2824407151792351	1	1
SECISBP2L	1.7301033198807633e-9	6.08555688971892e-8	6	1	-0.28081802539163686	1	1
NCALD	0.01311143606597645	0.016583342852773547	9	1	0.2805101076131301	1	1
TIMP2	2.8705514578645154e-5	0	2	2	-0.2804467330661783	1	1
ATF6	0.0032939252702202312	0.025379328428781413	6	1	0.2804463169492699	1	1
ABR	8.16168825317583e-4	0.009770830190552247	5	2	-0.28011471594409576	1	1
PHACTR2	5.606170254301483e-7	0.010602909926003153	5	1	-0.2800134867594509	1	1
GNAI3	4.331937212591932e-6	2.042323830778362e-7	4	2	-0.2795648697901839	1	1
CAVIN1	3.0562004101678538e-9	3.1606257428006784e-12	4	2	0.2794194000502308	1	1
CDV3	3.093480544486298e-9	1.8266263826731034e-4	5	1	0.2792924598236287	1	1
GATA6	0.0402735687461183	0.007615843005592532	3	2	0.27921307172451726	1	1
BCOR	0.0015365972691888904	1	7	0	0.27920733164473593	1	1
ZFAND5	0.039968894846008754	0.011812875896759192	5	1	0.2789271424635871	1	1
TEK	1.1139443651859298e-5	1.5500182704083514e-4	5	2	-0.2781243084099654	1	1
INF2	0.012603184106898634	0.28477112727572734	11	0	0.2780629318995591	1	1
STK3	9.274349496133811e-4	1	10	0	0.2779033855834516	1	1
LIMA1	0.012794783304717353	0.1364113063263259	9	0	0.2772365712365088	1	1
ALDH9A1	8.927328516400594e-8	0.002782218847290996	7	2	0.2769490640165291	1	1
SMC5	0.002353568432983826	0.02102753280785031	9	1	0.2768948826868307	1	1
LOC113252724	0.04621314539584677	1	9	0	-0.2767676331296575	1	1
LOC113251315	1.4035299629323592e-7	0.004248780883960249	14	1	-0.2764524810578936	1	1
PKP4	4.430279983941531e-4	0.004718145376375783	8	2	0.27639339366268345	1	1
LOC113270466	0.04950824253332788	1	10	0	0.2761234717207498	1	1
DCUN1D1	7.424566761727328e-4	0.001345493677143453	14	1	0.2758913316269765	1	1
RPS6KC1	0.022969128935749233	0.6739719835286524	15	0	0.2753686654053804	1	1
CALCRL	0.0010192498665801439	4.709149879353471e-4	4	1	-0.275254298889322	1	1
CSE1L	0.019885698566532266	0.08145768431643428	11	0	0.2751393880187861	1	1
MTMR6	0.04943499981887456	1	11	0	-0.2751013310407898	1	1
PCF11	0.02697166465744021	0.027391476769359335	6	1	0.27447256236411555	1	1
USP8	0.0037104534112831094	0.018418928491335144	5	1	0.27435267648614214	1	1
STOM	1.497084801052387e-15	5.023329447215854e-11	9	2	-0.2742367187065177	1	1
ALDH1A1	0.0026390890458750232	0	2	2	0.27414740430314305	1	1
FAXDC2	0.0047690142263265	0.022054890759265845	15	1	-0.27413961167717493	1	1
PABPC1	3.742441058796592e-14	4.418826591120702e-15	6	2	-0.2739478330768396	1	1
SCP2	0.04566799366098851	0.47100001266972497	5	0	-0.2738856777113071	1	1
ZNF326	0.02476302221653022	0.03597584633296599	7	1	-0.27386951894887757	1	1
MALL	0.014755765326086611	0.019061039802319216	5	1	-0.27353025267840625	1	1
RICTOR	0.04689418891820796	0.02386911106880754	7	1	-0.27343793175178954	1	1
KIAA0408	0.001645063457231249	0.027849824078980467	4	1	-0.2734192905743855	1	1
TMOD3	1.419112529654167e-4	0	2	2	0.27341285540317695	1	1
DENND5A	0.0010380228885259997	1.7685752562300098e-4	3	1	0.273107853148895	1	1
RBMS1	4.229580522315877e-9	0.009893236378471237	14	1	0.27280426574408795	1	1
NMT2	0.006114770089740619	1	8	0	0.2727414255373114	1	1
HADHA	0.009230601944557541	0.16715281376265903	12	0	0.2723925847485448	1	1
TOMM20	0.04566799366098851	0.009221015761846562	4	1	0.27214517258457216	1	1
ABL2	4.880801519855088e-5	0.016470000548696948	7	1	-0.2721214614531071	1	1
AMD1	0.005979617566563917	0.013791377662892929	8	2	-0.2718777307942751	1	1
ARID5B	0.04884828890146453	0.007541778510084714	6	1	0.271782177673447	1	1
SNX30	0.03659450912372976	0.028097692347658954	3	1	-0.27137853087303626	1	1
PRPF4B	0.04748183765788202	1	17	0	-0.271340305852367	1	1
TXNDC12	0.012464897147729723	0.24574302540783816	6	0	0.2713170246394476	1	1
ACADL	0.04424393685955576	0.2505955592437803	7	0	0.2709586947016955	1	1
CCDC102B	0.007038356128015202	1	7	0	0.27086986509497246	1	1
FOPNL	1.0084237534551919e-4	0.0049526975131426055	6	1	-0.2705280361476968	1	1
ZMYM2	7.316187766983921e-6	0.9243229953123131	12	0	0.2704612345050972	1	1
PLA1A	0.040484166437728834	1	10	0	-0.2701270046033767	1	1
MEF2A	0.0289728508556663	0.04385082373692912	11	1	0.2699159379057404	1	1
PDE5A	0.010450589332328532	0.003999245037379497	3	2	-0.26977588047607504	1	1
GTF2A2	0.04566799366098851	0.009877651713475145	3	1	0.2690685968243537	1	1
PCMTD1	8.151655587226017e-6	1	11	0	0.2690662050515358	1	1
KCTD18	0.0018852973381039745	0.39569638393901674	6	0	0.2688735763263295	1	1
FMNL3	3.786532425175381e-4	0.07681159323872933	7	0	0.2685558199487346	1	1
TARS	0.03229152188209376	0.5084536554752987	7	0	0.26849827023910533	1	1
BECN1	0.026694272488012837	1	14	0	0.2684002384250622	1	1
VIM	6.149578454459855e-18	8.181605001515536e-12	3	1	-0.26833937230700133	1	1
CSNK1A1	1.2021308663714175e-22	1.9695234610409e-24	8	1	0.26812841755372646	1	1
ATP6V0D1	0.009672432061604987	0.0011794715014503503	3	1	0.2680855527130114	1	1
GCA	0.0338910717833117	0	2	2	0.2678295119248645	1	1
PTGIS	0.027088595762091106	0	2	2	0.2677692990260464	1	1
CDC5L	0.019162741653415357	0.0025893628769041613	3	1	-0.26725108171785383	1	1
CAV2	3.3640610200542686e-5	1.1228795289040598e-6	4	2	0.26716022682415996	1	1
HOOK3	0.0033837552932934824	5.336328995038523e-4	3	1	0.26711182056315275	1	1
KPNA2	0.013724852333314561	0.203715831458943	6	0	-0.26708678357859106	1	1
TEAD1	8.193313948187575e-4	0.05898858059733488	7	0	-0.2663082701389789	1	1
CIRBP	8.656901348876579e-4	0.19478183262124743	8	0	0.26622759258563117	1	1
TMEM59	9.826585921487279e-5	0.057771520735400074	7	0	0.2652934432380448	1	1
SP3	6.603874741793254e-6	1	5	0	0.2652768991121374	1	1
RGMB	0.022289415297781272	0	2	2	0.2652344228144563	1	1
RPE	0.03513351212116376	0.5940095614174518	6	0	0.26507802476176645	1	1
YAP1	0.023112987854782663	0.0015890203821006838	5	1	-0.26505927313919553	1	1
PIK3R1	0.002134887199345547	0.006084447383512578	5	2	0.2648166111471295	1	1
PARN	0.010064628419531017	0.3383014700616045	7	0	-0.2647434803662136	1	1
BCL2L13	0.045385265896777535	1	11	0	-0.2642596472904548	1	1
ZNF106	0.00799158804829479	0.6520439013419137	7	0	-0.2637376507906504	1	1
CFDP1	0.03063141287489588	0.03293705945759546	5	1	0.2636723800035794	1	1
GOLIM4	0.001156966255025349	1	10	0	0.2636197721843312	1	1
SLC2A9	1.9706399381841524e-4	0.01091626977325663	9	1	0.2634031125830549	1	1
NDRG1	0.028810509073635526	0.010761879948664548	3	1	0.2632598629718551	1	1
CSPP1	0.007129177313575308	0.04059238347148381	6	1	0.2632497734891027	1	1
SRSF4	0.04064781642176595	1	5	0	0.263191524977761	1	1
ST6GALNAC2	0.013697743497375589	0.011131618883616766	5	1	-0.2629154981873567	1	1
APPL1	0.0021900912119937914	2.532993661855065e-4	10	1	-0.2626406697115844	1	1
PTEN	2.4817700111221475e-6	0.004262086555123557	3	1	-0.26232268194703373	1	1
CEP70	0.0014041597487477863	0.1075966245838802	8	0	-0.2623122178592053	1	1
BTBD1	9.343767945564503e-4	0.20456035648135343	4	0	0.2622365924114762	1	1
DDX1	0.007147289895723933	0.24133592860832823	6	0	0.26217299409007666	1	1
NPM1	0.00623822466228099	0	2	2	-0.26206672860264457	1	1
ACTR3	7.586630560629507e-7	2.3942793202513992e-9	4	1	0.261384233874255	1	1
PABPC4	0.03405221190920179	0.07588966960921724	7	0	0.26133358713430116	1	1
OCIAD1	0.038152729422478986	0.037432140165224295	9	1	-0.26130071435457125	1	1
RAD23B	0.04268112262962036	0	2	2	0.26129375173575575	1	1
HNRNPA2B1	1.504303442367519e-8	0.10093141431361133	9	0	0.26069643240014473	1	1
NUBP1	0.033125133629314824	1	11	0	0.26053415333214697	1	1
ITSN1	0.019162741653415357	1	12	0	-0.26051895587032176	1	1
ECPAS	3.786532425175381e-4	0.049980400042389475	14	1	0.2601315789472874	1	1
EXOC3	0.02266440994588553	0.08021177125690936	9	0	0.25968198498398765	1	1
SPRY1	8.851536629024274e-5	8.24366803375491e-6	6	1	0.25965452397066724	1	1
LAMA4	1.5233033530404193e-7	3.261148378332782e-5	12	1	-0.25954284156867113	1	1
IPO7	0.003938963717220328	0.012288001793186475	7	1	-0.2590783304367156	1	1
HECTD1	2.2036064815165692e-8	0.0321680001918064	10	1	-0.2587314668419482	1	1
RPP38	0.006759948906149956	1	3	0	0.2585366529086807	1	1
PLEKHA2	0.018742672574907797	1	7	0	0.2584555808337994	1	1
HMGCL	0.04780179184768769	1	11	0	0.25839866299494124	1	1
ANKRD17	0.007145329722409611	0.002184649109036667	7	1	0.2582333060708856	1	1
C1R	0.018752268676188958	0.08336762605407316	5	0	-0.25822401544762297	1	1
SNX14	5.678861305002753e-7	1	21	0	0.2578270283203915	1	1
HAUS6	0.019416336446674527	0.5796813672100712	5	0	-0.25777521747199394	1	1
GPAM	0.03063141287489588	0.25323355125404307	15	0	-0.2567588947064108	1	1
ATP8B2	0.03807482963992111	0.1221515270906623	4	0	0.25673603288055946	1	1
PPP1R2	0.03557116303490175	0.033202400510900364	4	1	0.2566036380427167	1	1
PDGFRA	0.03726078108997826	1	9	0	0.25608488819805236	1	1
NPC1	0.016959315158043418	0.18404719224320293	5	0	0.25590296535849727	1	1
PGBD1	6.492509283680933e-5	0.39813123294258296	7	0	-0.25589212878619394	1	1
TAF1	8.653966635114353e-4	0.5709636124936988	10	0	0.25559419495191177	1	1
PTPRK	0.010321186159127261	0.0881332674446606	6	0	0.2555801910848987	1	1
ANKRD13A	0.013294130411201427	1	4	0	0.2554746946281974	1	1
NBR1	1.0043261392453649e-5	3.693301072833169e-5	8	1	-0.25543587694801817	1	1
APPL2	1.344392627594648e-4	1.9363178388981007e-4	14	1	0.25502374753159535	1	1
ERCC6	0.03169227259943603	0.203349438995166	7	0	-0.2550133079374969	1	1
ABCG2	0.001004639001303795	0.6258164794636604	14	0	0.2544774635021524	1	1
CCT4	0.015019130647724453	0.01951622190672319	5	1	0.2538746213053123	1	1
ANKRD13C	0.04447706052848023	0.3545668753670162	5	0	-0.25366699694600336	1	1
MIA3	3.679505197235276e-4	9.250624314502464e-4	13	1	-0.25358999627569456	1	1
ITGA1	0.013634367080170507	0	2	2	-0.2535743777849365	1	1
KPNB1	0.016640855595007213	0.008107054425123078	4	1	0.25347208542908695	1	1
UBE2D3	0.005059461286850318	0.00916884946012314	10	1	0.25339524932581103	1	1
AFDN	0.03970553414107121	7.427802088544066e-4	10	1	0.2532006359913278	1	1
PTMS	0.048508085543610226	0	2	2	0.2531644429079568	1	1
LEPROT	0.006050524492433138	0.07642140025310738	7	0	-0.25256813691897506	1	1
SLC44A2	0.009131636918317289	0.019533523652217968	7	1	-0.252564843274389	1	1
NCBP1	0.023968620144764505	1	8	0	-0.2524391748451207	1	1
JAM2	0.0051593560226706895	6.965917282614183e-5	5	1	0.2519914188342351	1	1
SEC62	1.2911217265535303e-4	1.1512426529733104e-4	3	1	0.2515873106630442	1	1
B2M	3.3640610200542686e-5	6.402328861807651e-7	3	2	0.2514686541604775	1	1
UAP1	0.011632857934483001	0.4253422343884506	14	0	0.2511962945043954	1	1
LOC113244591	0.009688386135846185	4.825212392088588e-4	5	1	0.2511315121047583	1	1
TPT1	5.606170254301483e-7	8.097850298836286e-8	4	1	-0.2510314166019488	1	1
MFGE8	0.008025343778051967	0.042308878189178	8	1	0.2509505958089759	1	1
ARF1	3.419457672493202e-11	3.794172197078923e-14	4	1	0.2504840672569134	1	1
DBN1	0.04878310519946269	1	3	0	0.25030845002255253	1	1
RALB	1.2966054211623962e-6	1	8	0	0.2501484882704099	1	1
