gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Skin-Ventricle)	pct_gene_expr	max_pct_tx_expr
NCL	0.0019298569150504722	0.04886532075869286	6	1	0.32839815939609235	1	1
RHBDD3	0.007100461189321685	0.8268124167116013	8	0	-0.3282431591062898	1	1
RUSC2	5.103339407103271e-4	0.21471894789236223	15	0	-0.32747375043987703	1	1
ADCK2	0.04762463698413876	1	8	0	-0.32583740093648833	1	0.8333333333333334
APOL6	0.02837951845738337	1	5	0	-0.32572672372584877	1	1
ZFAND2A	0.004930360086357276	1	7	0	-0.3252799205387663	1	1
PAM16	5.478953867707535e-5	5.490176665792338e-7	4	1	-0.32464693633437125	1	1
FBXO3	0.015544202871364925	0.005492925487257435	4	1	-0.3240548149320993	1	1
LOC113263699	0.028307262849534994	0.00394892018042429	3	1	-0.3238220989047097	1	1
ITGB6	0.005485294254372359	0.39282169433079256	9	0	-0.323308368279562	1	0.8333333333333334
PACSIN2	0.0015545365963449598	1	11	0	0.32279169630965	1	1
NR2C1	1.589588202678221e-5	0.14049431342298213	6	0	-0.32277840626853316	1	1
FAM13A	0.006297635155926546	1	14	0	-0.3224906369855639	1	1
LOC113242773	0.04835535366186055	1	6	0	0.3223099341422317	1	1
ZNF146	0.03584812564895117	0.18475111775746045	5	0	-0.3218915595936104	1	1
RAF1	1.8527605803845786e-6	0.04573420726927213	5	1	-0.321788592524257	1	1
AGAP1	0.044537836374541326	0.2765267720373093	6	0	-0.3213983911540541	1	1
LAMP2	0.0493217353048747	0.03952841493808787	3	1	-0.32060191819916983	1	1
BLOC1S1	1.7799979608434132e-5	0	2	2	0.32044553898273453	1	1
RANBP3	9.045682493504186e-5	0.7180952375983213	16	0	-0.3203124993755409	1	1
BCL2L13	0.016994719576458713	0.011514179910500143	10	1	-0.32004471668693557	1	1
ARHGAP12	2.3293444632721284e-7	0.26344306733829287	8	0	-0.3195045468823428	1	1
CLASP1	2.0078568725391667e-5	0.08258674154978854	12	0	-0.31832275720141046	1	1
AKAP2	0.002572413275826445	0.05528262918173895	7	0	-0.3182759157896767	1	1
DNAJB4	0.0026777405495141933	0.01675729266672534	5	1	-0.31784451751125586	1	1
MPRIP	3.756681427133972e-12	0.1742720204005798	5	0	0.31759318781718815	1	1
MARK3	1.159858591205964e-5	5.604102280062356e-4	6	1	-0.3172038913336544	1	1
LOC113264906	0.008236623337546548	1	6	0	-0.31706412982946613	1	0.8333333333333334
TEX10	0.008267936794666331	1	7	0	-0.3159275705434867	1	1
CDIP1	0.04236291947861338	1	10	0	-0.31591713164642676	1	0.8333333333333334
ETFDH	2.7297293488289355e-4	0.08193823528051421	10	0	0.3155793237893395	1	1
RAB28	0.02576312034344706	0.9457655974222862	6	0	-0.31516391194635185	1	1
VNN1	0.017313537606075576	1	8	0	-0.3150259341480666	1	1
ERBB2	0.03665189054797459	0.02454117965920926	7	1	-0.3147690306837059	1	1
DCXR	0.04186372422923171	0.299212303316115	5	0	0.31433207344756264	1	1
VEZT	0.046027985334802284	1	10	0	-0.31395680286750327	1	1
CUNH1orf198	2.2475294072691322e-4	0	2	2	0.31380041503842127	1	1
PPFIBP2	0.00975458899122056	0.7900213053251154	12	0	-0.3132748705038585	1	0.8333333333333334
ARAP3	0.029944015256271817	1	8	0	0.3127298571330932	1	0.6666666666666666
NDUFAF4	0.025559377116183026	0.012065379024020878	3	1	0.31267393346016525	1	1
CLIP4	0.041925337033850076	0.2186083714905971	3	0	-0.31191702446672076	1	1
ECI2	0.0015213540558546691	0.38779699414838686	5	0	0.311257209048428	1	1
ASB3	0.042671321592281236	1	9	0	-0.30965804982443146	1	1
IBTK	6.599854474047279e-4	1	10	0	-0.3090565949544138	1	1
ATL2	0.0051029276578582325	0.8956535159624893	7	0	-0.30879636358140194	1	1
IRAK4	0.002667074018230423	0.030541491766181518	13	1	-0.3087395160222022	1	1
GPATCH8	0.01456310507913328	1	4	0	-0.30866735656119293	1	1
MAP4	1.3441931870192156e-17	1.4851518927455642e-5	12	2	-0.30840708744723266	1	1
HIPK3	5.742972709017931e-6	7.50052841775065e-7	6	2	-0.30775372558552416	1	1
DST	1.5282557986758508e-37	1.0562313211830386e-7	17	3	0.3077443028371623	1	1
N4BP2L2	6.004072814476009e-5	0.03329695582511794	9	1	0.30701786851237606	1	1
DNAJC10	0.03706768364789556	0.8770323301055503	10	0	0.30591134685838606	1	1
ARHGAP29	0.012469407011521641	0.1955608605595002	9	0	0.30567166170870474	1	1
ARHGEF7	4.7162299178228686e-5	0.12810110378578365	12	0	-0.3053634486350818	1	1
MTG2	0.01374920141367994	1	14	0	-0.30517934222758786	1	1
NUCB1	8.079367648755168e-5	0.03951525895358314	7	1	-0.3050121347653165	1	1
MRPL30	0.026865990259957014	0.0038256335770700234	3	1	0.3045129207428103	1	1
HSD17B4	0.00546022990988922	0.032649440016633044	7	1	0.30439723785262973	1	1
MYO9A	0.042988024583116596	0.6035063074401952	7	0	0.3041308129166365	1	1
CTTN	0.04725236028888794	0.2815172974306567	6	0	-0.3031466507716996	1	1
VRK2	0.006217721964959357	0.21244968732012004	10	0	-0.30280442405318364	1	1
RCN1	0.033257651454070065	0.8419178641535026	3	0	-0.30278834204136773	1	1
NAA60	0.008236623337546548	0.21122884147728427	6	0	-0.3021487537185174	1	1
FMO2	0.007550293220827884	0.31802168986220375	8	0	0.30161815847633117	1	1
MYO18A	3.480606225447047e-6	0.006657277442865249	8	1	-0.30135197730894026	1	1
RBBP6	0.006466865402102975	8.797035985085288e-4	3	1	0.3007645757070748	1	1
LAS1L	0.0039269450760732755	1	15	0	-0.3005865121491048	1	1
KAT2B	0.004340381511899997	0.011189782356020509	5	1	-0.3005427321352189	1	1
MARCH6	0.02220858757090863	0.022365288983721924	5	1	-0.30052786421867317	1	1
SEPT8	8.204373838820728e-8	8.334040517073749e-6	8	1	-0.3000699920436197	1	1
SLC38A2	0.005674436331304291	5.660328978173176e-4	3	2	0.29997780544734354	1	1
FRS2	0.02302121537239727	0.08266239961452228	5	0	-0.299832784165996	1	1
MFN1	0.04144042923875494	0	2	2	-0.29969707279999946	1	1
SLC18B1	0.003813159681682725	1	14	0	0.2993302102255661	1	1
LOC113258542	5.7345122909256836e-6	0.13602074369042327	13	0	-0.29895051488000574	1	1
PHKA2	0.04169887458584433	1	10	0	-0.2987876200068843	1	1
TGDS	5.205051305944111e-4	1	12	0	-0.29743486235021344	1	0.8333333333333334
NLN	0.038286029042401214	0.011181109905859273	3	1	-0.29469282001290104	1	1
CXXC1	0.00994026632440189	1	14	0	-0.29427885021654665	1	0.8333333333333334
ASCC2	0.027355801268334475	1	9	0	0.2940428235705606	1	1
COMTD1	0.021497964573565814	0.5330268733602358	6	0	-0.2939008800085722	1	1
SEC24C	0.009998287102079216	1	7	0	-0.2933848680713878	1	1
PSMA3	5.61352769073008e-5	0	2	2	-0.29316017983494946	1	1
CNOT1	0.0373136620387631	1	7	0	-0.29285693540330426	1	1
DLST	0.0054247698006275	1	6	0	-0.29276864005159187	1	1
CLK1	0.0017670071085525935	0.01600355208687686	4	1	-0.2920818977937444	1	1
ORMDL3	0.007591124900491531	0.6427311319411043	5	0	-0.291689243849362	1	1
KANK2	0.030337076298602054	0.18725537840539513	10	0	-0.2911289545435368	1	1
CCDC66	0.04355963232311951	1	8	0	-0.2908571248677829	1	1
PDE1C	0.005410464968839514	9.403823150681506e-4	4	1	0.2904083959633526	1	1
SEC63	0.01377497738294963	0.7264794653645714	8	0	-0.28936598343041076	1	1
ZSCAN22	0.0021067014428369384	1	8	0	-0.28896150206684856	1	1
CCPG1	3.648002344124113e-10	0.39699496721398525	11	0	0.2889491686057679	1	1
ZFAND5	5.742972709017931e-6	4.3590499493527175e-5	5	2	-0.28842239925525814	1	1
LOC113249104	9.709696315265832e-5	0.0015292502928238652	10	1	-0.288285231668083	1	1
NUP85	0.01158432600433157	0.8308963488618347	11	0	-0.28773054677687704	1	0.6666666666666666
HIF1A	0.03482951575004509	0.6344880913433452	7	0	-0.2877292190174632	1	1
RBFOX2	0.03274482011043911	0.39730933491102916	8	0	-0.28567395665413997	1	1
TMEM41A	0.013962808442747705	1	12	0	-0.2855996644102019	1	1
MTMR6	0.0021521128102059764	0.1699298013412537	7	0	0.28506572411241726	1	1
IPO9	0.03289294599470483	0.6542701679043564	6	0	-0.284582896652546	1	1
AKTIP	3.7153275186387833e-4	0.004170956835463318	5	1	-0.28364916261714185	1	1
EIF4E2	0.03793664227957561	0.06217155662860206	4	0	-0.283583906965795	1	1
PHKA1	0.001967192332706819	0.08704372522073232	12	0	-0.28287377807761754	1	1
DLD	0.020118411011242496	0.01813743137500359	4	1	-0.28264342530370945	1	1
CLCC1	9.856245940263643e-5	0.49833738367146047	15	0	-0.2821621426828964	1	0.6666666666666666
TIMMDC1	2.5248436829440276e-4	4.7724698337796904e-5	5	1	-0.28181268138718185	1	1
TUBB	0.04585649891098543	0	2	2	0.27888631188215307	1	1
SYNE1	5.791488998061748e-8	1	13	0	-0.2787382698013125	1	1
MAP3K20	1.2706827184150793e-9	1.5807044752154575e-9	4	1	-0.27866827801616223	1	1
TRAPPC11	0.02481272567251233	1	8	0	-0.2785572499354806	1	1
GALM	5.7345122909256836e-6	0.03643243716130668	4	1	0.2782892734824895	1	1
VAPA	0.002714764736495033	5.151376257460813e-4	3	2	-0.27813103545815576	1	1
CD36	1.7080809310589235e-9	3.7801470248026174e-7	9	1	0.27786150775688984	1	1
SMAD4	0.030337076298602054	1	9	0	-0.27768682343899176	1	1
TSPAN12	0.0010288690097938482	1	15	0	-0.2773669113415342	1	1
ZRANB2	3.4478786737646757e-4	0.00623255564115249	6	1	-0.27709428689031057	1	1
MECOM	0.009558346779316346	1	10	0	0.2768431134809055	1	0.8333333333333334
CAV1	6.974586511519923e-7	3.904273565484147e-5	6	1	0.27630675429038754	1	1
CPT1B	1.3831970674470968e-7	1	12	0	-0.27583098095617414	1	0.8333333333333334
PDCD6IP	0.02220858757090863	0.1581187994710869	7	0	-0.27578361853166994	1	1
MCOLN1	0.02329225707925891	1	4	0	-0.2754280699532362	1	1
LOC113254434	0.043682949439585485	0.006297620444891884	15	1	0.274821768775072	1	1
KIF21A	3.3496857322138756e-5	0.38658284274048643	11	0	0.27461041925078306	1	1
ND5	0.00982386098985989	0.1232513874696751	3	0	-0.27447933289646964	1	1
IPO7	1.3492477826992909e-7	8.237792869194771e-4	7	1	-0.27377527148810415	1	1
CUNH1orf43	0.020503566298019606	0.1134528536521337	3	0	-0.2733692809174364	1	1
MTUS1	0.008168133602520507	0.533447867125225	10	0	-0.27328707402220276	1	1
LGALS8	0.026716677694147435	1	8	0	-0.2731414104794912	1	1
MFF	5.590740449053312e-6	0.24269011393195067	17	0	0.273008227550856	1	1
MEF2A	2.5086115010037456e-11	0.00799406348779177	15	2	0.2726815630976838	1	1
ABCA5	0.003025230730275302	0.017576833129397475	5	1	-0.27241966009100993	1	1
GAS6	0.026201860312903544	0.14360937685443573	3	0	-0.27229970267831594	1	1
SLC25A12	2.3056652427681275e-7	0.018434519337345256	11	1	-0.2721406755475146	1	1
PPP2R5C	0.006438234251051455	0.4695484008572309	11	0	0.27128899357664205	1	1
LOC113251518	0.006705718928510979	0.18312737954634956	13	0	0.27092200944961387	1	1
POLDIP2	4.312241392310263e-5	0.9562251200232201	4	0	0.2704762784545929	1	1
SDCBP	0.02353407653217618	0.03902063516675757	5	1	-0.27013745239962716	1	1
CTSC	0.00424845886082302	0.0034613953945434994	5	1	-0.26978695972808914	1	1
LOC113261754	0.03460867225905326	0.02192301693417469	4	1	0.26975014576058615	1	1
CREBRF	0.004188167030118159	0.2191892029255758	4	0	-0.2690178208559283	1	1
ARHGAP21	0.03958979169586108	0	2	2	0.2687763049845845	1	1
MRPL18	0.017196112086789055	1	4	0	0.26843679219351785	1	1
KRCC1	0.027011986578516167	1	5	0	-0.26843515160292863	1	1
AP2M1	0.04192081384310306	0	2	2	-0.2683254714470319	1	1
BCL6	0.04859968928759139	0.5527953497642301	4	0	-0.2679259566846075	1	1
CPEB3	0.0255512311346173	1	5	0	-0.2674579005242884	1	1
PPP6R3	4.280717837695072e-4	1	20	0	-0.26725573745806835	1	1
GPX8	0.005234946210787423	0.0016842015578596354	7	1	-0.2659642564604553	1	1
GPD1	0.012511985120299553	0.057044137644214045	11	0	-0.26568045534478785	1	0.8333333333333334
TACC2	4.376856584328022e-14	0.05342481946662434	14	0	-0.26526297031453494	1	1
ZMYM2	0.0028711797603037472	0.6077645641817164	9	0	-0.2646908525835629	1	1
COPS7A	0.015027225238112738	0.8382555902764799	3	0	-0.26448028054335615	1	1
SORBS1	6.548560812359346e-11	5.143780796753515e-4	15	2	0.26419653919258174	1	1
PYGB	0.015184999268365206	0.25784295108825794	4	0	-0.2634879075187101	1	1
BZW2	3.3471353178289664e-9	1.3508883138174514e-07	3	2	0.2634421548783965	1	1
RBM12B	1.0358487065517735e-4	1	12	0	0.2628854910386714	1	0.8333333333333334
TTLL12	3.7800681109985895e-4	0.16948907443945527	5	0	-0.26214870229186077	1	1
CUNH9orf3	5.837581402140339e-4	0.018540587992407674	5	1	-0.2616466540425193	1	1
MORN4	4.0263198173344196e-4	6.223837271200984e-6	6	1	0.2615990067255902	1	1
CLIC4	0.004934436194560568	5.290123615400271e-4	3	2	-0.2607106829589798	1	1
DPAGT1	0.0459261577405805	1	9	0	-0.26047696465154097	1	0.6666666666666666
FKBP5	0.03592927173455522	1	9	0	-0.26033963986546665	1	1
ARGLU1	0.006265013124512707	1	9	0	-0.2597071987489129	1	1
PEX5	8.132442942104545e-4	0.5821895198981489	11	0	0.25934369822350617	1	0.8333333333333334
GOLGA4	2.070077534964902e-11	0.0012950228764300562	7	3	0.2593333823674511	1	1
LRRC28	0.007350591002253864	1	10	0	-0.25899353357619925	1	1
CYLD	3.042496579140501e-4	0.3162550329947246	10	0	0.2589084152168157	1	1
FGFR1	0.015583514114044395	0.1672160237542728	9	0	0.25874102401783794	1	1
CHMP1B	0.001609599296803806	0.1892993590772361	3	0	0.2583875925881618	1	1
LOC113244843	4.6060092910956633e-4	0	2	2	0.25802824235011423	1	1
CSNK1A1	1.7940320358074473e-24	2.1539004562212513e-14	8	2	0.2579377724357129	1	1
RETREG1	0.005351548592801521	0.025186153548692993	5	1	0.2569851759522749	1	1
MAPT	0.027764973104075247	1	9	0	0.2569848882510703	1	0.8333333333333334
LOC113254378	5.590740449053312e-6	0.014543281618261959	8	1	-0.2566083300197673	1	1
BICD2	2.1594009178568685e-4	2.0646202640501576e-5	3	2	-0.2564040891042152	1	1
ARF4	0.00468440175149393	0.0018949640453901873	3	2	0.2561249703518141	1	1
SIL1	0.034876693724538894	0.26214226053271794	4	0	0.25542715512432607	1	1
ELF1	0.038885005253052635	1	8	0	-0.25495799093606536	1	1
HBS1L	0.01184527768443018	1	5	0	-0.25447633169423656	1	1
MAP3K7	0.04493251018700755	0.3647184425530396	6	0	-0.25408268681541574	1	1
IFI44	0.0070764130826601055	0.21368991014403368	7	0	0.2540679382702712	1	1
LOC113253249	2.2529191349587782e-20	2.5579652475081026e-14	5	1	-0.25395685217357034	1	1
PPIG	0.025504141231022244	0.19240131576862207	6	0	-0.2538298153186618	1	1
APPL1	1.645248565970368e-8	0.0054821555324116155	6	1	0.25279328695827175	1	1
FAM208B	0.04355963232311951	0.4644873733606439	7	0	0.25174028911299506	1	1
ARHGAP18	0.01729244648078321	0.030737457831050908	5	1	0.25159552959034986	1	1
PEAK1	0.04179395786519212	0.7702905156482326	15	0	-0.2508119688172397	1	1
FAR1	0.001612368261218285	0.24035253242123567	6	0	-0.2506503105025333	1	1
TIMM21	0.03090233876971477	1	4	0	-0.25030142262493577	1	1
SEC31B	3.380864537605586e-7	0.14706164024625368	13	0	0.2502443210918794	1	1
EIF5	6.160854910265302e-5	1	9	0	-0.25006206400004694	1	1
UACA	0.004163399173941784	0.1909386718365887	10	0	0.24972252275602153	1	1
BNIP2	0.0023793086452113406	0.018890236693253393	5	1	-0.24943412989604163	1	1
DNM2	6.655838148402861e-13	8.729459628728221e-4	9	2	-0.2493381853555716	1	1
HSPA4	0.0025293541567019137	0.04270284079762379	4	1	-0.24883684057504366	1	1
LOC113261698	0.002955975179269414	0	2	2	-0.24783330866529418	1	1
TSR1	0.035051114436736114	0.30923658634739853	7	0	-0.24757017601182882	1	1
BCL2L11	0.00546022990988922	1	13	0	0.2471662274325116	1	0.5
TTN	2.5187041828859497e-16	0.006271042947981567	18	1	-0.24630630746144852	1	1
PHLDB2	0.0024195377574023217	1	13	0	-0.24519493193159142	1	1
EIF3L	0.02576312034344706	1	6	0	-0.24440051715014205	1	1
MLX	0.001213258697092601	1	6	0	-0.24333931611908405	1	1
ARNT	0.025631851446449118	1	12	0	-0.24328145032972956	1	1
OAZ2	0.014313405058122479	1	3	0	-0.24263765758168554	1	1
RPRD2	0.03307668798869099	1	8	0	-0.24234262142768612	1	1
PBRM1	0.004613657949819703	0.22071376431775966	7	0	0.24225058715764083	1	1
YBX1	5.739961024499699e-4	0	2	2	0.242103772202227	1	1
FAM118B	0.02353407653217618	0.36090973151313743	8	0	0.24124414804638492	1	1
ZNRF1	0.008100849642253806	0.9646882776785406	4	0	-0.24104911618541516	1	1
COMMD10	0.03700137362543263	0.1315048690680384	5	0	0.24051759665819805	1	1
GPBP1L1	0.01871042169149078	0.44603075451288093	10	0	-0.2398753317376158	1	1
RNF40	0.04794650898698394	1	6	0	-0.23940288694687906	1	1
ACADL	0.03726527658595774	0.5033045886036638	8	0	-0.23867857966364303	1	1
NDUFAF5	0.010991292736937476	1	10	0	-0.2383275210451729	1	1
NDUFS2	5.157535472922074e-4	3.970233152892251e-5	5	1	0.2382923371940866	1	1
UCHL5	6.461999832213485e-4	1	6	0	0.23820215027232694	1	1
OSBPL8	5.332007951840427e-9	1	15	0	-0.23798344861856963	1	1
DARS	0.0017680292753384237	0.0020147270714453553	7	1	0.2379517111932812	1	1
PHLDB1	0.010585686252207342	0.8962446702182171	11	0	0.23782272590783737	1	0.8333333333333334
AAK1	7.4082742026647854e-6	0.4904786910184538	13	0	-0.23780821874977148	1	1
SLC25A36	0.04288051418022509	1	8	0	-0.23767595291176913	1	1
GATD3A	0.02238882793195669	0.026800038468260293	3	1	-0.23736866447856309	1	1
TMCC1	0.014710719074882075	1	4	0	0.23698241071649656	1	1
PLSCR4	0.01431814457228128	1	11	0	-0.2368322449935364	1	1
ZNF514	0.003514770867928778	1	10	0	-0.23652810405034308	1	1
PSMD2	0.02343810996587271	0	2	2	0.23650723265337703	1	1
SYNCRIP	0.010991292736937476	0.006749872452394892	5	1	-0.23613033522862514	1	1
IDE	0.004579479800355481	7.752977206912908e-4	4	1	0.2331115918213114	1	1
TNS1	0.014685366315356461	0.2264183079917128	11	0	-0.2326913018520721	1	1
PAFAH1B1	7.579904125316313e-4	0.12111367156492746	7	0	-0.2318250995876171	1	1
SLC25A30	1.513717366050715e-5	1	12	0	-0.23096199319808666	1	1
BTRC	0.02436236837466324	0.8178131704907053	7	0	-0.2303603776512312	1	1
KIF5B	4.237531619248628e-5	3.918575778989503e-4	4	1	0.22948579894401383	1	1
RNPS1	0.03338392753691922	1	4	0	0.2293278713083194	1	1
CLK4	7.378473290572659e-4	1	22	0	-0.2292515389083863	1	1
LOC113245319	2.698522003816151e-4	0.006459993777071774	5	2	0.22797679314941086	1	1
TMF1	0.0028381175965073173	0.13639122962189212	7	0	-0.22702676771599617	1	1
SIRT5	7.273765691908612e-4	0.0044797034229712394	6	1	-0.22608978178510827	1	1
PAFAH1B2	0.007034187168255105	1	6	0	-0.22445976029761583	1	1
CHTOP	1.0939751117178584e-4	1	16	0	0.2243532445206831	1	1
NFIA	0.02058310352712142	0.006302999547947046	5	1	-0.224116022470276	1	1
WDR41	0.04119855468212875	1	9	0	-0.22312961580006907	1	1
DNAJB12	0.014501719784149743	1	4	0	0.22300162091221545	1	1
TLN1	0.001137427283979271	5.655154218380958e-4	5	1	0.22261744258682484	1	1
MAGED2	0.030444819932660697	0.5648621039562528	5	0	-0.22245823237825915	1	1
NTAN1	0.0015582982019604593	0.031351602045579956	6	1	0.22181657947912836	1	1
LOC113244847	0.025270828938070245	0	2	2	-0.2214521135252252	1	1
RABGAP1	7.98044267702584e-5	1.7223731511570672e-5	5	1	-0.2190803735767505	1	1
AP1S2	8.627858019229452e-8	3.6518065667819234e-6	5	1	0.21844641694745126	1	1
DNAJC4	0.029873376114271925	1	6	0	-0.21842635022383883	1	1
PJA2	0.01374920141367994	1	4	0	-0.21813498498354722	1	1
NEDD1	0.034447131299873694	1	12	0	-0.217211247693212	1	1
HADHB	0.014274776087288383	0.4676071587733952	10	0	-0.21685523677436308	1	1
ACAA2	5.7345122909256836e-6	2.8157583971298078e-6	4	2	0.2161882678497935	1	1
MIA3	1.6476327950667648e-6	0.5509004001155542	7	0	0.215913502713203	1	1
EIF2S2	0.022567591576320205	0.003593069347106609	3	2	-0.2154551061557123	1	1
KIF1C	0.039358398685306245	0	2	2	-0.2153774419977447	1	1
LOC113248518	0.04990039413141809	1	12	0	-0.2147740462598697	1	1
CELF2	0.03289294599470483	0.24081468291348618	9	0	-0.21452205650898543	1	1
RPA1	0.031126809103139065	1	6	0	-0.21384727126428277	1	1
AKAP9	0.008544195237969112	0.7177896907961603	12	0	0.2136715282645868	1	1
G3BP1	2.460624697521867e-4	0.5261476457271366	4	0	-0.21324799548145956	1	1
MTIF2	1.5406735251204286e-4	1	6	0	-0.21300823201411404	1	1
DGKZ	0.024440519765215288	1	14	0	0.21179027699032094	1	0.8333333333333334
FAM160A1	0.004797211011705168	0.04379360380658806	4	1	0.21170739228610794	1	1
IFI44L	0.013533198546342716	1	12	0	-0.21137745541688466	1	1
TLN2	0.0034136968367580655	1	12	0	-0.2109967758880058	1	1
CTNNB1	0.04060328082280593	0.2066916774096134	7	0	0.20986994124400105	1	1
ERBIN	5.155559677559261e-4	2.351261207943012e-5	6	1	-0.20985940122339966	1	1
ZNF211	0.017932909111473497	1	6	0	0.20953178106174852	1	1
STX17	0.011955778791939537	1	10	0	-0.20879035598460538	1	1
PCSK7	0.023459155201613048	1	9	0	-0.2071363795809326	1	0.8333333333333334
ATF2	0.0103616201304352	1	11	0	-0.20652991206805832	1	1
IDS	7.116291997310272e-5	1	5	0	0.2061790529975653	1	1
LOC113244307	0.004969060335370845	1	19	0	-0.20604275481397882	1	0.8333333333333334
DDX5	0.002352607500029184	1	10	0	-0.2055045179098992	1	1
GHITM	0.0011260393824759987	1	3	0	-0.20544225211342976	1	1
SPTAN1	0.014187081052160636	0.9169881257729198	8	0	-0.20471141654039804	1	1
TAX1BP1	0.04971874680573746	1	9	0	0.204645014684785	1	1
PAK2	0.03724814936824585	0.05898410858518501	3	0	-0.2043104648181565	1	1
CEP63	0.02436236837466324	1	11	0	0.2040338713143527	1	0.8333333333333334
CLASP2	0.005146977171091286	1	18	0	0.20097933314400862	1	0.8333333333333334
MAPK6	0.038325879729491315	1	7	0	0.20073489071021944	1	1
ERI2	6.59339456259045e-4	0.0033908282099424777	10	1	-0.20019211834266284	1	1
MEF2C	4.7543760715711646e-4	0.07319054470929003	13	0	-0.20005810488425324	1	1
HNRNPH3	2.02707182279727e-5	1	12	0	0.19974962689549478	1	1
CRAT	0.001967192332706819	0.7304975546464971	4	0	0.19733264322102595	1	1
ZNF655	0.009488692642618835	1	18	0	-0.19697672145911543	1	1
PHYHD1	0.02220858757090863	0.20048485302138647	9	0	-0.19599361535336202	1	1
PTEN	1.5193597611368313e-7	1	3	0	-0.1953900062975631	1	1
PPM1A	0.023666801163014	0.010737905275886798	4	1	0.19480396332421313	1	1
IPO5	2.677657212558326e-4	1	8	0	-0.19372173422041505	1	1
LMNA	0.010032477266079575	0.7690323187567983	3	0	-0.19343705948261203	1	1
RBMX	0.018370287814207575	1	6	0	-0.1932221087175343	1	1
FAM217B	0.015847029525015165	1	3	0	-0.1929530370636361	1	1
CPEB4	0.016153025725815413	1	3	0	0.19214873270261432	1	1
HNRNPDL	1.656978291805431e-4	0.033669010923891754	6	1	-0.19206486231577236	1	1
LOC113246573	0.005351548592801521	1	15	0	-0.19168712307448912	1	1
PICALM	0.0011794021313215513	0.128539675634628	8	0	-0.19130523902105823	1	1
CANX	0.0062820917608053806	1	6	0	-0.1909151342131991	1	1
UAP1	0.030409090861058006	1	10	0	-0.19081701794195363	1	1
USP8	0.01186866979951941	0.1888276217917813	5	0	-0.19002898755300665	1	1
AMBRA1	0.0164828105464855	1	11	0	-0.1900283057962322	1	1
APLP2	0.021299738939576394	0.7462704462862102	6	0	-0.1898098158121694	1	1
HDLBP	2.4953473356186875e-5	2.1164749504784228e-5	10	1	-0.1893932057179283	1	1
TMEM183A	0.003874575565363932	1	9	0	0.18933609196185233	1	1
PPHLN1	0.025631851446449118	1	12	0	0.18869165288301	1	1
PNRC1	0.044530832993156855	0	2	2	0.1881900174446252	1	1
OXR1	0.0437769728714477	0.6694833612543534	9	0	0.18790213498936337	1	1
RNF141	3.105032253518036e-5	1	8	0	-0.18697404336082532	1	1
ALKBH5	0.011399659482933701	0.6287996936371215	3	0	-0.1847379699780054	1	1
AKAP13	0.04990039413141809	1	15	0	-0.18416322633352766	1	1
PRKAR1A	0.003652787063174288	0.0027434147990992135	6	1	0.1827120238894412	1	1
NBN	0.03656875797003328	0.021754209644520874	10	1	-0.18262164842947817	1	1
USF1	7.332455724371744e-4	1	15	0	-0.18046274756929032	1	1
ALDH1L1	0.00983931429234645	1	14	0	-0.1802528913864722	1	1
IVNS1ABP	1.459204349247217e-5	0.7519026387627685	9	0	-0.17986652586572865	1	1
HSP90B1	1.1736148938678282e-11	1	4	0	-0.17915619763450308	1	1
KPNB1	0.02353407653217618	1	4	0	0.17677111073007482	1	1
SNX14	7.877025215767523e-4	1	17	0	0.17668571533175037	1	1
LOC113240981	0.029742814779336085	1	3	0	-0.1763377707934095	1	1
SGMS1	0.015139208941475269	1	8	0	0.17588480749507132	1	1
KPNA4	6.141500738775051e-5	1	5	0	-0.17531698373297266	1	1
ABCE1	4.55266287784871e-6	1	5	0	0.17457250877136582	1	1
MBNL1	0.004071498904523539	1	11	0	-0.17404491339837685	1	1
RIN2	0.0018459534307583203	1	7	0	-0.17229989361032202	1	1
OPTN	0.001967192332706819	1	6	0	0.17185575044157256	1	1
AZIN1	6.642523939485734e-4	1	8	0	0.17064952995105065	1	1
PHF14	7.204292998810653e-4	1	10	0	-0.17028829948372837	1	1
HERC1	0.009163815429253604	1	11	0	-0.16914558018497422	1	1
SPSB3	0.014187081052160636	1	7	0	0.16879407731335844	1	1
NET1	4.7543760715711646e-4	0.004137748369029771	5	1	0.168319910770508	1	1
LPIN3	0.04833106786268832	1	5	0	-0.16775236666750082	1	1
PAM	8.894208084802922e-34	1	14	0	-0.16732745751343417	1	1
PPP1R7	0.021620600975184503	1	6	0	-0.16691916232045073	1	1
DMTF1	0.03724814936824585	1	14	0	-0.1666178474259518	1	1
CCDC90B	0.019701204754488572	1	6	0	0.16436172198002497	1	1
ARHGEF10L	0.016994719576458713	1	5	0	-0.1636170033727391	1	1
WIPI1	0.024502918523129035	1	6	0	0.16326568665479213	1	1
BPTF	0.023305943697006275	1	8	0	0.16317867754872875	1	1
KXD1	0.018997211932335317	1	3	0	-0.16292069242752183	1	1
UBE2D3	1.172745320078475e-5	1	10	0	0.16277423391515405	1	1
SLC25A3	7.229434831998744e-7	0	2	2	0.16197976090266097	1	1
BAZ2B	0.014250927594459116	1	23	0	0.1615697863580488	1	1
LOC113267793	0.03284451018846531	1	5	0	-0.1610473470676343	1	1
NMI	0.03533550864673888	1	8	0	-0.16030680079874338	1	1
