gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Kidney_medulla-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
TRPS1	0.03174466670274499	0.0975906360968819	6	0	-0.33546943295215914	1	1
ABCC2	0.011358484789493434	0.16690576456294698	5	0	-0.33524179269322574	1	1
ABLIM1	0.005065836467141565	7.038600127692705e-4	6	1	0.33489276620207037	1	1
TMX1	0.04884340129895417	0.015697980409207463	6	1	0.33485755183047705	1	1
SF1	0.011914184271660374	0.2866107174107317	15	0	0.33345281718967923	1	1
CTSH	5.070245283023982e-8	0.0012817091505032195	8	1	0.33314591822452805	1	1
CCDC88A	0.02446290100022754	0.14903298422504288	4	0	0.3330172160409387	1	1
APP	0.025522935554162067	0.32737303179324134	7	0	-0.3326233947107867	1	1
TAPBPL	0.0011093694187573964	0.027738811354212058	6	1	0.3325211831505572	1	1
NPNT	0.008254120089792363	0.06355628472325658	6	0	0.3322016435806858	1	1
R3HDM1	0.0033199505669299118	0.47409542616638506	11	0	-0.3321527446462339	1	1
PURA	0.017630272794296433	0.017391620800867695	7	1	0.33200066797174865	1	1
ANGPT1	0.009776819187614885	1	4	0	-0.3316504358687078	1	1
DHRS3	8.991928404640443e-4	1.553067879319367e-4	6	1	0.3316408584649051	1	1
FZD1	0.0048321839050088885	0.047374501806800334	4	1	-0.3315209948792095	1	1
MOB3B	0.03673537837665866	0.11201685391585732	4	0	0.3313591252712138	1	1
LOC113261047	1.8873238409858112e-4	0.0060910646842200055	7	1	0.3306915075019759	1	1
CPSF2	0.0377513089398751	0.005060066841110806	4	1	0.3298304736238997	1	1
FBXO9	0.0030257437125857443	0.016463070825380434	9	1	0.3298208792715085	1	1
TTPAL	0.006269228857977149	0.702322503585925	7	0	-0.32982063752793755	1	1
SAT1	0.01514663381799959	0.3252462314307905	8	0	0.32937724284131614	1	1
WASHC5	3.3574474438960816e-5	0.04410173482612142	9	1	-0.32896461760496554	1	1
ITCH	0.01481852363340207	0.0015763062088298802	3	2	0.3285255009501109	1	1
MSN	0.01300965983459131	0.0065890453227642224	3	1	0.32837946336705615	1	1
TCF12	1.399421372455459e-6	1	6	0	0.32824622794026964	1	1
RCL1	0.035451819625759676	1	16	0	0.3268613162645684	1	1
PSMB1	0.0023250714861006334	0.007996361965725195	5	1	0.3268591938865629	1	1
FKBP10	0.02419213756587538	0.803365313627428	4	0	-0.3267838435146132	1	1
MRPS31	0.016596060033928422	0.21681793964156792	6	0	0.3267323171863059	1	1
FBXO42	0.00835884732897637	0.40637659523827324	4	0	-0.3263837663372287	1	1
CES1	0.008103051054735407	0.032628756754607385	5	2	0.3263159583831921	1	1
GID8	2.846683356087353e-4	0.3866573766834676	6	0	-0.32620384103703565	1	1
XDH	0.005522059568724123	0	2	2	0.3253804093668893	1	1
RCBTB2	0.012098622946700157	0.7493043378708488	8	0	0.3247448417389359	1	1
SH3TC1	0.0019320404564202897	0.18692102952756845	7	0	0.32468405665813604	1	1
MED15	1.1179406164763164e-6	0.007395405243062615	8	1	0.3240597494717205	1	1
NAXD	0.013059632825685044	1	11	0	0.3237729680215417	1	1
SNX30	0.04085744078580365	1	3	0	-0.32371963806738074	1	1
GPAM	6.414983838948776e-6	0.7763124901811455	14	0	-0.3236829107635685	1	1
MMD	0.03199475043644489	0.615386182457164	11	0	0.3234708778012667	1	1
INTS6	0.01325192964564276	0.004634087012980843	4	1	-0.3232427910079389	1	1
CUNH6orf62	4.769126088641682e-4	0.6328668115841524	6	0	-0.3230877353135941	1	1
MFN1	0.02869759190010108	0.004328818525575065	3	1	0.3230363899145911	1	1
CFAP46	0.04737838790707959	1	6	0	0.3224276782906057	1	1
GLUL	0.03926598742609879	0.014428260461726612	6	1	0.3220148008010064	1	1
EOGT	6.866168960676904e-5	0.357578300224596	4	0	0.32121840305611826	1	1
VAMP4	0.01614909993559613	0.9975608284934255	8	0	0.320879030324962	1	1
ATL2	0.006647411786364853	1	8	0	0.3199541546629295	1	1
LOC113267246	0.0017887322134370264	1	10	0	0.31984058955370515	1	0.75
VDAC2	0.02529602583787155	0	2	2	-0.3182502227194557	1	1
BLVRA	0.01727997671833154	0.15727427553285667	5	0	0.3182112002200499	1	1
EMC3	0.011296263534636686	0.25949643246857024	5	0	0.31813790676173526	1	1
MYOM1	0.002263644408041119	1	15	0	0.31707737108454903	1	1
ADK	0.010774483340505455	1	12	0	-0.31626065796496394	1	1
ARF1	2.1425509755173195e-5	1.3044241755210786e-7	4	2	0.3161379032106605	1	1
NAA50	0.030682000981829063	0.021265686990290876	4	1	0.3159534002649482	1	1
ITPR3	0.035440978473909694	0	2	2	-0.3156558796389727	1	1
DHDDS	0.005861632977986273	0.22444076317393194	8	0	0.3154188229849403	1	1
MEIS2	0.020666779689436112	0.02325134113040792	5	1	-0.31519118560677334	1	1
GALNT11	0.014166616412171068	1	10	0	0.31394508587789516	1	1
TOMM20	0.026343301226290132	0.017791195964295764	4	2	0.3137953887926668	1	1
NFRKB	0.015253985741762944	0.31724614820682095	6	0	-0.3133484193971681	1	1
ODF2	0.0033718440381856705	0.7872113519214494	10	0	0.313008081017198	1	1
ZNF317	0.01954671441645658	0.9047972716326799	7	0	0.3126865175213755	1	1
STOM	3.199727399308239e-14	1.5775362611525318e-9	9	2	-0.31218076137786127	1	1
YAP1	0.023530108005335924	0.0030639077422156377	4	1	-0.3116323018609354	1	1
PBX3	0.016426113176630706	0.1468149254876863	4	0	-0.3113825824606651	1	1
TSPAN12	5.536851450386425e-5	1	14	0	0.31090943663813575	1	1
LOC113244742	0.017211819409995836	1	6	0	0.3100523152604919	1	1
TUBGCP3	0.009377703790248566	1	12	0	0.30917861548170766	1	1
PABPC1	2.8673721776543437e-8	0.006741373891206811	6	1	0.3090210558926033	1	1
PHYKPL	0.003433833533244079	1	12	0	0.3088072646424387	1	1
SLC25A36	0.00550408532292706	0.008584936323857975	7	1	0.30834779358751296	1	1
SARAF	0.03642914753347557	0.05779622813601825	7	0	0.3081285623137289	1	1
ACOT6	0.035440978473909694	0.4190122758173205	5	0	0.3080054627631304	1	1
SCRIB	0.04617829549497396	0.02941940479350932	5	1	-0.30795583490500505	1	1
SNW1	0.008305462340374796	0.012670940558021175	4	1	-0.30736396431539625	1	1
PHC3	0.0032042163899635703	1	8	0	-0.3072405444476922	1	1
NKTR	0.009986959430995057	0.033574449171410836	8	1	0.3071050054806205	1	1
AP2A2	0.006638711209481294	0.5328188778974896	8	0	0.30701060711329214	1	1
SMAD4	4.167550757896739e-6	0.2986020547948497	8	0	-0.30684085791437676	1	1
PLEKHB2	5.630420718072687e-4	0.0035714787462372386	7	1	-0.30683135690199714	1	1
PEX11A	0.0020481060368032944	1	7	0	0.306537675131592	1	1
GPAT4	0.022992071176421342	0.021735765051359355	9	1	-0.30651476388842186	1	1
INO80	0.00692579360377671	0.01770670491306502	3	1	-0.3063868842295514	1	1
NSDHL	6.931115387434211e-4	1	9	0	0.3061772831877069	1	1
STOML1	0.025821236891498414	1	6	0	0.3057006710217473	1	1
INTS4	0.03433497012662987	1	5	0	-0.3048369863606794	1	1
HPN	0.016147448693523487	0.4891497559588712	13	0	0.30436315187142526	1	1
FAM120B	0.005530125810687163	1	10	0	0.3041177948122079	1	1
TMEM43	6.652632962059124e-4	5.465383613562371e-4	5	1	0.30391910711470976	1	1
TMOD3	0.04341820066359422	0	2	2	0.30383485996784865	1	1
FAM135A	0.025179126296510305	0.02877063025257521	6	1	0.3030722235617659	1	1
BMS1	0.04704772688945607	0.008043189958370707	3	1	0.303052268100578	1	1
COL4A4	0.013302690452771134	0.9637733684668943	7	0	-0.30279263833558234	1	1
PHLDB1	0.0041474709840340716	1	12	0	0.302325318584609	1	1
GHITM	0.005456247547563585	0.07545843826211313	6	0	0.30192185130066496	1	1
ACSL1	2.8199485349590615e-4	0.30616153419955766	13	0	0.3018671446928665	1	1
CSNK1A1	2.6896322636107617e-9	2.00707684946896e-7	9	1	0.3010349816235019	1	1
ACTR3	0.002585109885138444	2.452109406349951e-4	4	1	0.30091368233188875	1	1
EWSR1	0.011358484789493434	0.3630967043333826	9	0	0.30084562625625255	1	1
EP400	0.020671953605801124	1	14	0	0.30059915807846466	1	1
EXOC2	0.0011764346700403876	0.004208095540734932	9	1	0.3003156679128584	1	1
ACAD8	0.009542537337692872	1	5	0	0.30014490945778044	1	1
CA12	3.837719044232156e-4	5.670429521568905e-4	4	1	0.2996332423696849	1	1
UBA3	0.04329504921069888	1	6	0	0.2994186917108572	1	1
HECTD1	5.067635508321459e-7	0.10936496246890899	10	0	-0.29868736837873916	1	1
PTEN	8.806970820336045e-4	0.06558047799506549	3	0	-0.2985056093863839	1	1
RAD52	0.0026105816206105866	0.11103863603062127	14	0	-0.2981560048988747	1	1
CXXC1	0.04884340129895417	0.8842730950837936	13	0	0.29774256727504805	1	1
LOC113249140	1.0608669679058285e-4	0.0011334734228988456	5	2	-0.2966479895801203	1	1
ARHGEF12	1.9662672368026639e-4	2.7063842647098154e-4	4	1	-0.29637653416726184	1	1
PPP2R5C	0.0010987449028169367	0.3480076859642655	15	0	0.2962884748210731	1	1
ZFYVE1	0.011557812377423586	0.25589004380736696	7	0	0.29621600068274556	1	1
EXOC6B	0.006641576042943602	0.05014106706718861	8	0	0.296150177463007	1	1
TBL1XR1	0.001079946724601537	0.3623008867986494	9	0	-0.2954164655240775	1	1
GLO1	0.012002927964407054	0	2	2	0.2950755495510242	1	1
LOC113250606	8.937149578675193e-4	0.5080525234087178	13	0	-0.29502036259209863	1	1
SP3	6.028011958665848e-7	0.2704515088124949	5	0	0.29498815342454004	1	1
KLHL32	0.04385538616719474	1	8	0	-0.29493475174229666	1	1
ARHGEF28	0.005640854608446485	0.0033578849737372664	3	1	0.29462157160980007	1	1
PCGF3	0.03541682849555689	1	3	0	0.29442033438359144	1	1
VIM	3.4928862133884704e-6	1.4153453604164805e-5	3	2	-0.2944148876033119	1	1
LEPROT	0.009545877346375251	1	8	0	-0.2942738746522148	1	1
SRPRA	0.01954671441645658	0.4328012191789974	3	0	0.29396096443693787	1	1
XRCC5	0.017500303119642017	0.02672301146255191	8	1	0.2936525587712942	1	1
MAGI1	0.006920365983286515	0.04284050957543474	8	1	-0.2935549191847744	1	1
RMND5B	0.04583901084488232	1	6	0	0.2934400354943604	1	1
ZFAND5	0.0027038288936219582	0.02990828571393551	5	1	0.2932098266691117	1	1
RBM26	0.012081319705166281	0.9232809884387341	8	0	0.29316440628336204	1	1
THOC1	0.007181060387555549	1	10	0	0.2930786067527934	1	1
R3HCC1L	4.037374732226383e-4	1	11	0	0.29280831279065206	1	1
NFX1	0.014439531561425053	1	12	0	0.2925909638420826	1	1
ANXA11	1.3384771794710317e-7	0.010095404081013047	9	2	0.29230889508880653	1	1
TPCN1	0.01614909993559613	0.0518699035506519	6	0	0.29230475329188943	1	1
SH3GL1	0.012196298747600169	0.044426235961126326	4	1	0.2922036525365308	1	1
ZNF106	4.1773997166979723e-4	0.33951696844286205	7	0	-0.2921926885034226	1	1
NRBP1	0.038157867634681625	0.2759446596363539	5	0	0.292132159218253	1	1
TEK	0.02002100768701746	0.019843663253149648	4	1	-0.2918780468412219	1	1
CDV3	3.799524681310126e-4	0.047909802181941616	5	1	0.29173016915295163	1	1
KCTD18	0.03377273158127953	1	6	0	-0.2916932146699547	1	1
ENOSF1	0.024370725048340057	0.13111042793406694	6	0	0.29162506664640975	1	1
LOC113258085	0.008060079227055003	0.23715769292781547	10	0	0.2910234900135516	1	0.75
HACD2	0.04558247043173946	0.41608194041026986	4	0	-0.2908519289769683	1	1
HSPA4	3.9917231751289005e-4	9.089758469079133e-4	5	1	-0.29072746399181837	1	1
ALDH9A1	1.9234096161087518e-9	0.001595122700472797	7	1	0.2906300604709625	1	1
ERAP1	0.0032252586458989033	0.6381431756803656	9	0	-0.2905205529469978	1	1
CLSTN1	0.015253985741762944	0.01892140987079001	8	1	0.28984061416620704	1	1
CD93	0.010851557509141569	0	2	2	0.2897784823113707	1	1
THAP9	0.03916456771197329	0.04059292661620684	4	1	0.28930542248920277	1	1
KANSL2	0.01864070544001558	0.16541608440554886	16	0	0.28899879028789666	1	1
RNF40	0.02869759190010108	1	6	0	0.2888131123751109	1	1
COL6A3	0.002686233547172249	0.0013411287552101024	7	1	-0.2883569852303318	1	1
TTC25	0.0025465183713116422	0.11843648650911402	5	0	0.28825447382223285	1	1
RFC1	3.338872934412492e-5	3.6553299106284843e-6	4	1	-0.2881507246622245	1	1
B3GALNT1	4.409769293683367e-4	0.4227160842498551	15	0	0.2881097809538454	1	1
PLA1A	0.04421306391090863	0.8933049948243669	6	0	0.28780584484618965	1	1
YME1L1	0.02894357761860407	0.023764528298901133	7	1	0.28758280412444864	1	1
XRN1	0.002877328641804773	0.003760482033058587	8	1	-0.28726160200732753	1	1
TSR1	0.006123097053944735	0.34484555375456777	8	0	0.2869489759744345	1	1
ZMYM2	4.327405239464539e-6	0.004109100047678635	12	1	0.2867305839572401	1	1
DEF8	0.017587010212974524	1	8	0	-0.2866274761120798	1	1
TRAM2	0.043113295016297785	0.6241829898897964	3	0	-0.2866192212958497	1	1
RAB11FIP3	0.024370725048340057	0.0012692981974692411	5	1	0.28617716847296004	1	1
NOC2L	6.299996990713593e-4	1	9	0	0.28601075784933094	1	1
SPART	0.003064038627003819	0.8148375440118558	8	0	-0.2853064081851786	1	1
METTL3	0.01965045421639969	1	13	0	-0.28519238371314165	1	1
LOC113247886	0.0011115690687393768	1	8	0	-0.2850837833436314	1	1
UBA1	0.035440978473909694	1	8	0	0.28491398994594574	1	1
MIA3	6.691673120893022e-4	1	12	0	-0.28402660374797567	1	1
HPS5	0.023805765277204682	0.18468976821789948	14	0	0.28361755209042283	1	1
TXNDC12	0.04557549948392627	0.16977191461922336	6	0	0.2832938790538393	1	1
TOP2B	0.00311397909974986	0.005555213050141476	7	1	0.28281295260236433	1	1
PLD1	0.015027782826482096	1	5	0	0.2826476457027993	1	1
LOC113265899	0.00311397909974986	0.6886188588787538	5	0	-0.28254544710022594	1	1
NPM1	0.03389007742296357	0	2	2	-0.28219350483287914	1	1
FLT1	0.008508930814213531	0.023783075455450314	5	1	0.28169067293900707	1	1
TAF1	0.0010402113701544016	0.40877818690315754	10	0	-0.28104820343149495	1	1
FAM13C	6.148962456147993e-4	0.7896011423010746	7	0	-0.2805091523683598	1	1
UTRN	0.02064444786377174	0.056379977498345064	6	0	-0.28010691226031303	1	1
ALDOB	0.004857722467633207	0.9169953145757661	7	0	0.2794128801173934	1	1
GPBP1L1	8.184483277421947e-5	0.1395789208684766	13	0	-0.2792962184973894	1	1
REV3L	0.044986206211080994	0.1865754034244559	9	0	0.27872708569950017	1	1
SEC62	0.010456061636925121	0.006515189778363756	3	1	0.2786140107271203	1	1
TPMT	0.046264206928854294	1	6	0	-0.278418761128565	1	1
PPIP5K2	0.009008881718336867	1	13	0	-0.2781290718296751	1	1
GPR108	0.02944845504505122	1	7	0	0.2779877049301807	1	1
CALD1	0.005731349226549813	0.13214983666513888	11	0	0.27795500140088875	1	1
CASC4	0.01727997671833154	0.01594505767674091	5	1	-0.27764072018405517	1	1
ATP6V0A1	0.00872347888300251	0.2870001337979918	13	0	0.27756380383371865	1	1
WWTR1	0.026291858833623765	0.01451145522868171	3	1	0.2765012432455042	1	1
IFRD1_LSMEM1	0.009095916267062687	1	6	0	0.2755611448976671	1	1
HSD17B11	1.3796790239767526e-4	1	4	0	0.27547751307902135	1	1
CNBP	0.011803932458210079	0.012319999446288218	9	1	0.2748047835823289	1	1
PLEKHA2	0.0012737191975503118	0.9882075841690996	7	0	0.27436796251834084	1	1
CAVIN1	2.0158323124773382e-7	2.1886234490696285e-10	4	2	0.2741510999923278	1	1
KYAT1	0.006929880016785814	1	12	0	0.27398671419817966	1	1
BIRC2	0.00624255885903919	0.9445967632946431	8	0	0.2738779008445098	1	1
ACSS2	0.024270551610186486	1	9	0	0.27385010727949827	1	1
LOC113270722	0.03579294271402364	1	7	0	-0.2737220378467915	1	1
LOC113246855	0.013536039771425614	1	8	0	0.273685693325303	1	1
ANKRD17	0.005861632977986273	0.008735375182051922	7	1	0.2734744750702459	1	1
PHIP	3.837719044232156e-4	1	4	0	-0.2727500302064499	1	1
SYNPO2	0.011281364558022401	1	8	0	0.27161703369103374	1	1
PPIP5K1	1.4305505444657573e-5	1	13	0	0.27133728305756727	1	1
MATN2	0.004868261713299171	0.04335811855778211	7	1	-0.27125321012554804	1	1
YBX3	0.00808791111242777	7.096690768113795e-4	5	1	0.2708695113619292	1	1
TMCO3	2.076019443261691e-4	1	13	0	0.2704593714072074	1	1
LOC113245263	0.005978090954384331	1	7	0	0.2699490979728321	1	1
DGKZ	0.04708312860677775	1	7	0	0.26987257337388915	1	1
LONP2	0.030766669020691317	0.02344295435483715	8	1	0.2694806154153702	1	1
GLOD4	0.030601806913367995	1	11	0	0.2687366448609817	1	1
FAM114A1	0.006537211142408859	0.0020329929105314085	5	1	0.2687194636468593	1	1
TM7SF3	6.186179648153716e-4	0.06646074258088229	11	0	-0.26753301151869824	1	1
SLC12A6	0.012083417405777416	1	5	0	0.2674444582013528	1	1
TMEM260	0.012212366360778912	0.1792663769837166	5	0	0.2672384469986079	1	1
UBAP2L	0.0015687408045815558	1	13	0	0.2670390360659236	1	1
ASPSCR1	8.495944606323229e-4	1	11	0	-0.2667104489429506	1	1
ARSD	0.018486596218815633	1	8	0	0.2666339277803925	1	1
GAPVD1	0.010357947611931775	0.15695498101806354	6	0	0.2665857249451869	1	1
CIRBP	0.03397155842342157	0.7001743856217165	8	0	0.2665605337096423	1	1
TARBP1	0.0023439028356568117	0.008444116428932604	8	1	0.2660049493428954	1	1
BCAS3	0.004312771453888011	0.6765498366218371	11	0	0.2655316809155393	1	1
HERC3	3.904012364293241e-7	0.001030758916550461	14	1	0.2654417908766698	1	1
XG	0.027549778755425962	0.03686712513462513	8	1	0.2647719331499345	1	1
SLC6A6	0.002877328641804773	0.0029772119211182208	6	1	0.26472973670397487	1	1
PRDX6	0.0022650938898247292	1	5	0	0.264675429028759	1	1
HAAO	1.7474317872957445e-6	0.16976033197049997	8	0	0.264300000321874	1	1
CLU	4.0402622595189775e-4	0.026354318822075003	6	1	0.2641118223054111	1	1
ARHGEF7	2.5579899069673304e-5	0.48237137408166914	16	0	0.26409212491748973	1	1
TRIP10	0.04494506306500404	1	9	0	0.2640757870308694	1	1
ABI1	1.1691815966998086e-6	1	10	0	0.2639394990756901	1	1
WSB1	0.028369541262113915	1	8	0	0.2630986580141592	1	1
CXCL12	3.3574474438960816e-5	0.06624644744406172	4	0	0.2624038848572363	1	1
DCP2	0.018765195719214596	1	3	0	-0.262343828312911	1	1
CHD8	0.03620786035807197	1	7	0	0.26106262361040494	1	1
BRD2	0.001074422692898856	0.017763214875584986	11	1	0.2607677386310673	1	1
LAMC1	0.03219350109756168	0.0059295400090439284	3	1	0.2604418073524365	1	1
ACADSB	1.3130163544786117e-4	0.009488363104749814	6	2	0.2604069098660577	1	1
PRRC2B	0.02218983088152809	0.2567139581155018	5	0	0.26028753632885926	1	1
LOC113263700	0.004938018353800512	0.009654207299418046	4	1	-0.25997906549596683	1	1
LOC113242773	0.017148874282211193	1	6	0	0.25997811329648884	1	1
ZNF184	0.002249048492304253	0.35940355201754026	8	0	0.2595744728149951	1	1
CDAN1	0.008560469560638996	0.6459277946416632	8	0	0.2595648553759883	1	1
ITSN1	0.0016564149309273148	1	10	0	-0.259481537099624	1	1
PATL1	0.005974471350909139	0.03173379214836697	7	1	0.2593699499835145	1	1
ITGA5	0.0040668364336458864	0.6183570348915516	7	0	0.2592781272461855	1	1
TRA2A	0.006958415691503463	1	11	0	-0.2590676735122333	1	1
PAFAH1B1	0.004557919667090618	0.0028739653503373217	9	1	0.2586167265776601	1	1
EPB41L2	0.005953703538383511	0.32309235377828766	11	0	0.2585747837954066	1	1
RBM14	1.7210680977684808e-5	0.06984033803171728	5	0	0.2585332537906593	1	1
LAMTOR3	0.012872011259306978	1	6	0	0.2579483059030554	1	1
SPRY1	0.03219350109756168	0.0363146253493741	6	1	0.25784685869671226	1	1
S100PBP	0.02073909494757612	1	13	0	-0.25746415700453396	1	1
NEURL4	0.013849825871084222	1	3	0	-0.25701411378449995	1	1
HNRNPF	0.02218983088152809	0.13066183439522036	12	0	-0.25696505596280766	1	1
CYFIP1	0.01965045421639969	1	11	0	0.2563586377032844	1	1
DGLUCY	0.004040567526438724	1	12	0	0.25616401046577897	1	0.75
CCP110	0.0016564149309273148	1	10	0	-0.25564926598902715	1	1
MCM3AP	0.024685096894210747	1	10	0	0.25491160309858185	1	1
PAPOLA	5.357999376354337e-4	0.03746545825371859	11	1	0.25431425306715433	1	1
DOCK1	0.0070227081283876815	0.9425531632072564	10	0	0.2540507875325388	1	1
APC	1.506282428250045e-4	0.014180579680183662	8	1	0.2536118822207786	1	1
PCBP2	9.69762579453742e-11	0.03388334071294929	10	1	-0.2534873582587791	1	1
THRB	5.432035201187712e-4	0.1544115582913619	13	0	0.2530128526392541	1	1
ABCE1	0.012687791760436551	1	10	0	-0.2529565756892153	1	1
LOC113269674	0.04601061317304131	1	6	0	-0.25290580442437155	1	1
PPP6R3	5.934520721453887e-11	0.010758604620138355	16	1	0.25275179321003655	1	1
MDC1	0.026453963381179522	0.05351133319838097	14	0	0.25251458408613475	1	1
GATB	0.018370995595576582	0.8055723438445234	5	0	0.25222680203650194	1	1
LOC113251315	0.006875629898693717	0.34017352514342747	13	0	-0.2515607033793857	1	1
RXRA	0.030208307927657854	0.005440047540852721	3	1	0.25099953254351914	1	1
ZSCAN18	0.0012570350060776558	1	7	0	0.2498885889034636	1	1
TLE1	0.0054820553716987235	1	5	0	-0.2494578038622492	1	1
ASB3	0.0012032871963720156	1	7	0	0.24943511946291344	1	1
NFIX	0.017175201804345987	0.050932814914691205	6	0	0.2488537696257564	1	1
B2M	0.044080973776337413	0.010275621885982552	3	1	0.24882574075343758	1	1
PSMD4	0.04421306391090863	0.8316215542815577	8	0	0.2487999647231119	1	1
SREK1	0.006123097053944735	0.023306312197265942	10	1	0.24858676325259152	1	1
USP25	0.01682364334196972	1	6	0	0.2480900234881027	1	1
FOPNL	0.007025757635295622	0.15974711201067318	6	0	-0.24794054301527602	1	1
ALAD	0.003542634934029341	1	9	0	-0.2477965700884222	1	1
DOCK9	0.011947200825640568	0.08902032067310978	10	0	-0.24775853597319716	1	1
G3BP1	0.04113167887739648	0.006342693130962771	5	1	0.2477222013875506	1	1
LOC113253337	0.025700643987341794	1	10	0	0.24769028196806336	1	1
RPP38	0.011557812377423586	1	3	0	0.24736946196968201	1	1
SMARCA1	0.002495232620425841	1	9	0	-0.24689535701709353	1	1
BTBD1	0.04486187036604754	1	4	0	0.24611161131132098	1	1
RRBP1	2.33745920735118e-4	0.03354607072687975	10	2	0.24500335798546075	1	1
HNRNPDL	0.016857264693331993	0.4240386650596276	7	0	0.24413260970347506	1	1
COPS3	0.0034174855581856037	1	10	0	0.24411140563234013	1	1
SAFB	0.005184002915775336	0.11015734630230027	12	0	0.24369568364004415	1	1
DDX41	0.015867309113337027	1	15	0	-0.24288923827063277	1	1
ING4	6.815730690447826e-4	1	8	0	-0.24270174408382963	1	1
SORD	0.0332691314089179	1	7	0	0.24261590035734976	1	1
GIT2	0.01727997671833154	1	13	0	0.24260659659939932	1	1
RPL11	0.04884340129895417	0	2	2	0.24229295137124152	1	1
DENND4C	0.009204881167541371	1	5	0	0.24199921574542188	1	1
SYTL2	0.022411484967898236	1	9	0	-0.24193931151966794	1	1
LMCD1	0.0011311046603796106	0.002140796215350666	5	1	0.24162543405868975	1	1
PPP6R1	0.01632998211542407	0.09874864180347855	5	0	0.2414479434557555	1	1
TFDP2	0.028544848354660812	0.8232271170406109	7	0	-0.24114012760336134	1	1
SF3B1	0.004136115201788432	0.16145177543119227	10	0	-0.24080044606458784	1	1
LOC113254434	0.02529602583787155	0.04110769540061361	14	1	0.24025623669050158	1	1
ND5	0.025887975441714627	0	2	2	-0.23953751565241055	1	1
SRSF10	0.0022221634335870977	1	10	0	-0.23939799785056765	1	1
RBMS1	2.0158323124773382e-7	1	14	0	0.23886959851057948	1	1
ZBTB20	0.014439531561425053	1.827203562771122e-4	11	1	0.23877460110249496	1	1
IQGAP1	2.9844420489703925e-4	0.0035942258550508716	4	1	0.23828814203960877	1	1
ZNF280D	0.009506002311869348	0.5511517749367011	10	0	-0.2382468899444239	1	1
UBE2D3	2.322648108983301e-4	0.2181394832161074	10	0	0.23805968251557202	1	1
ACSL4	0.001079946724601537	0.12467652145146976	9	0	-0.237141468429278	1	1
FAM219B	0.022859652029711217	1	11	0	0.23653116523072554	1	1
FAM208A	0.03970867588247145	0.20982810666872276	5	0	-0.2349429077508666	1	1
WWP1	0.001079946724601537	1	13	0	0.23439979024520674	1	1
DCN	0.009527422520043708	0	2	2	0.23431313631139472	1	1
USP3	0.011218441659396403	1	10	0	0.23409852858109081	1	1
ZNF576	0.047743902198756606	1	8	0	-0.23407541405043264	1	1
TMEM164	0.034240935595430365	1	12	0	0.23395352353208165	1	1
RAB3IP	0.03777148500325452	1	9	0	-0.23377478744965952	1	1
NFIB	0.010456061636925121	0.2769286239616706	7	0	0.23353773620383728	1	1
HNRNPL	0.014166616412171068	0.1521312437515847	6	0	0.2329336192519822	1	1
DPP4	0.04756263045031656	1	5	0	-0.232799469565107	1	1
PACS1	0.012919639448918472	1	3	0	-0.23266169501668035	1	1
LRRFIP1	0.01708024700671373	0.3140583315005868	10	0	0.231333890138002	1	1
GTDC1	0.007349240523390842	0.18611470210920394	10	0	-0.2310478296595642	1	1
CELF1	0.02181832464065269	1	13	0	0.230663597641267	1	1
RNF13	0.0037187442311612967	1	12	0	0.23065511872198852	1	1
CLCC1	0.01249095821313439	1	11	0	0.23053351162550173	1	1
RGL2	5.823530571210362e-4	1	11	0	-0.22939838759692677	1	1
TMEM131	0.01528186017722614	0.08071407448966825	3	0	-0.2290684673882218	1	1
LOC113262695	0.014409421704860065	0.45377262363668935	9	0	-0.228954002618529	1	1
TTLL3	0.03480111466345764	0.5015542213603617	10	0	0.22624187448442493	1	1
STAT1	3.338872934412492e-5	0.01457630400559404	6	1	0.22582007915154423	1	1
RIOK3	2.9592404487176752e-5	1	12	0	-0.22558077668206666	1	1
NIPAL3	0.01408586675249651	1	5	0	-0.22542916262906426	1	1
PCMTD1	1.675589829853774e-4	1	11	0	0.2238912130537886	1	1
TRABD	0.011557812377423586	1	10	0	0.22363458567902572	1	1
THOC2	5.684271461896156e-7	1	10	0	0.223434969980793	1	1
MYO6	0.03010073953474908	1	9	0	-0.22303638231613698	1	1
CAMSAP2	0.006236556508168872	0.015702935856000688	4	1	-0.22287690636465948	1	1
DMTF1	0.0062641721364699214	0.05567301931542617	13	0	0.22276983571445363	1	1
IP6K2	6.414983838948776e-6	0.04707806927229127	11	1	0.221666815523758	1	1
DCUN1D1	2.685137756535732e-4	0.014832386867615625	14	1	0.2210485086518118	1	1
MAP4	0.023830232886278734	0.27969440159826525	13	0	0.22027324187789987	1	1
HIF1A	0.012098622946700157	0.03712034350684705	10	1	0.21968823608608368	1	1
FAM172A	0.01954671441645658	1	8	0	0.21936765673450648	1	1
ZNF462	0.025887975441714627	1	9	0	-0.21920094472521381	1	1
TPT1	0.03579294271402364	0.016051487773361794	4	1	-0.21902387781113705	1	1
ERBB3	0.04543217073040501	0.9288593735700427	4	0	0.2187884257497943	1	1
P4HB	0.017663426260532855	0	2	2	-0.2185504608607155	1	1
SEPHS1	0.035639080919000546	0.807269432323689	4	0	0.21850634054461715	1	1
DYNC1LI2	0.008132920883352723	0.04016694740707254	5	1	-0.21706538040039736	1	1
