gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Muscle-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
AASDH	0.018631991293120213	0.31278404384611946	9	0	0.3761090186188457	1	0.75
G3BP1	0.02772893840201998	0.052189213561073686	5	0	0.37579040674146447	1	1
SRSF2	0.023252259012645098	0.0067820605137225605	4	2	0.37564304336618654	1	1
ACAD8	0.0037990776863294066	0.04275368207616141	5	1	0.3753168082868972	1	1
SQSTM1	0.017409790233340657	0.12791931909020507	3	0	-0.37525304317661873	1	1
MBNL2	9.67259981382632e-5	0.0043564022908584125	11	1	0.37495897851501603	1	1
KIF21A	1.1795107268883222e-4	0.49290898607553235	9	0	0.37422573589748076	1	1
KLF12	0.02150321044373324	0.5902413062781973	5	0	0.37295269337540954	1	1
CLU	0.029596489374755862	0.33066567849939177	8	0	0.37273161660598064	1	0.75
MAP1LC3B	2.1480295646095373e-4	1.3902508813483675e-4	4	1	-0.3727025816184109	1	1
SYNPO2	9.555309711892838e-44	4.504328323708156e-12	12	1	-0.3726208479158804	1	1
PTPN13	0.017259740325663783	1	8	0	0.37235419722684354	1	1
CEP85	0.04947634347819592	1	15	0	-0.371795586902273	1	1
UBAP2L	2.7068630645010438e-8	0.00561889752102236	14	1	0.3711375758021872	1	1
PRELP	1.95337378201093e-5	0.8335752264739535	6	0	0.3710877481637756	1	1
MAPK6	0.004075541734951655	1	8	0	0.37079970279053237	1	1
MANBA	0.008995624083273568	1	7	0	0.3704953625246836	1	1
LOC113263700	2.7448464843664284e-4	6.467578318411602e-4	4	2	0.370250766696984	1	1
EIF4A1	0.014174248053681117	0.06414315816785679	3	0	0.3694577827942211	1	1
FNBP4	0.010268655971159613	0.004325341590289913	7	1	0.3688237520805605	1	1
RBM23	1.1392089028299707e-6	0.1277528095253333	7	0	0.3684746204180482	1	1
ADGRF5	0.021514055955674797	0.0260173742717246	5	1	0.36845515731874506	1	1
MARF1	0.012961481172554587	1	11	0	0.36822864268410094	1	1
EPB41L2	0.003028495985568686	0.013584596353690878	10	1	0.3681134430130108	1	1
MACF1	0.001252941541804483	8.522485472243318e-4	6	1	0.36796223767529423	1	1
KLHL7	1.6763539291507695e-7	0.05853956692198679	12	0	-0.3674363544982104	1	1
KIF1C	0.018559724102413463	0	2	2	-0.36670808984310643	1	1
SOCS6	0.0065521540467701886	0.002306851576138771	4	1	0.3663945765526455	1	1
SPPL2A	0.012221443235784824	0.016471988987340272	4	2	0.36637616161789066	1	1
RNF14	0.0050840948275957774	0.2489446935812922	12	0	0.36573008779842137	1	1
MGAT5	0.0398333531214708	1	6	0	0.36503183857059696	1	1
UGP2	0.03771706817365113	1	10	0	0.3647333965025664	1	1
ATXN1	3.0267827172370492e-6	0.0011959594536282534	6	1	0.36448115337602977	1	1
TBC1D23	0.02892100461130859	0.042369184994451976	8	1	0.363961213194897	1	1
CSGALNACT2	7.650641110049015e-4	1	8	0	-0.3634322136638044	1	1
PPP3CB	0.006071165542116045	0.6915260703669579	7	0	-0.3629609518755987	1	1
TRIP4	0.020569640898358745	0.4581142733062674	8	0	-0.3626742225125703	1	1
YWHAE	3.2135386046277866e-19	1.5257762786964456e-5	6	3	0.3625572654979445	1	1
RORC	0.018905752471377185	1	9	0	0.3621970172345992	1	1
HDAC7	2.3760331696157543e-5	0.30682134869833444	6	0	0.3607439427374473	1	1
PTTG1IP	0.035741979727135546	0.050408912706527136	6	0	0.36055873867685084	1	1
PTK2	0.016767730075682465	0.006925828555661427	10	1	-0.3598151633192753	1	1
LOC113260612	0.002022070306899444	1	5	0	0.3597936209566932	1	1
USF1	0.015184912730357672	1	12	0	-0.3596595941798677	1	1
GGA1	0.020373853879614004	1	5	0	0.3573026102502581	1	1
NRDC	0.015615994618641327	0.024804750010546887	11	1	-0.3564983492792134	1	1
MPI	0.03751934085324144	1	5	0	0.3563515340350693	1	1
ANKRD6	0.03958647614686213	1	7	0	0.3563325943694796	1	1
CTNNAL1	4.3161054459256036e-4	0.12844159461071328	6	0	0.3562097218547293	1	1
PNRC1	0.024461439478876936	0	2	2	-0.3554963817228649	1	1
ACAD11	0.0308759977461247	0.03715791644209048	6	1	-0.3545837796701754	1	1
PFN1	0.004495725400721276	0.10085010101879316	3	0	0.3541951146395479	1	1
CCT8	0.02018069419210948	0.4334546777624332	6	0	0.3531282847376529	1	1
ZNF606	0.03695609275878208	0.3769683782092173	6	0	0.3529848265547165	1	1
LRP1	0.0029010258142430525	0	2	2	-0.3528296441051003	1	1
GPAM	4.757151428804359e-9	0.050743677563327275	14	0	-0.35264723717946117	1	1
LOC113258953	0.0073767500539467954	0.013402772123285112	5	1	-0.35183869002944795	1	1
FAM13B	0.01598854500856699	0.901119820632669	5	0	-0.3517577856524053	1	1
AKAP13	2.371826073000309e-4	0.09287162735990158	11	0	0.3505378309505728	1	1
TMCC1	0.025258984948694285	0.14384698799954382	7	0	0.34966178740431947	1	1
LAMTOR3	0.008767048757946585	0.4543237073127219	6	0	0.34883642008469873	1	1
NDUFAF5	0.009594945746848481	0.17482856289785964	8	0	0.3485759778596119	1	1
PDLIM5	3.266054310113827e-23	2.0298830368562147e-5	13	1	0.34840149699827816	1	1
USP47	2.926364679738598e-15	5.1238547927344176e-5	11	2	0.34817654904282835	1	1
VCAN	0.02358079697902287	1	7	0	0.34779870128781065	1	1
LOC113261698	0.004504766827272302	8.50589112809501e-4	3	1	0.3477348934538188	1	1
LARP1B	0.011386762882477577	0.013279060818153643	12	1	-0.34667036415458896	1	1
SGCG	0.02047859206959131	1	8	0	0.3463888481889258	1	1
TNFSF10	5.563954946863311e-6	0.008422281481927254	11	2	-0.34595674864639314	1	1
LOC113267793	3.0267827172370492e-6	3.5280319003045667e-5	5	2	0.34570756369286715	1	1
BLVRA	0.024629424429101945	0.13520268522189055	4	0	0.34557079261245227	1	1
PCSK7	5.256273392094499e-4	0.43458788234724094	8	0	-0.3454602424795001	1	1
LOC113246855	0.021110363895696392	1	7	0	-0.3453141343492271	1	1
ATXN2	0.032457438738378794	0.7314635144880537	10	0	0.34474946109663784	1	1
LOC113250606	0.014593132570702869	1	14	0	0.34340889809852615	1	1
JKAMP	1.781219673358313e-5	0.1093895895826299	8	0	-0.34328659041533816	1	1
THAP9	0.0027172697143151964	0.04621724843152674	4	1	-0.3429630099054113	1	1
FAM45A	0.020590220102920144	1	14	0	0.342754127639338	1	1
CSDE1	7.160773006519093e-8	0.01678361548328522	10	1	0.34189437375084414	1	1
DPP3	0.037367328884025636	0.5641557580568751	10	0	0.34182590164014237	1	0.75
CPSF2	0.046185430468319855	0.04828720609004983	4	1	0.3414993796108134	1	1
SLC25A51	0.0015668523901504272	1	13	0	0.3412928965223218	1	0.75
MAGI1	0.0049292611207294905	0.13142909412247064	10	0	-0.3408798969276742	1	1
WDR41	0.012644077652257515	1	11	0	0.3405657041090733	1	1
IGFLR1_U2AF1L4	0.02489828891728933	0.5518073851347669	9	0	-0.3403991238411886	1	1
ICAM2	0.04447447229751931	1	7	0	-0.3401031161090323	1	1
GLO1	0.021541101919715207	0	2	2	0.3397153636615746	1	1
MED1	0.002888915954907054	0.0878465322038934	7	0	-0.3394575256443515	1	1
MBP	0.00558713176570369	1	8	0	-0.3393795351597494	1	1
CRTC3	0.03978782693313888	0.33478210067264785	3	0	0.3393099804811319	1	1
RGL2	0.032225228418443275	1	11	0	0.33927553801139976	1	1
FILIP1	2.286570945778317e-4	0.008594922535735154	4	1	-0.33881549666978605	1	1
MYO1B	0.014212946483364535	0.6126039670261451	6	0	0.3387743594336255	1	1
PHLDB1	4.9758237648078264e-6	0.20360344726295296	13	0	0.3373923300594537	1	1
FAM13C	1.141008248967533e-5	0.03661117242248906	8	1	0.33723554452123905	1	1
CPSF7	0.012124960062918775	1	11	0	0.3371698534876418	1	1
CCDC93	9.363303087198007e-7	0.027470249606981422	6	1	0.33585590885948746	1	1
ZC3H18	0.0165201655151418	0.3130156263133007	4	0	0.3347514578659564	1	1
ASPH	1.7882189597571473e-11	0.006354435411150142	12	1	-0.33470046368223494	1	1
CACNA2D1	3.313244903037638e-9	7.892287048918224e-5	4	2	0.33451874266255305	1	1
MAST4	0.04974260914570483	0.015354197276377001	4	1	0.3339551220556128	1	1
WDR37	0.0028784903172266773	0.04581265758748501	9	1	0.3338839231196752	1	1
TMEM143	0.010240845873552968	1	7	0	0.3335256636308185	1	1
ISCA1	0.03046814189031078	0.04623101068718563	5	1	0.3332323145353784	1	1
HNRNPF	0.002542041341728448	0.5705895392520688	11	0	0.33320366430413517	1	1
MAP4K4	7.250694217995815e-7	0.038547989671134805	10	1	-0.33277774267265126	1	1
ST6GALNAC4	0.047105546892536404	1	7	0	0.33184982061165536	1	0.75
ANK3	0.015034286316454069	0.13208693636759714	6	0	0.3313467670711089	1	1
PAFAH1B1	8.27476533645054e-4	5.57897437785059e-4	9	1	0.3311449077513281	1	1
THRAP3	5.944720423846555e-4	0.004390153061124616	8	1	0.3300012090253422	1	1
DCAF6	0.0012988355589372434	1	12	0	0.3294496524499593	1	1
SRPRA	0.01651592297323307	0.2960744500125505	3	0	0.3293670679036591	1	1
TNIK	0.019705375805040833	0.6049397817144523	7	0	0.32932080089548715	1	1
PKIA	9.914950954275903e-4	0.896046207840857	8	0	-0.32898732759988825	1	1
MECOM	0.029192080909344706	0.2608103318893532	7	0	0.32890697629721677	1	1
RINT1	0.001226547665154229	0.018927838253596584	9	1	0.3282372460099196	1	1
KIAA0100	0.046709058784441815	1	5	0	0.32792177295280867	1	1
PLEKHB2	2.0949306830883466e-7	2.305865216505756e-4	7	1	-0.32709465045820785	1	1
DNM2	2.555024578136518e-9	0.0029064944542192984	12	1	0.3267924834630306	1	1
PUDP	0.007009300464871204	1	7	0	-0.326537868206092	1	1
MFSD8	0.0156378668058712	1	8	0	0.326514237698023	1	1
MET	0.0185675792997046	1	4	0	-0.32601697991665457	1	1
DNPEP	0.028191975324311235	0.7952437166565967	8	0	0.3253722247337224	1	1
MAPK8	0.018700045163030386	0.24839937169269474	6	0	-0.32513756346186096	1	1
SWAP70	0.04356491417145642	1	5	0	-0.32504983742906246	1	1
RPS2	0.015626710816337864	0	2	2	0.32496073733035913	1	1
COPS7B	2.257476910151716e-6	1	9	0	0.32486196464246603	1	1
PLPP1	0.024883268856508545	0.7844534881809515	6	0	0.32482534571144467	1	1
IFT81	0.009250540895083587	0.10191599677518774	10	0	-0.3247066726656767	1	1
PPIP5K1	1.7450702906522336e-6	1	13	0	0.324591619711668	1	1
IPO11	2.0350650204622276e-4	1	12	0	0.3242935320153733	1	0.75
TARBP1	5.33508878779677e-6	0.07922779996730145	8	0	0.32401233966240195	1	1
FAXDC2	0.04032626225063797	1	15	0	-0.3238267793577155	1	1
ADK	0.024461439478876936	1	11	0	0.32361466692395346	1	0.75
RAB28	7.548625912769326e-4	0.4815968820896452	6	0	-0.3234677197116018	1	1
IBTK	0.008879764885738687	0.024555656908645553	11	1	0.32325239316223064	1	1
ZADH2	0.04015340057895033	0.04509975142996267	3	1	-0.32322434396968075	1	1
FBXO42	0.022233721168996468	1	4	0	-0.3229401486533606	1	1
ADGRE5	0.04022592086563616	0.5854897280228528	10	0	0.322535899125258	1	1
SLC20A2	0.025560300891434438	0.009903787148364198	4	1	0.3224526682823385	1	1
ENSA	0.02566846449470877	0.02226959222950254	6	1	0.32198600229966656	1	1
EPS15L1	0.04869702768117526	1	9	0	0.3212969614180023	1	1
CLIP1	3.160010527006015e-13	0.12665584258924217	11	0	0.3212301044588502	1	1
TFCP2	4.3161054459256036e-4	1	7	0	-0.32118785691925184	1	1
TOP2B	0.0050840948275957774	0.0051900259269588005	7	1	-0.320988654909805	1	1
BIN1	3.413771692943429e-11	0.021368285277463574	13	1	0.32065036275956144	1	0.75
ZBTB41	0.01729534996928506	0.26147596581964044	3	0	0.32047989089250506	1	1
PPP1R12A	0.005295351580633377	0.055688943546948824	5	0	-0.31979213569387144	1	1
PTPRS	0.04040925028916371	0.07383812889261672	4	0	-0.3182985829877154	1	1
CASC4	0.0010504424191085098	0.05992474575671704	6	0	0.31732901561167304	1	1
FAM13A	5.7201926578586e-7	0.8860952321557776	17	0	0.3159842424879127	1	1
MKLN1	4.775709933502012e-10	4.686456320906207e-6	10	1	0.31593437046387296	1	1
SLK	0.02150321044373324	0.9577357254772979	3	0	0.31582053933964244	1	1
HBS1L	0.007920011698205722	0.5266438765400453	7	0	0.31547517776250045	1	1
CCT4	0.041774321045631425	0.04312794132894546	5	1	0.3154591422132642	1	1
TRMU	0.0015668523901504272	1	11	0	0.3152689966271966	1	1
FBXO9	8.915572308245057e-6	0.011781349040101299	9	1	0.3129539923488275	1	1
BCAS3	0.007020568697701588	1	14	0	0.312893194162126	1	1
VRK2	0.03331304750660035	1	8	0	0.3128290095971539	1	1
SUPT20H	0.00918755941501693	1	13	0	0.31279522046559816	1	0.75
CELF1	6.701743755698462e-4	1	13	0	0.3127078870731717	1	1
SNX14	8.763075705388265e-7	0.04013199036083267	19	1	0.31231137471558984	1	1
MAN2A2	0.011005401185471718	0.004537345865520348	4	1	-0.3119295972450531	1	1
PDE7A	0.005600545254072672	5.231262914624248e-4	8	1	0.31134077942293475	1	1
GTF2IRD1	0.010247374911334645	1	4	0	-0.3111192376156155	1	1
IFI44L	0.001251201311589311	0.7044144130693849	13	0	0.31088793798379943	1	0.75
RNF8	0.008386283003881069	0.20537486272473232	6	0	-0.310600630290189	1	1
DARS	1.2659637649009895e-6	1	10	0	-0.30933261698105613	1	1
CES1	0.018700045163030386	0.040960979735930644	5	1	0.30892151476976804	1	1
SAFB2	0.002206922851761874	0.05282210242971053	6	0	0.30884221254998134	1	1
CPT1B	3.552252807946881e-4	1	12	0	-0.30870872158825086	1	0.75
TOMM20	0.006237976587001103	0.004431378106375298	4	1	0.3085891134377945	1	1
EWSR1	0.005364456423144781	0.07552265778295994	9	0	0.308426669836318	1	1
RXRA	0.03867483904988773	0.014105686204737037	3	1	0.30817131101191886	1	1
LOC113244149	0.023244687512701232	1	10	0	0.3079395822875193	1	1
ACADSB	6.564177767216502e-5	7.420028190520475e-4	6	1	0.30742457904783793	1	1
LOC113241692	0.04080772756719651	0.10195480453437382	4	0	-0.30716866180695	1	1
VAMP4	0.003144511266623405	1	9	0	-0.3064727689919458	1	1
MAPK9	0.0013149925845872923	1	8	0	0.30624236105296115	1	1
PANK1	0.031073793393623986	1	4	0	-0.3057861233364774	1	1
TIMM21	0.018525422696408035	0.23714207165277207	4	0	0.3057741874726051	1	1
EMC3	0.021008025734778557	0.1714772377783008	5	0	0.3055308776189446	1	1
BIRC2	0.0028784903172266773	1	8	0	0.30552446202546824	1	1
ARAP3	0.013210650959965523	0.2893369177033035	7	0	0.305331665145905	1	1
ZNF212	0.04464021774565641	1	5	0	-0.3052799973534062	1	1
MBD3	0.04356491417145642	1	8	0	0.3043734795767759	1	1
EXOSC10	0.010899334551237419	1	13	0	0.3027816696310115	1	1
VDAC2	0.04071630902972163	0	2	2	-0.30273915455658584	1	1
RAPGEF1	1.998647778398038e-5	0.012269662108309121	7	1	0.3020198265142734	1	1
PCYT1A	0.010960006082979791	0.336864265677869	7	0	-0.30128176221211395	1	1
LOC113252908	0.029132637528771727	0	2	2	-0.3010729567588483	1	1
LOC113253249	4.110151559668668e-9	1.6085539174525563e-6	5	1	0.3006354633238558	1	1
PDLIM3	7.336030991722817e-5	0.004836581473950019	7	1	0.2998354380850972	1	1
TTLL5	0.03208815466795503	1	11	0	0.2997091442563443	1	0.75
NFE2L1	9.67259981382632e-5	0.01292026559335213	6	1	-0.2991459697373955	1	1
CDC27	0.04386330412735758	1	9	0	0.2987948031594519	1	1
NEDD4L	4.5935243816866095e-6	0.2400099245905798	8	0	-0.2984962046460036	1	1
PSMC6	0.01694705716652793	0.8786600630898366	6	0	0.2984895133695353	1	1
HNRNPM	7.995458682916861e-4	0.7355974141290521	12	0	-0.29823052690791174	1	1
ATP11B	0.001710475966024089	0.0022734461255237747	5	2	0.2981667328168013	1	1
RABGAP1	0.026162899897859665	0.012077230240180543	6	1	0.29752188107719857	1	1
ORC2	0.0018454301299779324	1	7	0	0.2973347170329702	1	1
GNAI3	0.025878189551533707	0.003514566981696918	4	1	-0.29686755932028464	1	1
KLHL31	0.018795388629458235	1	7	0	-0.2966566429824427	1	1
VGLL4	0.04080772756719651	1	6	0	0.2960718682403314	1	1
PSAP	0.0017149211257808266	1.6491553858094605e-4	3	2	-0.29599734454462967	1	1
THOC1	0.01681762122748344	1	10	0	0.29576914211338445	1	1
FAR1	0.0027955109778438954	0.019289479718191525	10	1	0.29555963072696845	1	1
NOP58	0.015692222434868137	0.9597060275150588	5	0	0.2955594318050696	1	1
ZNF638	1.4226563677895783e-4	0.01574669155076687	14	2	0.2955191626448084	1	1
CRBN	2.0350650204622276e-4	0.2032904888462964	6	0	0.29516880500486475	1	1
GSN	1.2659637649009895e-6	2.3817700261268886e-8	5	1	0.29498402273902186	1	1
PI4KB	0.022341484882156284	1	12	0	0.2946792104118283	1	1
SF3B1	2.0850021050603095e-4	0.25683751862896065	12	0	0.2940129414735289	1	1
HOOK3	0.03235775612411519	0.03752577303115942	3	1	0.29246898670036614	1	1
RBFOX2	2.1062749406672714e-9	0.0016390483276518637	11	2	0.2919260740557449	1	1
SH3RF2	0.010605056927909319	0.5489985992475199	7	0	-0.29117159938529336	1	1
KLC1	2.3760331696157543e-5	0.03869911619460716	11	1	0.2911608046561429	1	1
TACC1	2.067877288380913e-5	0.014769739607099323	12	1	0.2911412915609594	1	1
HUWE1	0.03848234751667779	1	7	0	-0.29101180009868627	1	1
PIAS1	0.006524413904424985	1	6	0	0.29082216473467937	1	1
GATB	0.0027553606793533766	1	5	0	0.2906429139849755	1	1
RAD52	0.018554661690521987	1	12	0	-0.290487006000672	1	1
PLEKHA2	0.012825486731047097	1	6	0	0.289912730532009	1	1
KANK1	0.020453390410225047	1	12	0	0.289620797480384	1	1
RPAP2	0.04540456408086713	1	6	0	-0.2893745937380862	1	1
DCTN3	0.029748425076942097	0.21645870843820134	4	0	0.28820384527210663	1	1
MTUS1	3.9299072774627413e-5	1	15	0	0.2876363533312819	1	1
SERINC3	3.5800041105475295e-8	5.599071829636628e-4	7	1	0.2875547306779217	1	1
NRBP1	0.01915891718835796	0.14273503680745314	5	0	0.2872083783585715	1	1
ANKRD17	0.0017728340996588426	0.01801541005575984	6	2	-0.286939197978035	1	1
PIP5K1A	5.973169910377626e-4	1	11	0	0.286668850862169	1	0.75
RUSC2	0.021300783698929803	1	15	0	0.28637455118074384	1	1
ND5	0.008064762556661147	0	2	2	-0.2856883361891309	1	1
TEK	0.02150321044373324	0.025674996518320423	5	1	-0.28554780319028944	1	1
RTCA	0.015039981768604157	1	7	0	0.2852494419321392	1	1
UBE3D	0.02371749315980089	1	4	0	-0.28506092515449394	1	1
RPL38	0.015615994618641327	0.289416610552341	3	0	0.28420744051828906	1	1
CLASP1	0.04953612176734245	1	9	0	-0.28391707600331895	1	1
LOC113244413	0.0400406799389859	1	11	0	-0.28210218600396675	1	1
PCM1	7.336030991722817e-5	0.14137244450018088	13	0	0.28121864506883876	1	1
ABHD4	0.002366438885187044	0.1738940248166492	12	0	-0.28112996215806546	1	1
GPD2	0.0060899933827450485	0.4015527693638305	7	0	0.2805531491523396	1	1
LRRC28	0.005879479993222205	0.6067325945874361	11	0	0.2803441114123528	1	1
BCL2L13	0.025258984948694285	0.24843503872588052	10	0	-0.27989043355709337	1	1
CCDC88C	0.012397703829258616	1	5	0	0.2794162762781856	1	1
NSDHL	0.01473624424771427	1	9	0	0.27856226334462936	1	1
LAMB2	0.02591251032769695	1	8	0	0.27850345060706766	1	1
EIF4G2	0.0017143653016491625	0.014801609198443555	5	1	0.2784742992205112	1	1
RSRC2	0.01756307353996977	0.39330933800172113	10	0	0.27830276978991014	1	1
PAM16	0.0012338178576145138	1	6	0	0.2774513444572409	1	1
HMBOX1	0.0170594793269906	1	6	0	0.27721295357175046	1	1
PAFAH1B2	0.01141068781393224	0.013841368594630053	6	1	0.27698133909487077	1	1
DCUN1D2	3.4044313959231275e-5	1	21	0	0.2765916297303718	1	1
XPO1	8.964950405019803e-5	0.24463375799898135	11	0	0.27575173677347004	1	1
CYLD	0.0023379899447222934	0.6299370705133627	12	0	-0.2757426072126708	1	1
NEXN	2.128140765606686e-10	0.5120417006668408	14	0	-0.2754413812935084	1	1
GFM2	0.008064762556661147	1	13	0	-0.27540432211757493	1	1
LAMB1	0.006696515805333464	0.12188831890673414	13	0	0.2753196508030023	1	1
ZNF207	8.374415868772418e-4	1	8	0	0.274862514544163	1	1
MIA3	7.025820818407902e-4	1	12	0	0.27481596836573863	1	1
TBC1D15	0.013455863244323213	0.9031392095716835	10	0	0.2747687943320857	1	1
EXOC3	0.04254524600667872	1	10	0	0.27429118105962247	1	1
USP8	0.03205085540807456	0.45836948355748025	5	0	0.2740815465410066	1	1
CSNK1A1	4.022270700667602e-7	1.1939318025273412e-6	8	1	0.27407156223256307	1	1
TARS	0.0028517462269107736	1	7	0	0.274059023687399	1	1
ABCG2	0.025560300891434438	1	13	0	0.27380498094806605	1	1
PABPC1	3.0267827172370492e-6	0.297919384098024	7	0	-0.2735938707479797	1	1
FIP1L1	2.9436553149249696e-5	0.026222486627989466	12	1	0.2730688857095877	1	1
AMD1	0.0054901009397693365	0.3908764477544506	8	0	0.27259772875482513	1	1
PHIP	0.007935302314097193	1	4	0	-0.27245715846186574	1	1
MEMO1	0.011674032816144308	1	4	0	-0.2711982602485651	1	1
RPP38	0.020889046109219225	1	3	0	0.2709043578383972	1	1
CCDC47	0.01800305563750936	0.40249852003047376	6	0	-0.27054239338784064	1	1
PDP1	0.0047602324113180244	0.5270948589237627	3	0	-0.26988654465677114	1	1
RAPGEF2	1.753346665034264e-7	0.6628309615329958	14	0	-0.269877489294131	1	1
HNRNPA2B1	9.026485484616017e-7	0.7480795941153235	10	0	0.26973428016473433	1	1
MDM2	0.003028495985568686	0.1742942274068379	10	0	0.26957353047911004	1	1
NDUFS2	3.117881728589142e-6	0.4003107011246122	10	0	0.26892520124397695	1	1
KIAA0232	2.0573870226232012e-6	0.013151528208467086	12	1	0.26875987211113367	1	1
LOC113248381	0.004406454637674293	0.06718058998583859	7	0	-0.2685456539851097	1	1
SNRNP48	0.014779105221065307	0.08148840485571582	4	0	-0.26730119145903225	1	1
AP1B1	0.019714067162617165	1	7	0	-0.2672920181452486	1	1
SLC44A2	0.0311917241351098	0.07300521495152626	9	0	-0.26676353166212907	1	1
RARRES2	0.02454120031046514	0.0022612911493066446	4	1	-0.2665854210776236	1	1
TM6SF1	0.011942309476847922	1	10	0	0.26604800375335885	1	1
FOPNL	0.0017398718718205713	0.14379936009882305	7	0	-0.26589962206729567	1	1
TMEM59	0.003028495985568686	0.007245687364516223	8	1	0.2656683067437019	1	1
RFC1	0.02947217634791248	0.041235006519731984	4	1	-0.2656249021235	1	1
ANXA11	0.025655640826591417	0.13351809278081225	10	0	0.26552734816391754	1	1
ZNF106	2.0016051020226646e-4	0.9864976274422945	6	0	0.26544929345316265	1	1
YME1L1	0.017259740325663783	0.1923796620915182	8	0	0.2642197417623495	1	1
DCP2	0.033144028583246804	1	3	0	-0.2638098988901591	1	1
SH3BP5	0.010379971355890139	1	7	0	0.2633631427905849	1	1
HPS5	0.010927877097927656	1	14	0	0.263021649969458	1	1
NAMPT	0.002274690648153927	1	5	0	0.2624009794157043	1	1
AMOTL1	1.3954452411015447e-9	0.5966191174607643	7	0	0.26218876822408566	1	1
TOM1L2	0.008061696221533545	0.1374166465962357	4	0	-0.26213444596242874	1	1
EIF5	0.015882826421221373	0.11050083107611403	9	0	0.2619988356304398	1	1
CCNG1	0.04318997013444514	0.009872396666567385	3	2	0.2619849063179083	1	1
PTPRG	0.01456456099373518	1	6	0	0.2614260445124966	1	1
LOC113261539	0.0066620179682772155	1	7	0	-0.26101284447251055	1	1
LOC113244843	0.02090736053303375	0	2	2	-0.2604757457070094	1	1
ABCE1	0.00935844788438895	0.6575572930112692	11	0	0.2601622926784446	1	1
INVS	0.009536273748134792	1	7	0	0.2598079011084739	1	1
FAM208A	0.011967987146470932	0.19047317422910245	6	0	-0.2597397460123284	1	1
WNK1	8.919615061739831e-14	5.3587194793693735e-5	10	3	0.25962589295513233	1	1
IDE	0.04357141356567281	0.09671677847933581	4	0	-0.25917498026622554	1	1
SH3GLB1	7.221742982272834e-9	8.36006599266739e-4	7	1	0.25909806201901775	1	1
MRPS18A	0.032225228418443275	0.1382647556250497	3	0	0.2585750593339333	1	1
PNPO	0.01452693665942296	1	8	0	0.25799181351533995	1	1
DHRS7B	0.027040289176908747	1	15	0	0.2573062319406459	1	1
CCP110	0.03650167129681725	1	6	0	-0.2572781128866339	1	1
LOC113249104	4.426413952764397e-5	0.001578471537263837	10	2	-0.2565126150908452	1	1
FUS	0.03331304750660035	1	12	0	0.25644870520473884	1	1
ARF1	0.0022855881281508765	0.00534297462649608	4	1	0.2561884515373345	1	1
HAUS6	0.007679214720044272	0.07384635464685217	5	0	-0.25597273239043505	1	1
FAM172A	0.014319469762524737	1	7	0	0.25569340674796964	1	1
THOC2	1.5043578522912347e-7	0.056133385641670655	10	0	-0.25508102944940425	1	1
VEZT	3.728731211909567e-7	0.7467272083607154	12	0	0.2548883309915737	1	1
PC	0.026505987268510958	1	18	0	0.2547317262132308	1	0.75
CSNK1D	3.9964211195787684e-5	0.6624863293783725	8	0	0.25432859905555316	1	1
PPP2R5C	3.189869392225778e-4	0.8621375800608215	15	0	0.25419223648238826	1	1
PUM1	5.362828208410668e-5	0.021643362673329433	10	1	0.2541398247190479	1	1
VAPA	5.754042481234265e-4	0.007036806967338601	4	1	0.25413245599678647	1	1
TSR1	0.0011615574406680705	0.09583842298763977	8	0	-0.2539328024631936	1	1
GPD1	0.002366438885187044	1	10	0	0.2532673142783664	1	1
MEF2A	8.758889190363011e-5	1	14	0	0.25292096489047655	1	1
BNIP2	1.1719064787128945e-4	0.1105600755201637	9	0	0.25281675377407675	1	1
SORBS1	3.4488913086941747e-7	1	18	0	0.2521813885222729	1	1
SECISBP2L	0.010590387513601073	0.8245658145863078	6	0	0.2499776448075968	1	1
FBXO21	3.4044313959231275e-5	0.0013110409676499227	10	1	0.24879168338691177	1	1
ANTXR2	0.015157350612012628	1	4	0	-0.24876041656584108	1	1
NFIA	3.342367180527569e-4	0.804823992120482	5	0	0.24768043010243895	1	1
ITGA5	0.013548357978629733	0.10355445701395927	7	0	0.2475606049634112	1	1
HNRNPC	0.010021516478071306	1	14	0	0.247426786876349	1	1
PPP6R3	3.368363355064467e-5	0.24205097381009308	15	0	0.24673514236605087	1	1
ACSL4	0.012487560596083315	1	11	0	0.24656711333940165	1	1
LOC113254378	0.021162712908974483	1	9	0	0.24655237179127354	1	1
APPL2	0.045189030755497545	0.16081146105516897	13	0	0.24639506277619724	1	1
NFIB	0.0054427222382789214	0.08486577992527472	7	0	0.24637091327369365	1	1
GTF2H1	0.04549833911341357	1	9	0	-0.2462440888333466	1	1
VCP	5.370964731443123e-6	3.4060595816927956e-5	5	1	0.24611864549390755	1	1
CUNH5orf22	0.009036378127311184	1	12	0	0.24562854625508862	1	1
NXPE3	0.006941369888333643	1	5	0	0.24504225100629376	1	1
ALMS1	0.04270899438138582	0.39561677379606697	6	0	-0.24495700551428518	1	1
KLHL24	3.233788725875838e-6	0.022479485220461705	10	1	0.244206397411746	1	1
MAP4	1.15636914920414e-12	0.07837275576203596	12	0	-0.24402171629885794	1	1
PEX5	0.025258984948694285	1	12	0	0.24329143966990327	1	1
KHNYN	0.04209305886682696	1	4	0	0.24318674819622849	1	1
