gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Adipose-Atrium)	pct_gene_expr	max_pct_tx_expr
PCNP	0.005364974350514625	1	8	0	-0.27388868869226723	1	1
ERBB2	0.02133446981234287	0.7915605382612065	7	0	-0.27330732918306455	1	1
GUK1	0.032531831050876384	0	2	2	-0.27325358627993634	1	1
IFT81	0.002740977748715932	1	12	0	0.27181260702122756	1	1
RPS6KC1	0.006320618542793729	0.14186055833447447	12	0	-0.2718068314509407	1	1
OXR1	0.036431500897185415	0.15382366896212585	8	0	-0.27029937554528805	1	1
SPART	0.008163114262687258	1	10	0	0.2700713029907515	1	1
MECP2	0.004940277697541391	0.03379938180394096	3	2	-0.27003652951790336	1	1
CUNH5orf22	0.0036244915589986487	1	13	0	-0.2684294379161972	1	1
HSPA4	0.0035883261973683137	0.028590979958716154	4	1	-0.2674436795762722	1	1
PLCB1	0.037545582181076655	0.01009885973170213	3	2	-0.26731172285817123	1	1
MOSPD1	0.0038030513412578427	1	9	0	-0.2672166874324311	1	1
CYLD	6.953349448268673e-4	0.3681132284490713	10	0	-0.26659812280542755	1	1
RAI14	0.03577728317209485	1	10	0	-0.2664532210334495	1	0.8333333333333334
DCUN1D2	1.478684821182289e-4	0.20151924660492984	22	0	-0.2659444552174134	1	1
MYO18A	1.058698533412733e-5	0.008477572133615281	7	1	-0.26563694493779944	1	1
ABCF3	0.023535650610188513	1	4	0	-0.26548962771316686	1	1
AP3M1	0.016006296618981952	1	8	0	-0.2648484562699677	1	1
IDS	5.888564916606765e-5	2.747198256596311e-4	5	1	0.26484804285673696	1	1
DCTN2	0.004285579816695267	3.6551537957131564e-4	3	2	0.26481024631354055	1	1
AKTIP	0.025657558767355912	0.8849841130652597	7	0	-0.264451028820832	1	1
USF1	6.1543104489119075e-6	1	14	0	-0.2637820143988028	1	1
CREBRF	0.01513031421639947	0.4954850002677187	4	0	-0.26256114062271896	1	1
TMEM123	0.04834865062471615	0.10225642392883008	3	0	0.26201212997316675	1	1
RUFY3	2.1568205914381886e-4	9.9253269056227e-4	8	1	-0.2619295752755387	1	1
KLHL32	0.011967345829514026	0.681218953411932	7	0	-0.26172989620572185	1	1
WNK1	2.684854712208893e-4	9.171886395815776e-4	9	1	0.2615314916914899	1	1
AP2B1	6.520810089063749e-4	0.07096579749678918	6	0	-0.2607658217968416	1	1
MRPS18C	0.013894790970353201	0.037779459100091464	3	1	-0.26022034811031947	1	1
DST	9.715853318072817e-28	2.909416339517921e-7	13	3	-0.2591816290782745	1	1
MRPL18	0.02133446981234287	1	3	0	0.25840661247024765	1	1
GOLGA4	8.717259961399864e-12	3.3776959868141843e-4	6	4	-0.2583803658912914	1	1
CD36	0.0452485847934929	0.006322202497799652	5	1	-0.25817984871551114	1	1
LOC113250365	0.008358197538670143	1	15	0	0.25778155169494704	1	0.6666666666666666
LOC113249104	1.3925843501381573e-9	1.7421941910444285e-8	10	2	0.25685677601913065	1	1
ACOX1	0.00842262227331708	1	8	0	-0.25558199678359744	1	1
ZNF605	0.0415325337910765	1	8	0	0.2548631591989067	1	1
BIN1	0.001627520627138973	1	15	0	0.2543537838281853	1	0.8333333333333334
RGS3	0.0019075428869872945	2.2628828756850582e-4	6	1	-0.25352274567053273	1	1
CEP85	0.04145243155865671	1	16	0	0.2534948632963782	1	1
ATP6V1B2	0.04600076191846406	0.15802541719692823	3	0	0.2525755549898917	1	1
ELF1	0.01924477262920142	1	6	0	-0.2524560913235564	1	1
RMDN2	0.006618916366589183	0.11304297102132017	5	0	-0.2521486558711342	1	1
BNIP2	0.0018222005494040136	0.05534122613634178	5	0	-0.2514126420043198	1	1
ISCA1	0.01564528678214568	0.010805683977830709	3	1	0.2513863303512331	1	1
CCDC66	0.011736696800560152	0.10792840111374945	8	0	0.25126014570148325	1	1
DARS	3.958164556564416e-6	1.8951204299773658e-4	7	1	0.25119272331213816	1	1
DNAJC9_MRPS16	0.030476360776803817	0.019844705273560914	4	1	-0.25106959661258627	1	1
ACSL4	0.004761899413872185	0.014640658212235718	7	1	-0.25083392296504736	1	1
BLOC1S1	9.2558570904058e-5	0	2	2	-0.24961354378307166	1	1
APPL1	5.253878992514086e-8	0.0019932524240204603	7	1	0.24953942740051993	1	1
TPM2	2.930842664702137e-19	8.574951398315009e-4	5	3	0.24941797663828663	1	1
AUP1	0.04737232749123824	0.9516572612234738	5	0	0.24921942260631055	1	1
DNM1L	0.0025972238791432617	0.9854378217334845	10	0	-0.2487619222108193	1	1
GAA	0.01032930568716244	1	11	0	-0.24800454778934597	1	0.8333333333333334
PLEKHB2	3.6611926964017294e-7	0.0028410123985192744	5	1	0.24785508850688698	1	1
AP1B1	0.0327712264990078	1	12	0	-0.24778706346932	1	1
ACBD4	0.016537796053035184	1	13	0	-0.24728753366305783	1	0.8333333333333334
CEP44	0.04978562529050883	0.6290355023446648	9	0	-0.2471867459414335	1	1
GGA1	0.006789033041087727	0.014392820528375459	5	1	-0.246734303857476	1	1
AMPD2	0.01140053223177506	1	12	0	-0.24629195152145164	1	0.8333333333333334
STX17	0.004563356132203355	1	8	0	-0.2456298778841486	1	1
SESTD1	0.003108008085018073	0.5289504660529385	13	0	-0.2454328509989521	1	1
OPTN	0.004285537321948836	0.08999163964953157	7	0	0.24506840983242342	1	1
ARIH2	9.278047343479604e-4	1	5	0	-0.24468824625360114	1	1
TMEM131	0.037817378428805816	1	3	0	0.24450482529826634	1	1
PCBP2	0.02559328141268877	0.7557989536753204	12	0	0.24361403372728163	1	1
NASP	0.002477677605867975	0.11553357236551938	5	0	-0.24325266357704045	1	1
DCAF8	0.020750214555313406	1	9	0	-0.24305522916878491	1	1
SLC25A44	0.012989734228716134	0.533536870874536	4	0	-0.24280376363741504	1	1
LOC113254434	2.1653982548492147e-7	0.021046099478500863	15	1	-0.24192965616186424	1	1
FUNDC2	9.353838536711852e-6	2.705016096857482e-6	3	2	0.24183322141859598	1	1
RAB28	5.621900685485443e-6	0.2662545726942812	6	0	0.24139212243060482	1	1
SDHD	0.0018009321159942367	1.2034660707077485e-4	4	1	-0.23987001825858334	1	1
SLC20A2	1.202394543098479e-7	0.32057918251519796	5	0	-0.23843054551428394	1	1
SNX5	0.028576290084163482	1	5	0	-0.2375441744776119	1	1
TMX4	0.033890158260698924	0	2	2	-0.23702837043783687	1	1
CCDC9B	0.011595415829189857	0.2749868901903678	5	0	0.23650714028084782	1	1
S100A1	0.023730069220417132	0	2	2	-0.2360476975876108	1	1
SCAF8	0.026416396547986987	0.06281646463283055	5	0	-0.23570931047203347	1	1
IKBKG	0.03929378078556012	0.9411647231929847	10	0	0.23520214784134047	1	0.8333333333333334
NADK	0.04218679253318742	1	5	0	-0.23492385099192736	1	1
CALD1	7.810730771649756e-6	0.2664565696648788	11	0	-0.23445282701596565	1	1
ARHGEF7	0.014787487530132482	0.16520863840607877	13	0	0.23440465477035607	1	1
CAST	3.546393356990355e-19	0.00409023272170909	12	2	0.23296658522111122	1	1
CPT1B	6.195035989961092e-4	1	12	0	0.232092639456035	1	1
UACA	0.019075807591339068	1	10	0	-0.23142022306867283	1	1
NCOA3	0.03726641182947472	1	3	0	-0.23127273914374435	1	1
ITPRID2	0.015762870073572067	0.8464751414181295	6	0	0.230746251309917	1	1
LOC113248431	0.04688498907309121	1	15	0	-0.23055407996908805	1	1
PNRC1	0.01811784992176354	0	2	2	0.23040257844794013	1	1
AKAP13	0.0010654416772428064	0.5524380763253651	13	0	-0.23032346535562	1	1
MXRA7	0.023641496377075848	0.014230476896875848	3	1	0.2301294124798175	1	1
BCL2L13	0.04800055827394547	1	12	0	0.22927768470781773	1	1
LAMP2	0.008766942686692187	0.0021165118419740714	3	2	0.22901901480705364	1	1
EFR3A	0.009607656969158744	1	7	0	-0.22789090564076706	1	1
PPP2R5C	4.634389717001472e-4	1	11	0	0.22775019571212562	1	1
DMTN	0.0472856422341903	1	4	0	-0.2275095115411158	1	1
ARL5A	0.003315608535672316	0	2	2	0.2273924044255622	1	1
NSD1	0.028261356473810083	1	9	0	-0.22714657147134615	1	1
TSR1	0.0047650616125896605	0.33328163169685615	8	0	-0.22637729242748217	1	1
PAF1	0.0487793576736949	0.6426125436321166	4	0	0.22589146166027974	1	1
KIAA0319L	0.013290929001229884	1	9	0	-0.2257849297917397	1	1
YTHDF3	0.01951084035131248	0.2723205581445233	8	0	-0.2251676205692173	1	1
ACSL1	4.464094993208631e-4	1	14	0	-0.2247591397997162	1	1
OSBPL8	0.0019292648512561309	0.03542214289280522	13	1	0.22442680299760712	1	1
FBXO21	0.030235837367817018	0.013777679843168267	8	1	-0.2242678039442791	1	1
LAS1L	0.002154221425717749	1	17	0	-0.22355297507798155	1	1
KAT2B	0.0028244030323742375	4.2157945070888937e-4	5	1	-0.2232224020332776	1	1
ABCC9	0.02732040918929965	0.36532492703713243	14	0	0.2227315590994328	1	1
ZNF462	0.03337528958287025	1	7	0	-0.22267074036041312	1	1
ZNF664	0.018545854053306592	0.10736526151612978	5	0	0.22245003254739004	1	1
MAP3K20	3.727803730561749e-8	9.723166031728801e-8	4	2	-0.2218364069653611	1	1
PTPN2	0.016006296618981952	0.7948707384833553	7	0	-0.2214890242967692	1	1
APPL2	0.01032930568716244	0.1567930148071466	7	0	0.21940768532606514	1	1
CNBP	0.0030824201574333426	0.0044816563750167664	6	1	-0.2192161246964343	1	1
GOLGA1	0.0023424422835517196	1	5	0	-0.21845224815892683	1	1
PAM	1.3316036952871851e-37	6.867343446941796e-15	12	1	-0.21833507975097755	1	1
TNS1	0.002224048124102115	0.06825473285197893	10	0	0.21832966848800126	1	1
APBB2	0.009535796644037942	1	8	0	-0.21737723089315683	1	1
VWF	0.02012018963873025	1	10	0	-0.21675567760414538	1	1
AGL	0.020932958728099037	0.7088749069122791	7	0	-0.21583400426676289	1	1
CANX	7.867601316809954e-7	0.0011139029740858078	6	1	0.2151603407365087	1	1
FNBP1L	0.00468072929097533	0.6321591877567897	8	0	-0.21467741203020052	1	1
MAP4	3.01792472028728e-17	9.773586790716685e-4	16	1	-0.21405666810737164	1	1
DIXDC1	0.04340688237885804	1	6	0	-0.21341590061927573	1	1
SLC25A11	0.013130195367387444	1	4	0	-0.21262931600888313	1	1
ASAP3	0.03337528958287025	1	5	0	0.2124224417976551	1	1
TSPAN12	1.347921277040184e-8	0.04706054103702509	14	1	0.21212137999541414	1	1
CUNH6orf106	0.0029591757919777396	1	4	0	0.20993515654145928	1	1
ITSN2	0.016775698868982496	1	9	0	-0.20919760913441432	1	1
MPDZ	0.0018874813908642324	0.026490203171041206	10	1	-0.20846542533418191	1	1
RETREG1	0.024964414241490363	1	6	0	-0.20844631155602406	1	1
DRAM2	4.634389717001472e-4	1	11	0	-0.20827950634158593	1	1
BNIP3L	0.020872791885530647	1	5	0	-0.20822826732834265	1	1
USP9X	0.04990968952742983	0.1442982575605498	8	0	0.20816361004700248	1	1
MDC1	0.039854732633801813	1	18	0	-0.20759794113215532	1	1
INTS10	0.013223694274581766	1	11	0	0.20749909417290116	1	1
MNAT1	0.01555970738795395	1	4	0	0.2073918501883985	1	1
CTNNBL1	0.006618916366589183	0.26904793089247553	4	0	-0.2069436068343925	1	1
PDE1C	0.0094399188278007	0.01907605331052542	4	1	0.20662994424697928	1	1
LTN1	0.001706803133252636	1	8	0	-0.20600174087315018	1	1
LOC113253249	2.2889966306460963e-16	2.976669853509904e-9	5	1	-0.20594644722142463	1	1
HSP90B1	5.6187063336971995e-9	3.554560741208139e-6	4	1	0.20590682699490603	1	1
SYNE1	3.0916881260556562e-18	0.001855977155193778	12	1	0.20561132727731637	1	1
ARNT	1.6875488781471602e-4	0.6748291215012941	10	0	-0.2045692630791176	1	1
ARHGAP12	0.032459865054536255	0.08407933358580547	7	0	0.2035193809553912	1	1
NDUFS2	1.9480096961417095e-5	1.2433600735002067e-4	7	1	0.20333080171640383	1	1
RBM5	0.03562463940292811	1	14	0	-0.2029523017321617	1	1
GSTK1	0.026226275673387624	1	5	0	-0.20246635915147104	1	1
CSNK1A1	9.919381084213788e-4	9.424967625181565e-4	7	1	-0.20196207597272411	1	1
MEF2C	6.96321498502691e-4	0.17668836946594432	17	0	0.2015233097123056	1	1
UBQLN1	0.04722100101314264	1	4	0	-0.20141336763347228	1	1
ADGRL2	0.005016933096626858	0.3439945582408327	9	0	-0.20137023200536588	1	1
MFSD1	0.04137340067077548	0.9723541364930218	7	0	0.20098222543300315	1	1
RAB14	0.00499647426908556	0.011828518704775387	6	1	-0.20028989097721533	1	1
MFF	1.1091557338203512e-11	0.005500004172545855	17	2	0.20025727860549136	1	1
BZW2	8.014987148253928e-7	2.4965588444983344e-7	3	1	-0.1992043493981156	1	1
NNT	9.910756726504966e-4	1	7	0	0.1975071889205725	1	1
GPAT4	0.004341821171499048	1	7	0	-0.19687861305079593	1	1
UBE2D3	1.2070078248446054e-10	0.16158513649146736	7	0	0.19644770327008426	1	1
KLHL7	0.028162081899380124	1	9	0	0.19628138870127831	1	1
LOC113256842	4.238884214639655e-6	0.0017142487078589488	3	1	-0.1961458381744416	1	1
GRSF1	0.049056740277682524	0	2	2	0.1959996805869212	1	1
PACSIN2	0.0015362619258259536	1	13	0	0.19572929324245034	1	1
KLHDC3	0.005127638865555352	1	9	0	-0.19562344955597485	1	1
YWHAE	2.8417171114912387e-15	2.516303584017062e-5	4	1	0.1932273877402476	1	1
MVD	0.0380111614514922	1	11	0	0.19165368345697675	1	1
FXYD1	1.5967147669782495e-7	0.0039527647138939935	4	1	0.19104331565405364	1	1
SND1	0.04151812702698996	1	7	0	-0.19102035319499133	1	1
VNN1	0.02921703422106849	1	9	0	-0.19083033896879337	1	1
GTF2H1	1.744714899998087e-6	0.24499353417695194	10	0	-0.19007604606554512	1	1
EIF3L	0.02554693124976659	0.012295207119745893	5	1	0.18840834634320677	1	1
GOSR1	0.04776261702123758	1	4	0	-0.1882191884321085	1	1
LAMA2	0.003425130652818127	1	4	0	-0.1867449963381158	1	1
ND5	0.0026593544840656656	0	2	2	0.18503453640430634	1	1
TTLL5	0.03335682484680953	0.8954306159624668	11	0	-0.18472008319630545	1	0.6666666666666666
AP1S2	5.39266744568766e-4	1	5	0	0.1836654865037938	1	1
FAM45A	0.01583073318302599	1	10	0	-0.1829541583245689	1	1
MIA3	2.0064394193290134e-7	1	8	0	-0.18264258808522527	1	1
AKAP11	0.01830945277598264	0.6784105626028872	4	0	-0.18229220931442908	1	1
DMTF1	0.03345719563426282	1	15	0	-0.18018857490386808	1	1
PAFAH1B2	0.03562463940292811	0.8882541368534284	6	0	-0.17950619571931456	1	1
HNRNPH3	0.005832894450640284	1	9	0	0.1791888756310011	1	1
OAZ2	0.026416396547986987	1	3	0	-0.17879095990803096	1	1
IPO5	0.0021090669255286816	1	8	0	-0.17821496337363452	1	1
RPS6KA3	1.758010412209656e-5	1	8	0	-0.1778329230534449	1	1
IDE	0.044222878413679216	1	4	0	0.1770551522392148	1	1
IWS1	0.0011438036173381438	1	12	0	-0.17700258512829634	1	1
ATP11B	2.505410337879204e-4	0.5785142072549615	6	0	0.1762840463721917	1	1
NFE2L1	4.670040109756127e-6	0.18566702593509649	6	0	0.17597308148158108	1	1
RCN1	0.009763207861449682	1	4	0	-0.17588437465015572	1	1
CLTB	0.025765021778404326	0	2	2	0.17539332607658176	1	1
CD59	0.015681602314516152	0.0718567356866268	3	0	-0.17498660061658122	1	1
HNRNPDL	1.69032677633456e-4	1	6	0	-0.17487499181454125	1	1
TLN2	0.008163114262687258	1	10	0	-0.17478208367448023	1	1
PSMA3	0.00298652472255294	0	2	2	-0.17474556131181018	1	1
MYLK	0.0013203720194329065	1	9	0	0.1737750225004525	1	1
SFT2D2	0.01101026127555288	1	6	0	-0.1734748093848728	1	1
ZMYM4	0.031154297194616907	0.2840322380474474	6	0	-0.17287461046248556	1	1
EEF1A1	5.6684555782312155e-22	1	3	0	0.1726714563523018	1	1
LOC113244552	1.2144206764991179e-4	0.15184459345595194	4	0	-0.17224481509402317	1	1
LOC113263654	0.03574631603810419	1	15	0	-0.16813292233050603	1	1
RBM22	1.7653788897071014e-4	1	6	0	-0.16770451720669277	1	1
SERBP1	0.024030057792644492	0.018104456445229417	4	1	0.16689388867434152	1	1
DYNC1H1	0.002107186035217862	1	3	0	0.16677540315948391	1	1
HADHB	0.03383827221785109	1	9	0	-0.1659877368693594	1	1
CNOT1	1.891682981308834e-5	1	6	0	0.16538649756274906	1	1
LOC113249039	0.006696546856340494	0	2	2	0.16478258062402495	1	1
PLA2G16	8.777939166251771e-5	1	6	0	-0.16366450801060928	1	1
ETF1	0.02500725682900497	1	4	0	-0.16339490080142927	1	1
SLC25A3	3.2434090801825082e-15	0	2	2	-0.15867834226257216	1	1
SH3GLB1	2.600005679309326e-4	1	7	0	0.15658276372446067	1	1
RABGAP1L	3.4390786654448993e-4	1	3	0	-0.1564677587602864	1	1
SLC18B1	0.022107784312530517	1	18	0	0.15512842415107578	1	1
ZEB2	5.171954749354574e-5	1	9	0	-0.1550499789869395	1	1
SIRT3	9.463321559181221e-4	1	12	0	0.15492260377014055	1	1
SDCBP	0.0118099791711364	1	5	0	-0.15438960872554391	1	1
PDE3A	0.001326059068899534	1	3	0	0.14999484945166636	1	1
DDX5	4.4613813867632547e-4	1	8	0	-0.14891658946194553	1	1
LOC113267549	6.350362245760137e-4	1	4	0	-0.14859468312742397	1	1
PPDPF	0.04790513327111213	1	3	0	-0.14839782172960592	1	1
SUPT16H	0.0017494634975838447	1	3	0	-0.14473587425666748	1	1
TRIP12	3.063376609063404e-4	1	12	0	0.14390134255678977	1	1
LOC113256407	0.006808057320879789	0	2	2	0.14385662179062664	1	1
KIAA0513	0.009747726642823869	1	3	0	0.1430696358401824	1	1
SNX14	0.03191826567372184	1	17	0	-0.14201517174019324	1	1
SNURF	0.015142237085959387	1	3	0	-0.14136729655262548	1	1
HSPA9	4.542768617982217e-7	1	5	0	0.14002598596688373	1	1
STX7	0.04363485654277602	1	3	0	0.1370803747553197	1	1
CPD	1.4889444871165472e-4	1	3	0	-0.13402187537411914	1	1
RAPGEF3	0.012507412251617219	1	15	0	-0.133963929986394	1	1
CHTOP	3.3669058203214064e-5	1	15	0	-0.13239288722517656	1	1
RBPMS	0.01644640589115645	1	6	0	-0.13082334902664933	1	1
PARK7	0.00907402602282086	1	5	0	0.12994992306887423	1	1
CCDC90B	0.032459865054536255	0.01580877885185113	6	1	-0.12969496179644358	1	1
PTK2	2.119286498691284e-7	0.828378110987062	10	0	0.1286606884762842	1	1
CLK4	5.274228577422382e-4	1	19	0	0.12772947867049617	1	1
ANXA6	0.028763920677099524	0.05661787991226388	5	0	0.1273882569601245	1	1
MPRIP	0.005734483761084545	1	4	0	0.1269088488487753	1	1
IMP4	0.013894790970353201	1	6	0	0.12405178303171711	1	1
LOC113267793	9.850613998704063e-4	1	6	0	-0.12069224056195386	1	1
LOC113242011	0.027546111653674082	1	6	0	-0.12009108973179394	1	1
LOC113266825	0.0030577517369250293	1	21	0	-0.11998398862238566	1	1
ND1	0.020495609466185855	0	2	2	0.11888611342187905	1	1
LRPPRC	3.922243046568475e-4	1	5	0	-0.11863299449951696	1	1
SYTL2	0.03381385044968778	1	6	0	-0.1179870917783352	1	1
BNIP1	0.0290453762281933	1	6	0	0.11569048447754304	1	1
A4GALT	0.04282582513200738	1	20	0	0.11466620740329783	1	0.8333333333333334
YBX3	0.032531831050876384	1	4	0	-0.1144706298083163	1	1
MATR3	0.028107610374553036	1	5	0	-0.11427331113109007	1	1
HSPD1	0.0049342203521613	1	3	0	-0.11379531674248396	1	1
NAP1L1	1.2610346454224604e-16	1	7	0	-0.11256995630623039	1	1
ILF3	0.04811527298686419	0.3988001876111981	5	0	-0.1086695143309011	1	1
TPT1	3.3859722044235016e-11	1	4	0	-0.10384484972275587	1	1
HDDC2	0.038550530934509365	1	3	0	0.10078072833334686	1	1
RTCA	0.016666558440173722	1	5	0	-0.10009764970590057	1	1
SPTBN1	4.458685971545431e-4	1	5	0	0.09906435083593046	1	1
GMPS	0.036381778268790965	1	5	0	0.09752373150609109	1	1
LOC113244843	0.04185232766735993	0	2	2	0.09475200864222832	1	1
OGDH	0.037545582181076655	1	4	0	-0.09158822292017646	1	1
IFI44	0.04619373414996275	1	8	0	0.09083032012413969	1	1
RAD21	0.006320618542793729	1	10	0	-0.0904821342066705	1	1
RPL13A	1.1363119258267754e-5	0	2	2	0.08982878606397338	1	1
PSAP	0.0315421862955771	1	3	0	0.0895889370503941	1	1
UGP2	0.04438540212004564	1	9	0	0.08857187949036278	1	1
GOT2	0.04340688237885804	1	4	0	0.08548291533197536	1	1
SUCLG1	0.0011936446743333877	1	4	0	-0.08090479473864634	1	1
VCP	0.034148933527016846	1	5	0	0.07548889289871638	1	1
TMED2	0.01646755618646675	0	2	2	0.07527005136099063	1	1
GSN	4.761082103094191e-5	1	5	0	0.07045257404516003	1	1
ALDOA	2.2863833008409033e-4	1	4	0	0.062383293777328874	1	1
ACTB	0.0118099791711364	0	2	2	0.061307397779069794	1	1
ND4	0.02408664110354017	1	3	0	0.045214950631943675	1	1
