Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots	ursAme.longCDS.prots	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0019231			transcript_ENSUAMT00000000427		
OG0019232			transcript_ENSUAMT00000028911		
OG0019233			transcript_ENSUAMT00000028237		
OG0019234			transcript_ENSUAMT00000004030		
OG0019235			transcript_ENSUAMT00000004002		
OG0019236			transcript_ENSUAMT00000020351		
OG0019237			transcript_ENSUAMT00000000423		
OG0019238			transcript_ENSUAMT00000034463		
OG0019239			transcript_ENSUAMT00000033746		
OG0019240			transcript_ENSUAMT00000033747		
OG0019241			transcript_ENSUAMT00000004551		
OG0019242			transcript_ENSUAMT00000001424		
OG0019243			transcript_ENSUAMT00000018549		
OG0019244			transcript_ENSUAMT00000013479		
OG0019245			transcript_ENSUAMT00000011607		
OG0019246			transcript_ENSUAMT00000035933		
OG0019247			transcript_ENSUAMT00000001432		
OG0019248			transcript_ENSUAMT00000024186		
OG0019249			transcript_ENSUAMT00000039857		
OG0019250			transcript_ENSUAMT00000011045		
OG0019251			transcript_ENSUAMT00000037013		
OG0019252			transcript_ENSUAMT00000000918		
OG0019253			transcript_ENSUAMT00000018715		
OG0019254			transcript_ENSUAMT00000011919		
OG0019255			transcript_ENSUAMT00000016948		
OG0019256			transcript_ENSUAMT00000040625		
OG0019257			transcript_ENSUAMT00000035118		
OG0019258			transcript_ENSUAMT00000037927		
OG0019259			transcript_ENSUAMT00000033348		
OG0019260			transcript_ENSUAMT00000038179		
OG0019261			transcript_ENSUAMT00000011110		
OG0019262			transcript_ENSUAMT00000001393		
OG0019263			transcript_ENSUAMT00000020867		
OG0019264			transcript_ENSUAMT00000011522		
OG0019265			transcript_ENSUAMT00000007824		
OG0019266			transcript_ENSUAMT00000014800		
OG0019267			transcript_ENSUAMT00000005578		
OG0019268			transcript_ENSUAMT00000008281		
OG0019269			transcript_ENSUAMT00000019632		
OG0019270			transcript_ENSUAMT00000033019		
OG0019271			transcript_ENSUAMT00000033021		
OG0019272			transcript_ENSUAMT00000041646		
OG0019273			transcript_ENSUAMT00000036920		
OG0019274			transcript_ENSUAMT00000035518		
OG0019275			transcript_ENSUAMT00000035526		
OG0019276			transcript_ENSUAMT00000005944		
OG0019277			transcript_ENSUAMT00000007846		
OG0019278			transcript_ENSUAMT00000024838		
OG0019279			transcript_ENSUAMT00000023065		
OG0019280			transcript_ENSUAMT00000019329		
OG0019281			transcript_ENSUAMT00000010120		
OG0019282			transcript_ENSUAMT00000004481		
OG0019283			transcript_ENSUAMT00000024443		
OG0019284			transcript_ENSUAMT00000002942		
OG0019285			transcript_ENSUAMT00000029123		
OG0019286			transcript_ENSUAMT00000004400		
OG0019287			transcript_ENSUAMT00000014266		
OG0019288			transcript_ENSUAMT00000037829		
OG0019289			transcript_ENSUAMT00000006368		
OG0019290			transcript_ENSUAMT00000026408		
OG0019291			transcript_ENSUAMT00000021811		
OG0019292			transcript_ENSUAMT00000026167		
OG0019293			transcript_ENSUAMT00000034678		
OG0019294			transcript_ENSUAMT00000021195		
OG0019295			transcript_ENSUAMT00000023572		
OG0019296			transcript_ENSUAMT00000012865		
OG0019297			transcript_ENSUAMT00000021506		
OG0019298			transcript_ENSUAMT00000008741		
OG0019299			transcript_ENSUAMT00000001528		
OG0019300			transcript_ENSUAMT00000030934		
OG0019301			transcript_ENSUAMT00000011773		
OG0019302			transcript_ENSUAMT00000008076		
OG0019303			transcript_ENSUAMT00000019404		
OG0019304			transcript_ENSUAMT00000019406		
OG0019305			transcript_ENSUAMT00000029956		
OG0019306			transcript_ENSUAMT00000032889		
OG0019307			transcript_ENSUAMT00000019135		
OG0019308			transcript_ENSUAMT00000032420		
OG0019309			transcript_ENSUAMT00000001413		
OG0019310			transcript_ENSUAMT00000001365		
OG0019311			transcript_ENSUAMT00000031402		
OG0019312			transcript_ENSUAMT00000002800		
OG0019313			transcript_ENSUAMT00000021502		
OG0019314			transcript_ENSUAMT00000021297		
OG0019315			transcript_ENSUAMT00000013464		
OG0019316			transcript_ENSUAMT00000023021		
OG0019317			transcript_ENSUAMT00000023028		
OG0019318			transcript_ENSUAMT00000011050		
OG0019319			transcript_ENSUAMT00000016936		
OG0019320			transcript_ENSUAMT00000024015		
OG0019321			transcript_ENSUAMT00000002994		
OG0019322			transcript_ENSUAMT00000040157		
OG0019323			transcript_ENSUAMT00000011713		
OG0019324			transcript_ENSUAMT00000040094		
OG0019325			transcript_ENSUAMT00000011849		
OG0019326			transcript_ENSUAMT00000030425		
OG0019327			transcript_ENSUAMT00000030428		
OG0019328			transcript_ENSUAMT00000001203		
OG0019329			transcript_ENSUAMT00000009082		
OG0019330			transcript_ENSUAMT00000027243		
OG0019331			transcript_ENSUAMT00000036566		
OG0019332			transcript_ENSUAMT00000041356		
OG0019333			transcript_ENSUAMT00000003958		
OG0019334			transcript_ENSUAMT00000001382		
OG0019335			transcript_ENSUAMT00000000176		
OG0019336			transcript_ENSUAMT00000026033		
OG0019337			transcript_ENSUAMT00000012864		
OG0019338			transcript_ENSUAMT00000012872		
OG0019339			transcript_ENSUAMT00000014932		
OG0019340			transcript_ENSUAMT00000030075		
OG0019341			transcript_ENSUAMT00000006964		
OG0019342			transcript_ENSUAMT00000006676		
OG0019343			transcript_ENSUAMT00000020339		
OG0019344			transcript_ENSUAMT00000017463		
OG0019345			transcript_ENSUAMT00000032876		
OG0019346			transcript_ENSUAMT00000040895		
OG0019347			transcript_ENSUAMT00000020570		
OG0019348			transcript_ENSUAMT00000028004		
OG0019349			transcript_ENSUAMT00000003408		
OG0019350			transcript_ENSUAMT00000036330		
OG0019351			transcript_ENSUAMT00000020153		
OG0019352			transcript_ENSUAMT00000037063		
OG0019353			transcript_ENSUAMT00000026310		
OG0019354			transcript_ENSUAMT00000001448		
OG0019355			transcript_ENSUAMT00000016010		
OG0019356			transcript_ENSUAMT00000016019		
OG0019357			transcript_ENSUAMT00000029369		
OG0019358			transcript_ENSUAMT00000004693		
OG0019359			transcript_ENSUAMT00000008955		
OG0019360			transcript_ENSUAMT00000033222		
OG0019361			transcript_ENSUAMT00000015815		
OG0019362			transcript_ENSUAMT00000021645		
OG0019363			transcript_ENSUAMT00000002278		
OG0019364			transcript_ENSUAMT00000000984		
OG0019365			transcript_ENSUAMT00000003005		
OG0019366			transcript_ENSUAMT00000001326		
OG0019367			transcript_ENSUAMT00000022624		
OG0019368			transcript_ENSUAMT00000021673		
OG0019369			transcript_ENSUAMT00000038851		
OG0019370			transcript_ENSUAMT00000004229		
OG0019371			transcript_ENSUAMT00000033187		
OG0019372			transcript_ENSUAMT00000007062		
OG0019373			transcript_ENSUAMT00000014525		
OG0019374			transcript_ENSUAMT00000023962		
OG0019375			transcript_ENSUAMT00000041449		
OG0019376			transcript_ENSUAMT00000026184		
OG0019377			transcript_ENSUAMT00000022894		
OG0019378			transcript_ENSUAMT00000028925		
OG0019379			transcript_ENSUAMT00000007370		
OG0019380			transcript_ENSUAMT00000006025		
OG0019381			transcript_ENSUAMT00000013767		
OG0019382			transcript_ENSUAMT00000037328		
OG0019383			transcript_ENSUAMT00000038702		
OG0019384			transcript_ENSUAMT00000035857		
OG0019385			transcript_ENSUAMT00000014425		
OG0019386			transcript_ENSUAMT00000031212		
OG0019387			transcript_ENSUAMT00000034507		
OG0019388			transcript_ENSUAMT00000019190		
OG0019389			transcript_ENSUAMT00000032760		
OG0019390			transcript_ENSUAMT00000005128		
OG0019391			transcript_ENSUAMT00000005344		
OG0019392			transcript_ENSUAMT00000024960		
OG0019393			transcript_ENSUAMT00000012381		
OG0019394			transcript_ENSUAMT00000039892		
OG0019395			transcript_ENSUAMT00000032929		
OG0019396			transcript_ENSUAMT00000032979		
OG0019397			transcript_ENSUAMT00000022446		
OG0019398			transcript_ENSUAMT00000026668		
OG0019399			transcript_ENSUAMT00000019740		
OG0019400			transcript_ENSUAMT00000030947		
OG0019401			transcript_ENSUAMT00000010553		
OG0019402			transcript_ENSUAMT00000038826		
OG0019403			transcript_ENSUAMT00000040992		
OG0019404			transcript_ENSUAMT00000004853		
OG0019405			transcript_ENSUAMT00000026862		
OG0019406			transcript_ENSUAMT00000036961		
OG0019407			transcript_ENSUAMT00000036962		
OG0019408			transcript_ENSUAMT00000024214		
OG0019409			transcript_ENSUAMT00000002955		
OG0019410			transcript_ENSUAMT00000027214		
OG0019411			transcript_ENSUAMT00000013397		
OG0019412			transcript_ENSUAMT00000019214		
OG0019413			transcript_ENSUAMT00000020907		
OG0019414			transcript_ENSUAMT00000010012		
OG0019415			transcript_ENSUAMT00000013188		
OG0019416			transcript_ENSUAMT00000013657		
OG0019417			transcript_ENSUAMT00000036064		
OG0019418			transcript_ENSUAMT00000036103		
OG0019419			transcript_ENSUAMT00000009671		
OG0019420			transcript_ENSUAMT00000019910		
OG0019421			transcript_ENSUAMT00000008932		
OG0019422			transcript_ENSUAMT00000003628		
OG0019423			transcript_ENSUAMT00000022594		
OG0019424			transcript_ENSUAMT00000019864		
OG0019425			transcript_ENSUAMT00000003677		
OG0019426			transcript_ENSUAMT00000032384		
OG0019427			transcript_ENSUAMT00000036896		
OG0019428			transcript_ENSUAMT00000001739		
OG0019429			transcript_ENSUAMT00000011138		
OG0019430			transcript_ENSUAMT00000027038		
OG0019431			transcript_ENSUAMT00000002389		
OG0019432			transcript_ENSUAMT00000033970		
OG0019433			transcript_ENSUAMT00000005313		
OG0019434			transcript_ENSUAMT00000005374		
OG0019435			transcript_ENSUAMT00000015456		
OG0019436			transcript_ENSUAMT00000021021		
OG0019437			transcript_ENSUAMT00000011120		
OG0019438			transcript_ENSUAMT00000002829		
OG0019439			transcript_ENSUAMT00000018070		
OG0019440			transcript_ENSUAMT00000012427		
OG0019441			transcript_ENSUAMT00000033301		
OG0019442			transcript_ENSUAMT00000037226		
OG0019443			transcript_ENSUAMT00000037246		
OG0019444			transcript_ENSUAMT00000037248		
OG0019445			transcript_ENSUAMT00000037518		
OG0019446			transcript_ENSUAMT00000016015		
OG0019447			transcript_ENSUAMT00000013162		
OG0019448			transcript_ENSUAMT00000013217		
OG0019449			transcript_ENSUAMT00000013223		
OG0019450			transcript_ENSUAMT00000014775		
OG0019451			transcript_ENSUAMT00000015691		
OG0019452			transcript_ENSUAMT00000040551		
OG0019453			transcript_ENSUAMT00000021748		
OG0019454			transcript_ENSUAMT00000034501		
OG0019455			transcript_ENSUAMT00000004690		
OG0019456			transcript_ENSUAMT00000008813		
OG0019457			transcript_ENSUAMT00000029720		
OG0019458			transcript_ENSUAMT00000008746		
OG0019459			transcript_ENSUAMT00000008747		
OG0019460			transcript_ENSUAMT00000013935		
OG0019461			transcript_ENSUAMT00000009869		
OG0019462			transcript_ENSUAMT00000022266		
OG0019463			transcript_ENSUAMT00000019842		
OG0019464			transcript_ENSUAMT00000014982		
OG0019465			transcript_ENSUAMT00000015788		
OG0019466			transcript_ENSUAMT00000009445		
OG0019467			transcript_ENSUAMT00000020511		
OG0019468			transcript_ENSUAMT00000039173		
OG0019469			transcript_ENSUAMT00000039174		
OG0019470			transcript_ENSUAMT00000002641		
OG0019471			transcript_ENSUAMT00000003948		
OG0019472			transcript_ENSUAMT00000036981		
OG0019473			transcript_ENSUAMT00000014467		
OG0019474			transcript_ENSUAMT00000018920		
OG0019475			transcript_ENSUAMT00000005793		
OG0019476			transcript_ENSUAMT00000004308		
OG0019477			transcript_ENSUAMT00000036360		
OG0019478			transcript_ENSUAMT00000028446		
OG0019479			transcript_ENSUAMT00000002032		
OG0019480			transcript_ENSUAMT00000032718		
OG0019481			transcript_ENSUAMT00000011700		
OG0019482			transcript_ENSUAMT00000012536		
OG0019483			transcript_ENSUAMT00000018934		
OG0019484			transcript_ENSUAMT00000014093		
OG0019485			transcript_ENSUAMT00000002936		
OG0019486			transcript_ENSUAMT00000019143		
OG0019487			transcript_ENSUAMT00000036188		
OG0019488			transcript_ENSUAMT00000014255		
OG0019489			transcript_ENSUAMT00000014260		
OG0019490			transcript_ENSUAMT00000000719		
OG0019491			transcript_ENSUAMT00000011091		
OG0019492			transcript_ENSUAMT00000011092		
OG0019493			transcript_ENSUAMT00000016406		
OG0019494			transcript_ENSUAMT00000038695		
OG0019495			transcript_ENSUAMT00000000573		
OG0019496			transcript_ENSUAMT00000000747		
OG0019497			transcript_ENSUAMT00000004575		
OG0019498			transcript_ENSUAMT00000026356		
OG0019499			transcript_ENSUAMT00000001233		
OG0019500			transcript_ENSUAMT00000003329		
OG0019501			transcript_ENSUAMT00000009938		
OG0019502			transcript_ENSUAMT00000009942		
OG0019503			transcript_ENSUAMT00000034630		
OG0019504			transcript_ENSUAMT00000034632		
OG0019505			transcript_ENSUAMT00000024619		
OG0019506			transcript_ENSUAMT00000037024		
OG0019507			transcript_ENSUAMT00000028386		
OG0019508			transcript_ENSUAMT00000010157		
OG0019509			transcript_ENSUAMT00000024296		
OG0019510			transcript_ENSUAMT00000036926		
OG0019511			transcript_ENSUAMT00000001462		
OG0019512			transcript_ENSUAMT00000034082		
OG0019513			transcript_ENSUAMT00000010909		
OG0019514			transcript_ENSUAMT00000021620		
OG0019515			transcript_ENSUAMT00000010448		
OG0019516			transcript_ENSUAMT00000027391		
OG0019517			transcript_ENSUAMT00000015957		
OG0019518			transcript_ENSUAMT00000011312		
OG0019519			transcript_ENSUAMT00000023460		
OG0019520			transcript_ENSUAMT00000023469		
OG0019521			transcript_ENSUAMT00000009965		
OG0019522			transcript_ENSUAMT00000009967		
OG0019523			transcript_ENSUAMT00000014709		
OG0019524			transcript_ENSUAMT00000026859		
OG0019525			transcript_ENSUAMT00000000510		
OG0019526			transcript_ENSUAMT00000030936		
OG0019527			transcript_ENSUAMT00000028058		
OG0019528			transcript_ENSUAMT00000041598		
OG0019529			transcript_ENSUAMT00000002312		
OG0019530			transcript_ENSUAMT00000032906		
OG0019531			transcript_ENSUAMT00000027279		
OG0019532			transcript_ENSUAMT00000018147		
OG0019533			transcript_ENSUAMT00000013033		
OG0019534			transcript_ENSUAMT00000023740		
OG0019535			transcript_ENSUAMT00000007209		
OG0019536			transcript_ENSUAMT00000032854		
OG0019537			transcript_ENSUAMT00000003704		
OG0019538			transcript_ENSUAMT00000019958		
OG0019539			transcript_ENSUAMT00000004830		
OG0019540			transcript_ENSUAMT00000029225		
OG0019541			transcript_ENSUAMT00000036868		
OG0019542			transcript_ENSUAMT00000015170		
OG0019543			transcript_ENSUAMT00000038472		
OG0019544			transcript_ENSUAMT00000013541		
OG0019545			transcript_ENSUAMT00000037741		
OG0019546			transcript_ENSUAMT00000005782		
OG0019547			transcript_ENSUAMT00000006510		
OG0019548			transcript_ENSUAMT00000021486		
OG0019549			transcript_ENSUAMT00000001598		
OG0019550			transcript_ENSUAMT00000040328		
OG0019551			transcript_ENSUAMT00000011224		
OG0019552			transcript_ENSUAMT00000030026		
OG0019553			transcript_ENSUAMT00000024924		
OG0019554			transcript_ENSUAMT00000024972		
OG0019555			transcript_ENSUAMT00000001862		
OG0019556			transcript_ENSUAMT00000010873		
OG0019557			transcript_ENSUAMT00000016812		
OG0019558			transcript_ENSUAMT00000040088		
OG0019559			transcript_ENSUAMT00000010237		
OG0019560			transcript_ENSUAMT00000014909		
OG0019561			transcript_ENSUAMT00000022925		
OG0019562			transcript_ENSUAMT00000021083		
OG0019563			transcript_ENSUAMT00000019235		
OG0019564			transcript_ENSUAMT00000023048		
OG0019565			transcript_ENSUAMT00000004627		
OG0019566			transcript_ENSUAMT00000010320		
OG0019567			transcript_ENSUAMT00000000501		
OG0019568			transcript_ENSUAMT00000011173		
OG0019569			transcript_ENSUAMT00000025544		
OG0019570			transcript_ENSUAMT00000006279		
OG0019571			transcript_ENSUAMT00000020884		
OG0019572			transcript_ENSUAMT00000014770		
OG0019573			transcript_ENSUAMT00000032154		
OG0019574			transcript_ENSUAMT00000032156		
OG0019575			transcript_ENSUAMT00000001089		
OG0019576			transcript_ENSUAMT00000008973		
OG0019577			transcript_ENSUAMT00000036572		
OG0019578			transcript_ENSUAMT00000018608		
OG0019579			transcript_ENSUAMT00000023747		
OG0019580			transcript_ENSUAMT00000012189		
OG0019581			transcript_ENSUAMT00000014145		
OG0019582			transcript_ENSUAMT00000018768		
OG0019583			transcript_ENSUAMT00000036762		
OG0019584			transcript_ENSUAMT00000031186		
OG0019585			transcript_ENSUAMT00000024616		
OG0019586			transcript_ENSUAMT00000041559		
OG0019587			transcript_ENSUAMT00000031740		
OG0019588			transcript_ENSUAMT00000010113		
OG0019589			transcript_ENSUAMT00000005118		
OG0019590			transcript_ENSUAMT00000031107		
OG0019591			transcript_ENSUAMT00000008341		
OG0019592			transcript_ENSUAMT00000034764		
OG0019593			transcript_ENSUAMT00000008377		
OG0019594			transcript_ENSUAMT00000008381		
OG0019595			transcript_ENSUAMT00000024130		
OG0019596			transcript_ENSUAMT00000017642		
OG0019597			transcript_ENSUAMT00000007692		
OG0019598			transcript_ENSUAMT00000027762		
OG0019599			transcript_ENSUAMT00000025402		
OG0019600			transcript_ENSUAMT00000012365		
OG0019601			transcript_ENSUAMT00000019477		
OG0019602			transcript_ENSUAMT00000012932		
OG0019603			transcript_ENSUAMT00000014774		
OG0019604			transcript_ENSUAMT00000008659		
OG0019605			transcript_ENSUAMT00000020854		
OG0019606			transcript_ENSUAMT00000035061		
OG0019607			transcript_ENSUAMT00000032374		
OG0019608			transcript_ENSUAMT00000037075		
OG0019609			transcript_ENSUAMT00000037077		
OG0019610			transcript_ENSUAMT00000016732		
OG0019611			transcript_ENSUAMT00000002912		
OG0019612			transcript_ENSUAMT00000002922		
OG0019613			transcript_ENSUAMT00000032653		
OG0019614			transcript_ENSUAMT00000032654		
OG0019615			transcript_ENSUAMT00000001088		
OG0019616			transcript_ENSUAMT00000015517		
OG0019617			transcript_ENSUAMT00000018859		
OG0019618			transcript_ENSUAMT00000007158		
OG0019619			transcript_ENSUAMT00000040960		
OG0019620			transcript_ENSUAMT00000008526		
OG0019621			transcript_ENSUAMT00000016744		
OG0019622			transcript_ENSUAMT00000001881		
OG0019623			transcript_ENSUAMT00000012437		
OG0019624			transcript_ENSUAMT00000025026		
OG0019625			transcript_ENSUAMT00000015808		
OG0019626			transcript_ENSUAMT00000032198		
OG0019627			transcript_ENSUAMT00000027784		
OG0019628			transcript_ENSUAMT00000040218		
OG0019629			transcript_ENSUAMT00000026089		
OG0019630			transcript_ENSUAMT00000026231		
OG0019631			transcript_ENSUAMT00000032380		
OG0019632			transcript_ENSUAMT00000037897		
OG0019633			transcript_ENSUAMT00000017499		
OG0019634			transcript_ENSUAMT00000010677		
OG0019635			transcript_ENSUAMT00000008562		
OG0019636			transcript_ENSUAMT00000002522		
OG0019637			transcript_ENSUAMT00000014115		
OG0019638			transcript_ENSUAMT00000014124		
OG0019639			transcript_ENSUAMT00000006798		
OG0019640			transcript_ENSUAMT00000033381		
OG0019641			transcript_ENSUAMT00000005147		
OG0019642			transcript_ENSUAMT00000011786		
OG0019643			transcript_ENSUAMT00000001993		
OG0019644			transcript_ENSUAMT00000012216		
OG0019645			transcript_ENSUAMT00000026499		
OG0019646			transcript_ENSUAMT00000023167		
OG0019647			transcript_ENSUAMT00000019582		
OG0019648			transcript_ENSUAMT00000004661		
OG0019649			transcript_ENSUAMT00000007416		
OG0019650			transcript_ENSUAMT00000029433		
OG0019651			transcript_ENSUAMT00000000122		
OG0019652			transcript_ENSUAMT00000020123		
OG0019653			transcript_ENSUAMT00000004407		
OG0019654			transcript_ENSUAMT00000018103		
OG0019655			transcript_ENSUAMT00000007742		
OG0019656			transcript_ENSUAMT00000005245		
OG0019657			transcript_ENSUAMT00000011114		
OG0019658			transcript_ENSUAMT00000023200		
OG0019659			transcript_ENSUAMT00000039883		
OG0019660			transcript_ENSUAMT00000020536		
OG0019661			transcript_ENSUAMT00000000879		
OG0019662			transcript_ENSUAMT00000037777		
OG0019663			transcript_ENSUAMT00000037781		
OG0019664			transcript_ENSUAMT00000008427		
OG0019665			transcript_ENSUAMT00000033100		
OG0019666			transcript_ENSUAMT00000035978		
OG0019667			transcript_ENSUAMT00000027323		
OG0019668			transcript_ENSUAMT00000040838		
OG0019669			transcript_ENSUAMT00000032009		
OG0019670			transcript_ENSUAMT00000007014		
OG0019671			transcript_ENSUAMT00000003415		
OG0019672			transcript_ENSUAMT00000002496		
OG0019673			transcript_ENSUAMT00000009936		
OG0019674			transcript_ENSUAMT00000001420		
OG0019675			transcript_ENSUAMT00000025665		
OG0019676			transcript_ENSUAMT00000033480		
OG0019677			transcript_ENSUAMT00000040629		
OG0019678			transcript_ENSUAMT00000014111		
OG0019679			transcript_ENSUAMT00000005770		
OG0019680			transcript_ENSUAMT00000021508		
OG0019681			transcript_ENSUAMT00000012919		
OG0019682			transcript_ENSUAMT00000002733		
OG0019683			transcript_ENSUAMT00000015582		
OG0019684			transcript_ENSUAMT00000022400		
OG0019685			transcript_ENSUAMT00000037144		
OG0019686			transcript_ENSUAMT00000039233		
OG0019687			transcript_ENSUAMT00000003535		
OG0019688			transcript_ENSUAMT00000012118		
OG0019689			transcript_ENSUAMT00000006870		
OG0019690			transcript_ENSUAMT00000006901		
OG0019691			transcript_ENSUAMT00000017003		
OG0019692			transcript_ENSUAMT00000032428		
OG0019693			transcript_ENSUAMT00000007675		
OG0019694			transcript_ENSUAMT00000031931		
OG0019695			transcript_ENSUAMT00000018676		
OG0019696			transcript_ENSUAMT00000034249		
OG0019697			transcript_ENSUAMT00000039271		
OG0019698			transcript_ENSUAMT00000030370		
OG0019699			transcript_ENSUAMT00000041463		
OG0019700			transcript_ENSUAMT00000018194		
OG0019701			transcript_ENSUAMT00000008378		
OG0019702			transcript_ENSUAMT00000013534		
OG0019703			transcript_ENSUAMT00000025857		
OG0019704			transcript_ENSUAMT00000011549		
OG0019705			transcript_ENSUAMT00000011569		
OG0019706			transcript_ENSUAMT00000037280		
OG0019707			transcript_ENSUAMT00000037282		
OG0019708			transcript_ENSUAMT00000031936		
OG0019709			transcript_ENSUAMT00000003113		
OG0019710			transcript_ENSUAMT00000003117		
OG0019711			transcript_ENSUAMT00000024592		
OG0019712			transcript_ENSUAMT00000027644		
OG0019713			transcript_ENSUAMT00000028210		
OG0019714			transcript_ENSUAMT00000036777		
OG0019715			transcript_ENSUAMT00000036620		
OG0019716			transcript_ENSUAMT00000000693		
OG0019717			transcript_ENSUAMT00000041611		
OG0019718			transcript_ENSUAMT00000003887		
OG0019719			transcript_ENSUAMT00000005045		
OG0019720			transcript_ENSUAMT00000023742		
OG0019721			transcript_ENSUAMT00000037878		
OG0019722			transcript_ENSUAMT00000010420		
OG0019723			transcript_ENSUAMT00000025131		
OG0019724			transcript_ENSUAMT00000040870		
OG0019725			transcript_ENSUAMT00000005863		
OG0019726			transcript_ENSUAMT00000025137		
OG0019727			transcript_ENSUAMT00000013620		
OG0019728			transcript_ENSUAMT00000032542		
OG0019729			transcript_ENSUAMT00000004901		
OG0019730			transcript_ENSUAMT00000014589		
OG0019731			transcript_ENSUAMT00000000352		
OG0019732			transcript_ENSUAMT00000038824		
OG0019733			transcript_ENSUAMT00000040043		
OG0019734			transcript_ENSUAMT00000040056		
OG0019735			transcript_ENSUAMT00000001401		
OG0019736			transcript_ENSUAMT00000038925		
OG0019737			transcript_ENSUAMT00000008528		
OG0019738			transcript_ENSUAMT00000005933		
OG0019739			transcript_ENSUAMT00000023301		
OG0019740			transcript_ENSUAMT00000002884		
OG0019741			transcript_ENSUAMT00000028314		
OG0019742			transcript_ENSUAMT00000038149		
OG0019743			transcript_ENSUAMT00000016665		
OG0019744			transcript_ENSUAMT00000033722		
OG0019745			transcript_ENSUAMT00000024837		
OG0019746			transcript_ENSUAMT00000031592		
OG0019747			transcript_ENSUAMT00000023106		
OG0019748			transcript_ENSUAMT00000019823		
OG0019749			transcript_ENSUAMT00000033461		
OG0019750			transcript_ENSUAMT00000028828		
OG0019751			transcript_ENSUAMT00000008758		
OG0019752			transcript_ENSUAMT00000033013		
OG0019753			transcript_ENSUAMT00000002205		
OG0019754			transcript_ENSUAMT00000001200		
OG0019755			transcript_ENSUAMT00000003433		
OG0019756			transcript_ENSUAMT00000039916		
OG0019757			transcript_ENSUAMT00000000066		
OG0019758			transcript_ENSUAMT00000027911		
OG0019759			transcript_ENSUAMT00000020087		
OG0019760			transcript_ENSUAMT00000003803		
OG0019761			transcript_ENSUAMT00000000336		
OG0019762			transcript_ENSUAMT00000031388		
OG0019763			transcript_ENSUAMT00000005038		
OG0019764			transcript_ENSUAMT00000033429		
OG0019765			transcript_ENSUAMT00000028868		
OG0019766			transcript_ENSUAMT00000010869		
OG0019767			transcript_ENSUAMT00000039594		
OG0019768			transcript_ENSUAMT00000027763		
OG0019769			transcript_ENSUAMT00000034359		
OG0019770			transcript_ENSUAMT00000036656		
OG0019771			transcript_ENSUAMT00000005603		
OG0019772			transcript_ENSUAMT00000011852		
OG0019773			transcript_ENSUAMT00000025338		
OG0019774			transcript_ENSUAMT00000025648		
OG0019775			transcript_ENSUAMT00000023599		
OG0019776			transcript_ENSUAMT00000021867		
OG0019777			transcript_ENSUAMT00000016363		
OG0019778			transcript_ENSUAMT00000026213		
OG0019779			transcript_ENSUAMT00000035756		
OG0019780			transcript_ENSUAMT00000021132		
OG0019781			transcript_ENSUAMT00000009977		
OG0019782			transcript_ENSUAMT00000035613		
OG0019783			transcript_ENSUAMT00000028130		
OG0019784			transcript_ENSUAMT00000041758		
OG0019785			transcript_ENSUAMT00000031871		
OG0019786			transcript_ENSUAMT00000020519		
OG0019787			transcript_ENSUAMT00000003051		
OG0019788			transcript_ENSUAMT00000011776		
OG0019789			transcript_ENSUAMT00000022581		
OG0019790			transcript_ENSUAMT00000011321		
OG0019791			transcript_ENSUAMT00000030681		
OG0019792			transcript_ENSUAMT00000024205		
OG0019793			transcript_ENSUAMT00000034214		
OG0019794			transcript_ENSUAMT00000034225		
OG0019795			transcript_ENSUAMT00000034236		
OG0019796			transcript_ENSUAMT00000030682		
OG0019797			transcript_ENSUAMT00000038050		
OG0019798			transcript_ENSUAMT00000003327		
OG0019799			transcript_ENSUAMT00000032865		
OG0019800			transcript_ENSUAMT00000013000		
OG0019801			transcript_ENSUAMT00000041118		
OG0019802			transcript_ENSUAMT00000034395		
OG0019803			transcript_ENSUAMT00000018738		
OG0019804			transcript_ENSUAMT00000006696		
OG0019805			transcript_ENSUAMT00000033589		
OG0019806			transcript_ENSUAMT00000007763		
OG0019807			transcript_ENSUAMT00000010472		
OG0019808			transcript_ENSUAMT00000041367		
OG0019809			transcript_ENSUAMT00000013787		
OG0019810			transcript_ENSUAMT00000016281		
OG0019811			transcript_ENSUAMT00000021913		
OG0019812			transcript_ENSUAMT00000024009		
OG0019813			transcript_ENSUAMT00000000321		
OG0019814			transcript_ENSUAMT00000025678		
OG0019815			transcript_ENSUAMT00000032668		
OG0019816			transcript_ENSUAMT00000028927		
OG0019817			transcript_ENSUAMT00000035414		
OG0019818			transcript_ENSUAMT00000032665		
OG0019819			transcript_ENSUAMT00000016623		
OG0019820			transcript_ENSUAMT00000000035		
OG0019821			transcript_ENSUAMT00000031431		
OG0019822			transcript_ENSUAMT00000014917		
OG0019823			transcript_ENSUAMT00000012201		
OG0019824			transcript_ENSUAMT00000037278		
OG0019825			transcript_ENSUAMT00000033991		
OG0019826			transcript_ENSUAMT00000013523		
OG0019827			transcript_ENSUAMT00000027117		
OG0019828			transcript_ENSUAMT00000027120		
OG0019829			transcript_ENSUAMT00000027131		
OG0019830			transcript_ENSUAMT00000027132		
OG0019831			transcript_ENSUAMT00000036884		
OG0019832			transcript_ENSUAMT00000019876		
OG0019833			transcript_ENSUAMT00000026459		
OG0019834			transcript_ENSUAMT00000031108		
OG0019835			transcript_ENSUAMT00000031110		
