orthogroup1	humanID	bearID	oneToOne	humanGeneID	bearGeneID
OG0006069	ENST00000565323.5	rna36596	TRUE	ENSG00000104164.10	gene20382
OG0006070	ENST00000261867.4	rna36591	TRUE	ENSG00000104154.6	gene20378
OG0006071	ENST00000558435.5	rna36589	TRUE	ENSG00000166920.12	gene20375
OG0006072	ENST00000305560.10	rna36588	TRUE	ENSG00000171763.18	gene20374
OG0006073	ENST00000396659.7	rna36586	TRUE	ENSG00000171766.15	gene20373
OG0006074	ENST00000267814.13	rna36572	TRUE	ENSG00000140263.13	gene20362
OG0006075	ENST00000560775.5	rna41710	TRUE	ENSG00000229474.6	gene23111
OG0006076	ENST00000261866.11	rna41711	TRUE	ENSG00000104133.14	gene23112
OG0006077	ENST00000261868.9	rna41714	TRUE	ENSG00000104131.12	gene23114
OG0006078	ENST00000260327.8	rna41716	TRUE	ENSG00000137770.13	gene23115
OG0006079	ENST00000417257.5	rna41720	TRUE	ENSG00000171877.20	gene23119
OG0006080	ENST00000263795.10	rna41721	TRUE	ENSG00000092470.11	gene23120
OG0006081	ENST00000406925.5	rna41723	TRUE	ENSG00000242028.6	gene23122
OG0006082	ENST00000319359.7	rna41730	TRUE	ENSG00000128886.11	gene23126
OG0006083	ENST00000381761.5	rna41733	TRUE	ENSG00000166762.16	gene23128
OG0006084	ENST00000382031.5	rna41751	TRUE	ENSG00000166963.12	gene23132
OG0006085	ENST00000382044.8	rna41755	TRUE	ENSG00000067369.13	gene23134
OG0006086	ENST00000260383.11	rna41759	TRUE	ENSG00000137822.12	gene23135
OG0006087	ENST00000562188.5	rna41765	TRUE	ENSG00000168803.14	gene23137
OG0006088	ENST00000305641.6	rna41769	TRUE	ENSG00000168806.7	gene23138
OG0006089	ENST00000296125.8	rna41771	FALSE	ENSG00000163810.11	gene23140
OG0006089	ENST00000452443.2	rna41771	FALSE	ENSG00000159495.7	gene23140
OG0006090	ENST00000300213.8	rna41775	TRUE	ENSG00000166946.13	gene23144
OG0006091	ENST00000622115.1	rna41772	TRUE	ENSG00000104055.15	gene23141
OG0006092	ENST00000300215.7	rna41773	TRUE	ENSG00000166947.11	gene23142
OG0006093	ENST00000260403.6	rna41781	TRUE	ENSG00000137842.6	gene23145
OG0006094	ENST00000356231.3	rna41792	TRUE	ENSG00000140326.12	gene23151
OG0006095	ENST00000323443.6	rna41801	TRUE	ENSG00000180979.9	gene23154
OG0006096	ENST00000249647.7	rna41805	TRUE	ENSG00000092531.9	gene23155
OG0006097	ENST00000263805.8	rna41807	TRUE	ENSG00000103994.16	gene23156
OG0006098	ENST00000397163.7	rna41811	TRUE	ENSG00000092529.23	gene23158
OG0006099	ENST00000389834.8	rna41824	TRUE	ENSG00000103978.15	gene23161
OG0006100	ENST00000348544.4	rna41830	TRUE	ENSG00000166887.15	gene23163
OG0006101	ENST00000397272.7	rna41833	TRUE	ENSG00000168907.13	gene23164
OG0006102	ENST00000290472.3	rna41834	TRUE	ENSG00000159337.6	gene23165
OG0006103	ENST00000399518.3	rna41835	TRUE	ENSG00000188089.13	gene23166
OG0006104	ENST00000456763.6	rna41843	TRUE	ENSG00000137802.13	gene23170
OG0006105	ENST00000219905.11	rna41844	TRUE	ENSG00000174197.16	gene23171
OG0006106	ENST00000263798.7	rna41856	TRUE	ENSG00000092445.11	gene23174
OG0006107	ENST00000304330.8	rna41857	TRUE	ENSG00000103932.11	gene23175
OG0006108	ENST00000263800.10	rna41860	TRUE	ENSG00000062524.15	gene23176
OG0006109	ENST00000260386.6	rna41861	TRUE	ENSG00000137825.10	gene23177
OG0006110	ENST00000389629.8	rna41862	TRUE	ENSG00000137815.14	gene23178
OG0006111	ENST00000260361.8	rna41863	TRUE	ENSG00000137806.8	gene23179
OG0006112	ENST00000220514.7	rna41867	TRUE	ENSG00000104147.8	gene23181
OG0006113	ENST00000334660.9	rna41870	TRUE	ENSG00000187446.11	gene23183
OG0006114	ENST00000361937.7	rna41875	TRUE	ENSG00000128908.15	gene23186
OG0006115	ENST00000446533.7	rna41878	TRUE	ENSG00000128965.11	gene23187
OG0006116	ENST00000249749.6	rna41879	TRUE	ENSG00000128917.6	gene23188
OG0006117	ENST00000220509.9	rna41882	TRUE	ENSG00000104142.10	gene23190
OG0006118	ENST00000220507.4	rna41883	TRUE	ENSG00000104140.6	gene23191
OG0006119	ENST00000344051.8	rna41884	TRUE	ENSG00000166145.14	gene23192
OG0006120	ENST00000427255.2	rna41886	TRUE	ENSG00000166143.9	gene23193
OG0006121	ENST00000355341.8	rna41888	TRUE	ENSG00000166140.17	gene23194
OG0006122	ENST00000220496.8	rna41889	TRUE	ENSG00000104129.9	gene23195
OG0006123	ENST00000344320.7	rna41891	TRUE	ENSG00000188277.9	gene23197
OG0006124	ENST00000260447.5	rna41892	TRUE	ENSG00000137880.5	gene23198
OG0006125	ENST00000260385.10	rna41893	TRUE	ENSG00000137824.15	gene23199
OG0006126	ENST00000346991.9	rna41899	TRUE	ENSG00000137812.19	gene23201
OG0006127	ENST00000315616.11	rna41901	TRUE	ENSG00000166133.17	gene23203
OG0006128	ENST00000416165.5	rna41910	TRUE	ENSG00000140320.11	gene23207
OG0006129	ENST00000487418.6	rna41913	TRUE	ENSG00000128928.8	gene23208
OG0006130	ENST00000249776.12	rna41914	TRUE	ENSG00000128944.13	gene23209
OG0006131	ENST00000267889.4	rna41915	TRUE	ENSG00000140323.5	gene23210
OG0006132	ENST00000559313.5	rna41919	TRUE	ENSG00000188549.12	gene23212
OG0006133	ENST00000260402.7	rna41923	TRUE	ENSG00000137841.11	gene23214
OG0006134	ENST00000412359.7	rna41931	TRUE	ENSG00000156970.12	gene23217
OG0006135	ENST00000354670.8	rna41934	TRUE	ENSG00000104081.13	gene23219
OG0006136	ENST00000267884.10	rna41935	TRUE	ENSG00000140319.10	gene23220
OG0006137	ENST00000263791.9	rna41937	TRUE	ENSG00000128829.11	gene23221
OG0006138	ENST00000350221.3	rna41947	TRUE	ENSG00000150667.6	gene23227
OG0006139	ENST00000561180.5	rna41963	TRUE	ENSG00000172575.11	gene23235
OG0006140	ENST00000397609.6	rna41964	TRUE	ENSG00000171262.11	gene23236
OG0006141	ENST00000299084.8	rna41965	TRUE	ENSG00000166068.12	gene23237
OG0006142	ENST00000319669.4	rna41966	TRUE	ENSG00000166069.13	gene23238
OG0006143	ENST00000569302.5	rna41973	TRUE	ENSG00000186073.11	gene23244
OG0006144	ENST00000356321.4	rna41985	TRUE	ENSG00000198146.4	gene23253
OG0006145	ENST00000156471.9	rna41987	TRUE	ENSG00000021776.10	gene23254
OG0006146	ENST00000622074.1	rna41997	TRUE	ENSG00000166923.10	gene23261
OG0006147	ENST00000616417.4	rna41998	TRUE	ENSG00000248905.8	gene23262
OG0006148	ENST00000306730.7	rna42002	TRUE	ENSG00000169857.7	gene23265
OG0006149	ENST00000383263.6	rna42003	TRUE	ENSG00000184984.9	gene23267
OG0006150	ENST00000256545.8	rna42004	TRUE	ENSG00000134153.9	gene23268
OG0006151	ENST00000256544.7	rna42006	TRUE	ENSG00000134152.10	gene23270
OG0006152	ENST00000267750.8	rna42009	TRUE	ENSG00000128463.12	gene23272
OG0006153	ENST00000328848.5	rna42014	TRUE	ENSG00000182117.5	gene23274
OG0006154	ENST00000537011.5	rna42015	TRUE	ENSG00000184507.15	gene23275
OG0006155	ENST00000380586.5	rna37231	TRUE	ENSG00000120907.17	gene20756
OG0006156	ENST00000380629.6	rna37239	TRUE	ENSG00000104765.15	gene20761
OG0006157	ENST00000221200.8	rna37249	TRUE	ENSG00000104756.15	gene20770
OG0006158	ENST00000421054.6	rna37250	TRUE	ENSG00000147437.9	gene20771
OG0006159	ENST00000221166.9	rna37255	TRUE	ENSG00000104722.13	gene20774
OG0006160	ENST00000265769.8	rna37259	TRUE	ENSG00000042980.12	gene20778
OG0006161	ENST00000290271.6	rna37260	TRUE	ENSG00000159167.11	gene20782
OG0006162	ENST00000325017.3	rna37262	TRUE	ENSG00000180053.7	gene20784
OG0006163	ENST00000519973.5	rna37264	TRUE	ENSG00000147454.13	gene20786
OG0006164	ENST00000389131.7	rna37274	TRUE	ENSG00000134013.15	gene20791
OG0006165	ENST00000411463.2	rna37279	TRUE	ENSG00000104679.10	gene20792
OG0006166	ENST00000397677.5	rna37280	TRUE	ENSG00000147457.13	gene20793
OG0006167	ENST00000256404.7	rna37287	TRUE	ENSG00000134020.7	gene20796
OG0006168	ENST00000317216.2	rna37289	TRUE	ENSG00000179388.8	gene20798
OG0006169	ENST00000308511.8	rna37294	TRUE	ENSG00000158941.16	gene20800
OG0006170	ENST00000339162.11	rna37301	TRUE	ENSG00000120913.23	gene20802
OG0006171	ENST00000240123.11	rna37315	TRUE	ENSG00000120896.13	gene20803
OG0006172	ENST00000359741.9	rna37320	TRUE	ENSG00000104635.13	gene20806
OG0006173	ENST00000356766.10	rna37325	TRUE	ENSG00000197181.11	gene20807
OG0006174	ENST00000306433.8	rna37327	TRUE	ENSG00000168495.12	gene20808
OG0006175	ENST00000318561.7	rna37330	TRUE	ENSG00000168484.12	gene20811
OG0006176	ENST00000306317.6	rna37331	TRUE	ENSG00000168481.8	gene20812
OG0006177	ENST00000306306.7	rna37332	TRUE	ENSG00000168476.11	gene20813
OG0006178	ENST00000381418.8	rna37333	TRUE	ENSG00000168453.14	gene20814
OG0006179	ENST00000611621.1	rna37334	TRUE	ENSG00000275074.1	gene20815
OG0006180	ENST00000450006.7	rna37336	TRUE	ENSG00000158863.21	gene20816
OG0006181	ENST00000432128.5	rna37337	TRUE	ENSG00000158856.17	gene20817
OG0006182	ENST00000359441.3	rna37345	TRUE	ENSG00000158815.10	gene20818
OG0006183	ENST00000521157.5	rna37346	TRUE	ENSG00000158806.13	gene20819
OG0006184	ENST00000276420.8	rna37349	TRUE	ENSG00000147443.12	gene20821
OG0006185	ENST00000524240.5	rna37352	TRUE	ENSG00000168546.10	gene20822
OG0006186	ENST00000265801.6	rna37355	TRUE	ENSG00000061337.15	gene20827
OG0006187	ENST00000276373.9	rna37361	TRUE	ENSG00000036565.14	gene20830
OG0006188	ENST00000311322.8	rna37364	TRUE	ENSG00000175445.14	gene20832
OG0006189	ENST00000522908.1	rna37224	TRUE	ENSG00000015592.16	gene20752
OG0006190	ENST00000305364.8	rna37221	TRUE	ENSG00000104228.12	gene20748
OG0006191	ENST00000397501.5	rna37214	TRUE	ENSG00000120899.17	gene20746
OG0006192	ENST00000521400.5	rna37211	TRUE	ENSG00000120915.13	gene20743
OG0006193	ENST00000316403.14	rna37207	TRUE	ENSG00000120885.21	gene20741
OG0006194	ENST00000301904.3	rna37205	TRUE	ENSG00000168077.13	gene20740
OG0006195	ENST00000356537.8	rna37203	TRUE	ENSG00000147419.17	gene20739
OG0006196	ENST00000413272.6	rna37198	TRUE	ENSG00000189233.11	gene20735
OG0006197	ENST00000256398.12	rna37197	TRUE	ENSG00000134014.16	gene20734
OG0006198	ENST00000301908.7	rna37192	TRUE	ENSG00000168081.8	gene20733
OG0006199	ENST00000344423.9	rna37189	TRUE	ENSG00000186918.13	gene20732
OG0006200	ENST00000521548.5	rna37187	TRUE	ENSG00000214050.7	gene20731
OG0006201	ENST00000537916.2	rna37185	TRUE	ENSG00000104290.10	gene20730
OG0006202	ENST00000521022.5	rna37180	TRUE	ENSG00000104299.14	gene20725
OG0006203	ENST00000524238.3	rna37173	TRUE	ENSG00000147421.17	gene20723
OG0006204	ENST00000317173.8	rna37170	TRUE	ENSG00000175806.14	gene20720
OG0006205	ENST00000304519.9	rna37166	TRUE	ENSG00000171060.10	gene20717
OG0006206	ENST00000314787.7	rna37164	TRUE	ENSG00000254093.8	gene20715
OG0006207	ENST00000221086.7	rna37158	TRUE	ENSG00000104643.9	gene20709
OG0006208	ENST00000284486.8	rna37155	TRUE	ENSG00000154319.14	gene20707
OG0006209	ENST00000532059.5	rna37149	TRUE	ENSG00000136574.17	gene20704
OG0006210	ENST00000436750.7	rna37146	TRUE	ENSG00000154328.15	gene20702
OG0006211	ENST00000353047.10	rna37141	TRUE	ENSG00000164733.20	gene20700
OG0006212	ENST00000296522.10	rna37127	TRUE	ENSG00000164120.13	gene20684
OG0006213	ENST00000393674.6	rna37116	TRUE	ENSG00000164117.13	gene20681
OG0006214	ENST00000296506.7	rna37107	TRUE	ENSG00000164106.7	gene20675
OG0006215	ENST00000265000.8	rna37098	TRUE	ENSG00000109586.11	gene20670
OG0006216	ENST00000357154.7	rna47807	FALSE	ENSG00000196104.10	gene26341
OG0006216	ENST00000357154.7	rna47849	FALSE	ENSG00000196104.10	gene26378
OG0006217	ENST00000261507.10	rna14798	TRUE	ENSG00000052802.12	gene8187
OG0006218	ENST00000306480.10	rna14795	TRUE	ENSG00000170088.13	gene8184
OG0006219	ENST00000507152.5	rna14788	TRUE	ENSG00000248329.5	gene8175
OG0006220	ENST00000514618.5	rna14787	TRUE	ENSG00000145416.13	gene8172
OG0006221	ENST00000509657.5	rna14786	TRUE	ENSG00000198498.9	gene8171
OG0006222	ENST00000338566.7	rna14783	TRUE	ENSG00000164129.11	gene8168
OG0006223	ENST00000274054.2	rna14780	TRUE	ENSG00000145414.8	gene8166
OG0006224	ENST00000434826.2	rna14756	TRUE	ENSG00000164123.6	gene8156
OG0006225	ENST00000264433.10	rna14754	TRUE	ENSG00000052795.12	gene8155
OG0006226	ENST00000511912.5	rna14748	TRUE	ENSG00000171503.11	gene8152
OG0006227	ENST00000379205.4	rna14747	TRUE	ENSG00000205208.4	gene8151
OG0006228	ENST00000423548.5	rna14741	TRUE	ENSG00000171509.15	gene8150
OG0006229	ENST00000296529.10	rna14737	TRUE	ENSG00000164124.10	gene8147
OG0006230	ENST00000393807.9	rna14736	TRUE	ENSG00000164125.15	gene8146
OG0006231	ENST00000264428.8	rna14729	TRUE	ENSG00000109738.10	gene8140
OG0006232	ENST00000502773.5	rna14723	TRUE	ENSG00000145431.10	gene8137
OG0006233	ENST00000433477.3	rna14719	TRUE	ENSG00000256043.2	gene8130
OG0006234	ENST00000536354.2	rna14717	TRUE	ENSG00000151790.8	gene8129
OG0006235	ENST00000537611.2	rna14716	TRUE	ENSG00000256394.2	gene8128
OG0006236	ENST00000502959.5	rna14714	TRUE	ENSG00000061918.12	gene8127
OG0006237	ENST00000506455.5	rna14710	TRUE	ENSG00000164116.16	gene8126
OG0006238	ENST00000311277.8	rna14708	TRUE	ENSG00000164114.18	gene8122
OG0006239	ENST00000281722.7	rna14703	TRUE	ENSG00000151962.7	gene8117
OG0006240	ENST00000407946.5	rna14682	TRUE	ENSG00000171557.16	gene8115
OG0006241	ENST00000302053.7	rna14680	TRUE	ENSG00000171560.14	gene8114
OG0006242	ENST00000302068.8	rna14679	TRUE	ENSG00000171564.11	gene8113
OG0006243	ENST00000499023.6	rna14677	TRUE	ENSG00000171566.11	gene8112
OG0006244	ENST00000623607.3	rna14676	TRUE	ENSG00000197410.12	gene8111
OG0006245	ENST00000274063.4	rna14675	TRUE	ENSG00000145423.4	gene8110
OG0006246	ENST00000347063.8	rna14674	TRUE	ENSG00000145428.14	gene8109
OG0006247	ENST00000409959.7	rna14672	TRUE	ENSG00000121210.15	gene8107
OG0006248	ENST00000240488.7	rna14668	TRUE	ENSG00000121211.7	gene8105
OG0006249	ENST00000338700.9	rna14666	TRUE	ENSG00000109654.14	gene8103
OG0006250	ENST00000511601.5	rna14665	TRUE	ENSG00000137460.8	gene8102
OG0006251	ENST00000353617.6	rna14654	TRUE	ENSG00000164144.15	gene8101
OG0006252	ENST00000304337.2	rna14652	TRUE	ENSG00000169989.2	gene8100
OG0006253	ENST00000304385.7	rna14642	TRUE	ENSG00000170006.11	gene8099
OG0006254	ENST00000281708.8	rna14636	TRUE	ENSG00000109670.13	gene8097
OG0006255	ENST00000263985.10	rna14630	TRUE	ENSG00000059691.11	gene8093
OG0006256	ENST00000435205.5	rna14626	TRUE	ENSG00000164142.15	gene8092
OG0006257	ENST00000604030.6	rna14620	TRUE	ENSG00000109686.17	gene8087
OG0006258	ENST00000455694.6	rna14624	TRUE	ENSG00000189099.11	gene8089
OG0006259	ENST00000322396.6	rna14590	TRUE	ENSG00000164169.12	gene8070
OG0006260	ENST00000296582.7	rna14589	TRUE	ENSG00000164168.7	gene8069
OG0006261	ENST00000513335.5	rna14580	TRUE	ENSG00000137473.17	gene8061
OG0006262	ENST00000281321.3	rna14578	TRUE	ENSG00000151615.3	gene8059
OG0006263	ENST00000507030.5	rna14575	TRUE	ENSG00000120519.14	gene8058
OG0006264	ENST00000296581.10	rna14568	TRUE	ENSG00000164167.10	gene8056
OG0006265	ENST00000508784.5	rna14566	TRUE	ENSG00000151612.15	gene8055
OG0006266	ENST00000541599.4	rna14565	TRUE	ENSG00000151611.13	gene8054
OG0006267	ENST00000447906.6	rna14561	TRUE	ENSG00000164164.15	gene8052
OG0006268	ENST00000296577.8	rna14559	TRUE	ENSG00000164163.10	gene8051
OG0006269	ENST00000613466.4	rna14558	TRUE	ENSG00000164162.12	gene8050
OG0006270	ENST00000296575.7	rna14557	TRUE	ENSG00000164161.9	gene8048
OG0006271	ENST00000262995.8	rna14544	TRUE	ENSG00000109458.8	gene8040
OG0006272	ENST00000307017.8	rna14543	TRUE	ENSG00000170185.9	gene8039
OG0006273	ENST00000509777.5	rna14533	TRUE	ENSG00000109452.12	gene8034
OG0006274	ENST00000320650.8	rna14527	TRUE	ENSG00000164136.16	gene8033
OG0006275	ENST00000262990.8	rna14524	TRUE	ENSG00000109445.10	gene8029
OG0006276	ENST00000515673.6	rna14522	TRUE	ENSG00000170153.10	gene8027
OG0006277	ENST00000262999.3	rna14518	TRUE	ENSG00000109424.3	gene8023
OG0006278	ENST00000323570.7	rna14516	TRUE	ENSG00000179387.9	gene8022
OG0006279	ENST00000503109.6	rna14515	TRUE	ENSG00000205301.11	gene8021
OG0006280	ENST00000414773.5	rna14513	TRUE	ENSG00000153132.12	gene8020
OG0006281	ENST00000614192.4	rna14512	TRUE	ENSG00000153130.17	gene8019
OG0006282	ENST00000509479.6	rna14509	TRUE	ENSG00000196782.12	gene8016
OG0006283	ENST00000265498.5	rna14506	TRUE	ENSG00000085871.8	gene8015
OG0006284	ENST00000274031.7	rna14505	TRUE	ENSG00000145391.13	gene8014
OG0006285	ENST00000305626.5	rna14503	TRUE	ENSG00000172007.5	gene8013
OG0006286	ENST00000503997.5	rna14500	TRUE	ENSG00000109390.11	gene8011
OG0006287	ENST00000398955.1	rna14499	TRUE	ENSG00000137463.4	gene8010
OG0006288	ENST00000379550.5	rna14493	TRUE	ENSG00000109381.19	gene8009
OG0006289	ENST00000280614.3	rna14485	TRUE	ENSG00000151014.5	gene8008
OG0006290	ENST00000280612.9	rna14484	TRUE	ENSG00000151012.13	gene8005
OG0006291	ENST00000344876.8	rna14481	TRUE	ENSG00000189184.11	gene8002
OG0006292	ENST00000421491.3	rna14475	TRUE	ENSG00000254535.3	gene7992
OG0006293	ENST00000264360.6	rna14473	TRUE	ENSG00000138650.8	gene7987
OG0006294	ENST00000281146.9	rna14462	TRUE	ENSG00000151470.12	gene7981
OG0006295	ENST00000226319.10	rna14451	TRUE	ENSG00000077684.15	gene7977
OG0006296	ENST00000613358.4	rna14446	TRUE	ENSG00000164040.16	gene7973
OG0006297	ENST00000326639.10	rna14437	TRUE	ENSG00000138709.17	gene7972
OG0006298	ENST00000398965.5	rna14430	TRUE	ENSG00000164074.14	gene7971
OG0006299	ENST00000296468.7	rna14428	TRUE	ENSG00000164073.9	gene7970
OG0006300	ENST00000270861.9	rna14427	TRUE	ENSG00000142731.10	gene7969
OG0006301	ENST00000281154.5	rna14425	TRUE	ENSG00000151475.5	gene7967
OG0006302	ENST00000335251.10	rna14423	TRUE	ENSG00000164066.12	gene7966
OG0006303	ENST00000394329.7	rna14421	TRUE	ENSG00000196159.11	gene7963
OG0006304	ENST00000504087.5	rna14419	TRUE	ENSG00000151458.11	gene7961
OG0006305	ENST00000610581.4	rna14410	TRUE	ENSG00000164056.10	gene7953
OG0006306	ENST00000274008.4	rna14406	TRUE	ENSG00000145375.7	gene7952
OG0006307	ENST00000304430.9	rna14402	TRUE	ENSG00000170917.13	gene7951
OG0006308	ENST00000264498.7	rna14401	TRUE	ENSG00000138685.13	gene7950
OG0006309	ENST00000542236.5	rna14400	TRUE	ENSG00000181004.9	gene7949
OG0006310	ENST00000264497.7	rna14396	TRUE	ENSG00000138684.7	gene7945
OG0006311	ENST00000226730.4	rna14395	TRUE	ENSG00000109471.4	gene7943
OG0006312	ENST00000264501.8	rna14385	TRUE	ENSG00000138688.15	gene7941
OG0006313	ENST00000264499.8	rna14381	TRUE	ENSG00000138686.9	gene7937
OG0006314	ENST00000274026.9	rna14380	TRUE	ENSG00000145386.9	gene7936
OG0006315	ENST00000379663.7	rna14379	TRUE	ENSG00000123737.12	gene7935
OG0006316	ENST00000394427.2	rna14372	TRUE	ENSG00000186867.10	gene7928
OG0006317	ENST00000509841.1	rna14371	TRUE	ENSG00000050730.15	gene7927
OG0006318	ENST00000379692.8	rna14369	TRUE	ENSG00000173376.13	gene7925
OG0006319	ENST00000264808.7	rna14366	TRUE	ENSG00000138738.10	gene7923
OG0006320	ENST00000398564.5	rna24800	TRUE	ENSG00000104728.15	gene13829
OG0006321	ENST00000366481.3	rna23730	TRUE	ENSG00000162722.8	gene13176
OG0006323	ENST00000354618.9	rna34544	TRUE	ENSG00000054118.13	gene19233
OG0006324	ENST00000457775.2	rna41698	FALSE	ENSG00000283463.1	gene23104
OG0006324	ENST00000431993.3	rna41698	FALSE	ENSG00000283697.2	gene23104
OG0006325	ENST00000337432.8	rna35527	TRUE	ENSG00000108384.14	gene19748
OG0006326	ENST00000299295.6	rna508	TRUE	ENSG00000154645.13	gene287
OG0006327	ENST00000392894.7	rna11946	TRUE	ENSG00000082996.19	gene6544
OG0006328	ENST00000473414.5	rna11944	TRUE	ENSG00000114744.8	gene6542
OG0006329	ENST00000465804.5	rna11940	TRUE	ENSG00000018408.14	gene6540
OG0006330	ENST00000305354.4	rna11939	TRUE	ENSG00000169903.6	gene6539
OG0006331	ENST00000305366.7	rna11938	TRUE	ENSG00000169908.11	gene6536
OG0006332	ENST00000296059.6	rna11937	TRUE	ENSG00000163762.6	gene6533
OG0006333	ENST00000296051.6	rna11932	TRUE	ENSG00000163755.8	gene6530
OG0006334	ENST00000310053.9	rna11927	TRUE	ENSG00000071794.15	gene6528
OG0006335	ENST00000345003.8	rna11923	TRUE	ENSG00000163754.17	gene6527
OG0006336	ENST00000296046.3	rna11920	TRUE	ENSG00000163751.3	gene6525
OG0006337	ENST00000418473.6	rna11913	TRUE	ENSG00000144891.17	gene6523
OG0006338	ENST00000525172.6	rna11909	TRUE	ENSG00000174963.17	gene6518
OG0006339	ENST00000492200.5	rna11905	TRUE	ENSG00000231213.6	gene6513
OG0006340	ENST00000354952.6	rna11885	TRUE	ENSG00000114698.14	gene6507
OG0006341	ENST00000315691.7	rna11880	TRUE	ENSG00000181744.8	gene6503
OG0006342	ENST00000309575.4	rna11875	TRUE	ENSG00000175040.5	gene6500
OG0006343	ENST00000473835.6	rna11871	TRUE	ENSG00000163714.17	gene6499
OG0006344	ENST00000340634.4	rna11868	TRUE	ENSG00000188582.8	gene6497
OG0006345	ENST00000295992.7	rna11867	TRUE	ENSG00000163710.7	gene6495
OG0006346	ENST00000350721.8	rna11854	TRUE	ENSG00000175054.14	gene6490
OG0006347	ENST00000264951.8	rna11852	TRUE	ENSG00000114127.10	gene6489
OG0006348	ENST00000392993.6	rna11848	TRUE	ENSG00000175066.15	gene6488
OG0006349	ENST00000489671.5	rna11842	TRUE	ENSG00000114126.17	gene6487
OG0006350	ENST00000286371.7	rna11839	TRUE	ENSG00000069849.10	gene6486
OG0006351	ENST00000264952.2	rna11838	TRUE	ENSG00000114124.2	gene6484
OG0006352	ENST00000273480.3	rna11837	TRUE	ENSG00000114125.13	gene6483
OG0006353	ENST00000514251.5	rna11826	TRUE	ENSG00000177311.11	gene6479
OG0006354	ENST00000286353.8	rna11825	TRUE	ENSG00000155893.12	gene6478
OG0006355	ENST00000324194.10	rna11822	TRUE	ENSG00000114120.11	gene6475
OG0006356	ENST00000286349.3	rna11820	TRUE	ENSG00000155890.3	gene6473
OG0006357	ENST00000296202.11	rna11815	TRUE	ENSG00000163864.15	gene6469
OG0006358	ENST00000232217.6	rna11812	TRUE	ENSG00000114113.6	gene6466
OG0006359	ENST00000333188.9	rna11811	TRUE	ENSG00000184432.9	gene6465
OG0006360	ENST00000495075.5	rna11808	TRUE	ENSG00000175110.11	gene6464
OG0006361	ENST00000338446.8	rna11799	TRUE	ENSG00000158234.12	gene6453
OG0006362	ENST00000264982.7	rna11786	TRUE	ENSG00000114107.8	gene6452
OG0006363	ENST00000389567.8	rna11781	TRUE	ENSG00000158220.13	gene6451
OG0006364	ENST00000289104.8	rna11778	TRUE	ENSG00000158186.12	gene6450
OG0006365	ENST00000333911.7	rna11777	TRUE	ENSG00000181322.13	gene6449
OG0006366	ENST00000469044.5	rna11771	TRUE	ENSG00000114098.17	gene6447
OG0006367	ENST00000260803.8	rna11769	TRUE	ENSG00000138231.12	gene6445
OG0006368	ENST00000236709.3	rna11768	TRUE	ENSG00000118017.3	gene6444
OG0006369	ENST00000327532.6	rna11767	TRUE	ENSG00000158163.14	gene6443
OG0006370	ENST00000343735.8	rna11765	TRUE	ENSG00000066405.12	gene6442
OG0006371	ENST00000329582.8	rna11762	TRUE	ENSG00000174564.12	gene6436
OG0006372	ENST00000288986.6	rna11758	TRUE	ENSG00000158092.6	gene6432
OG0006373	ENST00000446465.2	rna11757	TRUE	ENSG00000168917.8	gene6431
OG0006374	ENST00000309993.2	rna11751	TRUE	ENSG00000174579.3	gene6425
OG0006375	ENST00000264977.7	rna11743	TRUE	ENSG00000073711.10	gene6423
OG0006376	ENST00000423778.6	rna11731	TRUE	ENSG00000174611.11	gene6416
OG0006377	ENST00000513612.6	rna11724	TRUE	ENSG00000182923.16	gene6415
OG0006378	ENST00000510994.5	rna11718	TRUE	ENSG00000129055.12	gene6414
OG0006379	ENST00000514516.5	rna11717	TRUE	ENSG00000114019.14	gene6412
OG0006380	ENST00000620660.4	rna11711	TRUE	ENSG00000163785.12	gene6410
OG0006381	ENST00000310926.8	rna11708	TRUE	ENSG00000174640.12	gene6408
OG0006382	ENST00000260810.9	rna11697	TRUE	ENSG00000163781.12	gene6404
OG0006383	ENST00000264993.7	rna11693	TRUE	ENSG00000091527.15	gene6402
OG0006384	ENST00000302334.2	rna11691	TRUE	ENSG00000170819.4	gene6400
OG0006385	ENST00000321871.10	rna11688	TRUE	ENSG00000144868.13	gene6398
OG0006386	ENST00000356232.8	rna11682	TRUE	ENSG00000081307.12	gene6396
OG0006387	ENST00000249887.2	rna11679	TRUE	ENSG00000129048.6	gene6395
OG0006388	ENST00000260818.10	rna11676	TRUE	ENSG00000138246.15	gene6393
OG0006389	ENST00000351273.11	rna11674	TRUE	ENSG00000014257.15	gene6392
OG0006390	ENST00000425847.6	rna11662	TRUE	ENSG00000114686.8	gene6387
OG0006391	ENST00000502852.1	rna11658	TRUE	ENSG00000198585.11	gene6386
OG0006392	ENST00000383366.8	rna11650	TRUE	ENSG00000114670.13	gene6383
OG0006393	ENST00000514044.5	rna11646	TRUE	ENSG00000034533.11	gene6382
OG0006394	ENST00000253693.6	rna11631	TRUE	ENSG00000131375.9	gene6375
OG0006395	ENST00000383791.7	rna11630	TRUE	ENSG00000131370.15	gene6373
OG0006396	ENST00000443029.5	rna11625	TRUE	ENSG00000206562.11	gene6372
OG0006397	ENST00000396842.6	rna11624	TRUE	ENSG00000144597.13	gene6371
OG0006398	ENST00000321169.9	rna11621	TRUE	ENSG00000131373.14	gene6369
